pooled_cluster,pooled_cluster_label,phenotype_label_short,n_sites,n_patients,sofa_total_mean,sofa_resp_mean,sofa_cv_mean,sofa_renal_mean,sofa_liver_mean,sofa_coag_mean,sofa_cns_mean,mean_gcs,median_gcs_proxy,pct_gcs_lt8,pct_gcs_lt13
1,Cluster 1: Room air / No ARF,Room air / No ARF,10,21196,4.808553761222383,1.3204440146357341,0.9592107836730744,0.8055218864637154,0.17524331913071112,0.3632166888827755,1.184917068436372,13.431864350612145,14.691168144933005,0.06081020674506592,0.20763024046818204
2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF,10,28021,5.077165303117915,1.564211996858995,1.0654600823996367,0.8860252553981777,0.21934017514510937,0.427942042964275,0.9141857503517212,13.620048200669281,14.977267049712715,0.04957787930629192,0.19074822510509937
3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF,10,12583,5.118830045627381,2.4230859199997905,0.8042590730724151,0.7171945007949502,0.16996625732853612,0.37897817568475684,0.6253461187469329,12.820410689981028,14.972820472065486,0.12868901190505203,0.26107622363415484
4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF,10,24289,10.359470448741268,2.76030212295707,2.3390211529973644,1.0508587003202372,0.39131515584961785,0.6422608148111493,3.17571250180583,9.656848412844388,10.094322532833793,0.3141297022307358,0.7147821007879959
5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF,10,17358,11.202514961638311,3.3183340055846977,2.57746962512568,1.1500675566275549,0.46502910381807683,0.6708604845746199,3.020754185907682,9.971734474154204,10.384088028574721,0.2979399764798836,0.6538113609418061
