site_name,stratum,pooled_cluster_label,variable,level,summary_type,n_nonmissing,mean,sd,median,p25,p75,pooled_cluster
pooled,2,Cluster 2: Low-flow oxygen / No ARF,imv_hours_72h,,continuous,28021,1.5927707832893798,4.479105982888731,,,,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,imv_hours_icu,,continuous,28021,7.540683664255529,70.52403153584793,,,,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,no2_1y,,continuous,27515,6.738297161031306,2.8585647636732303,,,,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,no2_3y,,continuous,27515,7.10443312949166,2.9680259537356335,,,,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,no2_5y,,continuous,27515,7.500616685207806,3.113012799962498,,,,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,pm25_1y,,continuous,27515,8.19749316351152,1.5362215669136174,,,,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,pm25_3y,,continuous,27515,7.8453221410386975,1.0858115328360891,,,,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,pm25_5y,,continuous,27515,7.747391774743636,0.9354875482878691,,,,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,sofa_cns,,continuous,28021,0.91418575035172,1.2467093001016307,,,,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,sofa_coag,,continuous,28021,0.42794204296427485,0.8216862958200546,,,,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,sofa_cv,,continuous,28021,1.0654600823996365,1.3455640384388574,,,,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,sofa_liver,,continuous,28021,0.21934017514510937,0.623389358727912,,,,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,sofa_renal,,continuous,28021,0.8860252553981783,1.2142584640979668,,,,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,sofa_resp,,continuous,28021,1.564211996858994,1.451594682661476,,,,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,sofa_total,,continuous,28021,5.077165303117915,3.5226196911333156,,,,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,vaso_hours_72h,,continuous,28021,4.439367995402268,11.248668404061103,,,,2
pooled,2,Cluster 2: Low-flow oxygen / No ARF,vaso_mean_72h,,continuous,28021,0.2538117924807639,0.4351933855516141,,,,2
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,age_years,,continuous,12583,65.51871470469715,16.089994526924553,,,,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,charlson_score,,continuous,12583,3.7857568286155514,3.1499150321545106,,,,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,deescalations_icu,,continuous,12583,4.992722837034374,7.743720442810567,,,,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,escalations_icu,,continuous,12583,4.532723169485035,7.726226595429045,,,,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,icu_los_hours,,continuous,12583,193.30475458828528,266.7940977743659,,,,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,imv_hours_72h,,continuous,12583,1.0882952286076082,4.018238742149005,,,,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,imv_hours_icu,,continuous,12583,24.98174682586572,103.98335559752081,,,,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,no2_1y,,continuous,12442,6.621809727829906,2.8127715731975558,,,,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,no2_3y,,continuous,12442,6.967139158980861,2.938038685216112,,,,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,no2_5y,,continuous,12442,7.440641245890384,3.0888736972451802,,,,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,pm25_1y,,continuous,12442,8.21268123987614,1.4871891204888388,,,,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,pm25_3y,,continuous,12442,7.8569709431919295,1.0763297782944377,,,,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,pm25_5y,,continuous,12442,7.764189931694465,0.9195637873732281,,,,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,sofa_cns,,continuous,12583,0.625346118746933,1.05074847074388,,,,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,sofa_coag,,continuous,12583,0.3789781756847567,0.8160594526716429,,,,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,sofa_cv,,continuous,12583,0.8042590730724151,1.1791806757443253,,,,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,sofa_liver,,continuous,12583,0.16996625732853618,0.5455774878989231,,,,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,sofa_renal,,continuous,12583,0.7171945007949502,1.084388434766173,,,,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,sofa_resp,,continuous,12583,2.4230859199997905,1.2530025089550663,,,,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,sofa_total,,continuous,12583,5.118830045627382,3.075929588570678,,,,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,vaso_hours_72h,,continuous,12583,3.166615010115255,9.60139415519684,,,,3
pooled,3,Cluster 3: Noninvasive ventilation / No ARF,vaso_mean_72h,,continuous,12583,0.1908113153249827,0.39294847561403395,,,,3
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,age_years,,continuous,24289,59.91257968263729,17.62199699955269,,,,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,charlson_score,,continuous,24289,3.4412811236019887,2.9816247883472236,,,,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,deescalations_icu,,continuous,24289,2.9062665841339608,6.9518935201408665,,,,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,escalations_icu,,continuous,24289,2.1537899782539016,6.82681581002913,,,,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,icu_los_hours,,continuous,24289,253.0695590399102,340.7489477532369,,,,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,imv_hours_72h,,continuous,24289,26.547352627467856,18.34333332375628,,,,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,imv_hours_icu,,continuous,24289,76.58476463017519,122.37516555394302,,,,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,no2_1y,,continuous,23819,6.750407243717273,2.8507962686223207,,,,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,no2_3y,,continuous,23819,7.109323581364959,2.956290987052299,,,,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,no2_5y,,continuous,23819,7.4907707443045535,3.0830564731580234,,,,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,pm25_1y,,continuous,23819,8.284603578998041,1.5459152817084911,,,,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,pm25_3y,,continuous,23819,7.923211016354612,1.1143935199510688,,,,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,pm25_5y,,continuous,23819,7.803066692473914,0.9459089409188326,,,,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,sofa_cns,,continuous,24289,3.175712501805831,1.110341175278047,,,,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,sofa_coag,,continuous,24289,0.6422608148111494,0.9947323051066075,,,,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,sofa_cv,,continuous,24289,2.3390211529973617,1.6454660072036498,,,,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,sofa_liver,,continuous,24289,0.3913151558496177,0.8239291132987453,,,,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,sofa_renal,,continuous,24289,1.050858700320239,1.2421063786360564,,,,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,sofa_resp,,continuous,24289,2.7603021229570692,1.2416677385069261,,,,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,sofa_total,,continuous,24289,10.359470448741273,3.8199672665551834,,,,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,vaso_hours_72h,,continuous,24289,14.855082085764764,18.643665749762054,,,,4
pooled,4,Cluster 4: Invasive ventilation / Predominantly no ARF,vaso_mean_72h,,continuous,24289,0.653248537202589,0.4759391741179861,,,,4
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,age_years,,continuous,17358,58.122178280099675,16.49961203557366,,,,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,charlson_score,,continuous,17358,3.3084370484121206,2.8265238502212644,,,,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,deescalations_icu,,continuous,17358,4.234360776616702,7.478599974534829,,,,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,escalations_icu,,continuous,17358,3.3674467201910065,7.384417166179766,,,,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,icu_los_hours,,continuous,17358,354.6300713554563,482.25672194990614,,,,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,imv_hours_72h,,continuous,17358,31.796971022934084,20.238759324347942,,,,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,imv_hours_icu,,continuous,17358,133.3282935847235,259.88411418522645,,,,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,no2_1y,,continuous,16878,6.785455925423316,2.956783076928055,,,,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,no2_3y,,continuous,16878,7.168069343996655,3.1079995365750968,,,,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,no2_5y,,continuous,16878,7.611723491293784,3.2684608198611524,,,,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,pm25_1y,,continuous,16878,8.076317498200524,1.444910976599034,,,,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,pm25_3y,,continuous,16878,7.780793965555751,1.0597560516064175,,,,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,pm25_5y,,continuous,16878,7.721218553038939,0.9266506975102375,,,,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,sofa_cns,,continuous,17358,3.020754185907682,1.28762680706424,,,,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,sofa_coag,,continuous,17358,0.6708604845746197,0.999428473656229,,,,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,sofa_cv,,continuous,17358,2.5774696251256803,1.5833035547297674,,,,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,sofa_liver,,continuous,17358,0.4650291038180767,0.8759050573885899,,,,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,sofa_renal,,continuous,17358,1.1500675566275549,1.2390899473688473,,,,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,sofa_resp,,continuous,17358,3.3183340055846964,1.0106568235905362,,,,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,sofa_total,,continuous,17358,11.202514961638316,3.9599241219623345,,,,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,vaso_hours_72h,,continuous,17358,23.81389111375443,22.26105420538253,,,,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,vaso_mean_72h,,continuous,17358,0.7624775838968603,0.4255698879043412,,,,5
