pooled_cluster,pooled_cluster_label,term_clean,effect_type,k,estimate_fixed,std_error_fixed,conf_low_fixed,conf_high_fixed,estimate_random,std_error_random,conf_low_random,conf_high_random,tau2,q,i2,pooled_effect_random,pooled_conf_low_random,pooled_conf_high_random,covariate_label,site_included
1,Cluster 1: Room air / No ARF,race_categoryWhite,RRR,8,0.24912997168889575,0.011595010833266696,0.22640375045569303,0.2718561929220985,0.26061502822470134,0.18322540206952018,-0.09850675983155821,0.6197368162809609,0.26664282132952627,1577.418074412717,0.995562368586016,1.2977279806130335,0.9061895669047343,1.8584388666251634,White race,Emory; Hopkins; Michigan; Minnesota; NU; Penn; UCMC; UCSF
2,Cluster 2: Low-flow oxygen / No ARF,admit_year,RRR,6,0.03951532006055378,2.0597362221717555e-5,0.03947494923059921,0.039555690890508345,0.03212130128557784,0.014624764914001004,0.0034567620541358715,0.0607858405170198,0.0012832963239262786,1790944.6004836345,0.9999972081771827,1.032642758602433,1.003462743546298,1.0626713086780817,"Admission year, per year",Hopkins; Michigan; NU; OHSU; RUSH; UCSF
2,Cluster 2: Low-flow oxygen / No ARF,advanced_cancer_any_poaTRUE,RRR,6,0.1607122418441054,0.018551202059270133,0.12435188580793594,0.19707259788027487,0.20386365595488043,0.11653064358299847,-0.024536405467796563,0.4322637173775574,0.07508257661313462,120.75778125476984,0.9585948006990025,1.2261309664031843,0.9757621651937003,1.5407413818656974,Advanced cancer present on admission,Hopkins; Michigan; NU; OHSU; RUSH; UCSF
2,Cluster 2: Low-flow oxygen / No ARF,age_years,RRR,6,0.016987955510478606,6.396796545037096e-4,0.015734183387651337,0.018241727633305876,0.015823632349927754,0.0033006778217333265,0.009354303819330435,0.022292960880525074,5.970493893111245e-5,92.94874371260143,0.9462069114622995,1.0159494889803695,1.0093981920605404,1.0225433057815192,"Age, per year",Hopkins; Michigan; NU; OHSU; RUSH; UCSF
2,Cluster 2: Low-flow oxygen / No ARF,race_categoryAsian,RRR,5,-1.503252636787925,0.0032577598677765553,-1.5096378461287672,-1.496867427447083,-0.6469411302598588,0.6486486666551687,-1.9182925169039895,0.6244102563842718,2.102360796844191,121228.72096862279,0.9999670045186649,0.5236450915913652,0.1468575048778268,1.8671444961280266,Asian race,Hopkins; NU; OHSU; RUSH; UCSF
2,Cluster 2: Low-flow oxygen / No ARF,race_categoryBlack or African American,RRR,6,-0.9355403994232772,0.010349615581759694,-0.9558256459635261,-0.9152551528830282,-0.43059689893789543,0.5503316481000263,-1.509246929213947,0.6480531313381561,1.8146443878610286,11368.375594467663,0.9995601834265193,0.6501209223969346,0.2210764014666026,1.9118151504835796,Black race,Hopkins; Michigan; NU; OHSU; RUSH; UCSF
2,Cluster 2: Low-flow oxygen / No ARF,charlson_score,RRR,6,0.0482382225681424,0.0036774514162282762,0.041030417792334975,0.05544602734394982,0.038854943234836556,0.011158827488117692,0.01698364135812588,0.06072624511154723,5.690108963648704e-4,30.601101886136405,0.8366071908585353,1.0396196688459054,1.0171286833452748,1.0626079802376178,"Charlson score, per point",Hopkins; Michigan; NU; OHSU; RUSH; UCSF
2,Cluster 2: Low-flow oxygen / No ARF,sex_categoryMale,RRR,6,-0.12020931102657911,0.015009057568334419,-0.14962706386051458,-0.09079155819264365,-0.10863346120529013,0.03408404226613215,-0.17543818404690914,-0.04182873836367111,0.00426002452897503,17.310490638846844,0.7111578115076997,0.8970591642301797,0.839089264672952,0.9590340122430226,Male sex,Hopkins; Michigan; NU; OHSU; RUSH; UCSF
2,Cluster 2: Low-flow oxygen / No ARF,race_categoryNative Hawaiian or Other Pacific Islander,RRR,6,26.40873374652944,4.818364579998001e-5,26.40863930658367,26.40882818647521,60.917920592617705,89.3346157693472,-114.1779263153028,236.01376750053822,47884.041444722905,4551694536279.056,0.9999999999989015,28596755512352754e10,2.589146628620307e-50,31584708907315193e86,Native Hawaiian or Pacific Islander race,Hopkins; Michigan; NU; OHSU; RUSH; UCSF
2,Cluster 2: Low-flow oxygen / No ARF,race_categoryOther,RRR,6,-0.2019522768239067,0.0031277277896288483,-0.20808262329157926,-0.19582193035623416,-0.4436897252784281,0.2519913197920415,-0.9375927120708294,0.050213261513973206,0.378878997970496,20657.530783819897,0.9997579575191089,0.641664482212426,0.3915693217911779,1.0514953159494864,Other race,Hopkins; Michigan; NU; OHSU; RUSH; UCSF
2,Cluster 2: Low-flow oxygen / No ARF,race_categoryUnknown,RRR,6,-1.9339976251824589,2.642742360120433e-4,-1.9345156026850425,-1.9334796476798752,-0.515253659253856,0.5029160012782695,-1.5009690217592642,0.47046170325155223,1.5173822857250192,1649498.1846052683,0.9999969687750816,0.5973490522840984,0.22291404689423172,1.600733086300377,Unknown race,Hopkins; Michigan; NU; OHSU; RUSH; UCSF
2,Cluster 2: Low-flow oxygen / No ARF,sex_categoryUnknown,RRR,2,-207.15033889343906,3.7618806977582604e-17,-207.15033889343906,-207.15033889343906,-104.7019868006851,102.44904808823686,-305.50212105362937,96.09814745225914,20991.61490837174,10077031674265386e16,1,3.376796493380218e-46,2.099493897679007e-133,5431192046002388e26,Unknown sex,Hopkins; NU; UCSF
2,Cluster 2: Low-flow oxygen / No ARF,race_categoryWhite,RRR,6,-1.0746974683809123,0.013204079323078021,-1.1005774638541452,-1.0488174729076793,-0.1349882375702687,0.6225762761055215,-1.3552377387370906,1.0852612635965533,2.3226948964870937,8216.72414587504,0.9993914849870541,0.8737261887704924,0.2578859776767819,2.9602131136428236,White race,Hopkins; Michigan; NU; OHSU; RUSH; UCSF
3,Cluster 3: Noninvasive ventilation / No ARF,admit_year,RRR,10,0.08280101150396303,2.1560340014692288e-5,0.08275875323753423,0.08284326977039183,0.08791590620565028,0.01970928059816076,0.049285716233255186,0.12654609617804535,0.003884548786213527,7032651.480174919,0.9999987202550809,1.0918962964646655,1.0505204586135335,1.1349017646041428,"Admission year, per year",Emory; Hopkins; Michigan; Minnesota; NU; OHSU; Penn; RUSH; UCMC; UCSF
3,Cluster 3: Noninvasive ventilation / No ARF,advanced_cancer_any_poaTRUE,RRR,10,0.372829468997643,0.0026351154735107995,0.36766464266956184,0.3779942953257242,0.28393287301523296,0.09632185402157628,0.09514203913294345,0.47272370689752247,0.09072998889197105,6229.917076998576,0.9985553579784827,1.3283437600486019,1.099815060809816,1.6043580486712217,Advanced cancer present on admission,Emory; Hopkins; Michigan; Minnesota; NU; OHSU; Penn; RUSH; UCMC; UCSF
3,Cluster 3: Noninvasive ventilation / No ARF,age_years,RRR,10,0.009294768715879538,6.557819651398237e-4,0.008009436064205483,0.010580101367553593,0.007730500645855903,0.004070845892200946,-2.4835730285795166e-4,0.015709358594569758,1.576988447311109e-4,318.31344861218486,0.9717259825519811,1.007760458111621,0.999751673535264,1.0158333992501407,"Age, per year",Emory; Hopkins; Michigan; Minnesota; NU; OHSU; Penn; RUSH; UCMC; UCSF
3,Cluster 3: Noninvasive ventilation / No ARF,race_categoryAsian,RRR,9,0.3671176604533319,0.0010272206269902624,0.36510430802443095,0.3691310128822328,0.01508347739587614,0.39784382029582616,-0.7646904103839431,0.7948573651756954,1.4236591816648476,1023086.3087379849,0.9999921805228633,1.0151978071478667,0.46547801582977866,2.2141251629265524,Asian race,Emory; Hopkins; Minnesota; NU; OHSU; Penn; RUSH; UCMC; UCSF
3,Cluster 3: Noninvasive ventilation / No ARF,race_categoryBlack or African American,RRR,10,-0.7985950194264039,6.032969982536551e-4,-0.799777481542981,-0.7974125573098267,-0.34574953409782594,0.21133123138706714,-0.7599587476164775,0.06845967942082565,0.44491269269904465,16453.44173667946,0.9994530019831694,0.7076897170539871,0.4676857197626501,1.0708574464880394,Black race,Emory; Hopkins; Michigan; Minnesota; NU; OHSU; Penn; RUSH; UCMC; UCSF
3,Cluster 3: Noninvasive ventilation / No ARF,charlson_score,RRR,10,-0.037521186310696376,0.0036702993950522883,-0.044714973124998864,-0.030327399496393893,-0.027778379859448928,0.01356881681816572,-0.05437326082305374,-0.0011834988958441157,0.0016133502672436915,111.12125608581545,0.9190073950113596,0.9726038915291957,0.9470785332055728,0.9988172011627741,"Charlson score, per point",Emory; Hopkins; Michigan; Minnesota; NU; OHSU; Penn; RUSH; UCMC; UCSF
3,Cluster 3: Noninvasive ventilation / No ARF,sex_categoryMale,RRR,10,-0.018496553948620407,0.012366252217924041,-0.04273440829575152,0.005741300398510712,0.04217027160180827,0.05669610837931566,-0.0689541008216504,0.15329464402526696,0.028627399367249683,157.25125262826583,0.9427667516183444,1.0430720691830517,0.9333695199891001,1.1656683855741494,Male sex,Emory; Hopkins; Michigan; Minnesota; NU; OHSU; Penn; RUSH; UCMC; UCSF
3,Cluster 3: Noninvasive ventilation / No ARF,race_categoryNative Hawaiian or Other Pacific Islander,RRR,9,-1571.99200155179,1.31320164162647e-17,-1571.99200155179,-1571.99200155179,,Inf,,,Inf,4100172227852205.5,0.999999999999998,,,,Native Hawaiian or Pacific Islander race,Emory; Hopkins; Michigan; Minnesota; NU; OHSU; Penn; RUSH; UCMC; UCSF
3,Cluster 3: Noninvasive ventilation / No ARF,race_categoryOther,RRR,9,0.5417677239100109,6.682700207002633e-4,0.5404579146694384,0.5430775331505835,0.08167015221246442,0.25907100182889903,-0.4261090113721776,0.5894493157971065,0.6022409680720091,363654.9945076185,0.99997800112711,1.0850978336742763,0.6530451488925356,1.8029952609576232,Other race,Emory; Hopkins; Michigan; Minnesota; NU; OHSU; Penn; RUSH; UCMC; UCSF
3,Cluster 3: Noninvasive ventilation / No ARF,race_categoryUnknown,RRR,10,0.0718254717212257,9.547515209990236e-5,0.0716383404231099,0.07201260301934151,-0.09299573883430884,0.1294078718117881,-0.34663516758541346,0.16064368991679578,0.16741037819447938,308643.29415107524,0.9999708401246016,0.9111973830508946,0.7070632407968668,1.174266491273206,Unknown race,Emory; Hopkins; Michigan; Minnesota; NU; OHSU; Penn; RUSH; UCMC; UCSF
3,Cluster 3: Noninvasive ventilation / No ARF,sex_categoryUnknown,RRR,3,-3.3658221975567595,6.91460833236759e-15,-3.3658221975567733,-3.3658221975567457,,Inf,,,Inf,16592613719338.135,0.9999999999998794,,,,Unknown sex,Emory; Hopkins; NU; Penn; UCSF
3,Cluster 3: Noninvasive ventilation / No ARF,race_categoryWhite,RRR,10,0.5712146677144525,0.0053802936678332206,0.5606692921254994,0.5817600433034056,0.0641540767162243,0.3079918012474964,-0.5395098537288686,0.6678180071613172,0.9465378829488553,15281.030464289837,0.9994110344835034,1.06625667143247,0.5830339542690385,1.9499778375679833,White race,Emory; Hopkins; Michigan; Minnesota; NU; OHSU; Penn; RUSH; UCMC; UCSF
4,Cluster 4: Invasive ventilation / Predominantly no ARF,admit_year,RRR,7,0.05114239623454321,2.1689889042509084e-5,0.051099884052019894,0.05118490841706653,0.05520856682668607,0.04499656666502127,-0.03298470383675561,0.14340183749012775,0.014172832759709297,24768496.501240328,0.9999997577567941,1.056760996980182,0.9675533593299741,1.1541935067145943,"Admission year, per year",Emory; Minnesota; NU; OHSU; Penn; RUSH; UCMC
4,Cluster 4: Invasive ventilation / Predominantly no ARF,advanced_cancer_any_poaTRUE,RRR,7,-0.27670908416690987,0.018790252674091387,-0.313537979408129,-0.23988018892569074,-0.2791007923622449,0.06000755999792896,-0.39671560995818567,-0.16148597476630414,0.022367467308379217,58.985911547005074,0.8982807954876024,0.7564636536138231,0.6725252579253111,0.8508784651510074,Advanced cancer present on admission,Emory; Minnesota; NU; OHSU; Penn; RUSH; UCMC
4,Cluster 4: Invasive ventilation / Predominantly no ARF,age_years,RRR,7,-0.011767370639710532,6.728268749167843e-4,-0.013086111314547429,-0.010448629964873635,-0.011166784199431122,0.004771153683902308,-0.020518245419879646,-0.0018153229789825975,1.5500537595339087e-4,285.9776123466915,0.9790193366859564,0.9888953329041489,0.9796908214410601,0.9981863237231936,"Age, per year",Emory; Minnesota; NU; OHSU; Penn; RUSH; UCMC
4,Cluster 4: Invasive ventilation / Predominantly no ARF,race_categoryAsian,RRR,7,1.630192454436797,0.0019485207713608446,1.6263733537249296,1.6340115551486643,0.44809985567343275,0.43040215946686605,-0.3954883768816247,1.2916880882284902,1.296424927765152,153007.04716207087,0.9999607861199122,1.5653349954297986,0.6733511098193888,3.6389241989583088,Asian race,Emory; Minnesota; NU; OHSU; Penn; RUSH; UCMC
4,Cluster 4: Invasive ventilation / Predominantly no ARF,race_categoryBlack or African American,RRR,7,0.0959526056406986,0.008631689426559787,0.07903449436464141,0.11287071691675579,0.30060173149287567,0.22018959209301994,-0.1309698690094434,0.7321733319951947,0.337720744800914,2148.366977829943,0.9972071810533689,1.3506713045594527,0.8772442062297265,2.0795953509923732,Black race,Emory; Minnesota; NU; OHSU; Penn; RUSH; UCMC
4,Cluster 4: Invasive ventilation / Predominantly no ARF,charlson_score,RRR,7,-0.014275974324224306,0.003854143262010904,-0.021830095117765676,-0.006721853530682934,-0.01872056386210803,0.01174989098530288,-0.04175035019330167,0.0043092224690856155,8.303985056660337e-4,51.76482385262945,0.8840911732437929,0.9814535775254158,0.9591091921111321,1.004318520519221,"Charlson score, per point",Emory; Minnesota; NU; OHSU; Penn; RUSH; UCMC
4,Cluster 4: Invasive ventilation / Predominantly no ARF,sex_categoryMale,RRR,7,0.09059664601777485,0.015146679892457214,0.06090915342855872,0.120284138606991,0.09331494270656499,0.04494185228788968,0.0052289122223012074,0.18140097319082876,0.01162092433793717,46.8381635402786,0.8718993327985568,1.097807427271069,1.0052426068427336,1.198895808004753,Male sex,Emory; Minnesota; NU; OHSU; Penn; RUSH; UCMC
4,Cluster 4: Invasive ventilation / Predominantly no ARF,race_categoryNative Hawaiian or Other Pacific Islander,RRR,6,-1496.1085055847402,9.713931847680417e-21,-1496.1085055847402,-1496.1085055847402,,Inf,,,Inf,203145211781880.56,0.9999999999999754,,,,Native Hawaiian or Pacific Islander race,Emory; Minnesota; NU; OHSU; Penn; RUSH; UCMC
4,Cluster 4: Invasive ventilation / Predominantly no ARF,race_categoryOther,RRR,7,0.21562822114184246,5.377021805612142e-4,0.21457432486794248,0.21668211741574245,0.29143205872584627,0.2807313935723528,-0.25880147267596526,0.8416655901276577,0.5507916001044179,129884.62834503544,0.9999538051571117,1.3383427016930733,0.7719762662140717,2.3202283095558527,Other race,Emory; Minnesota; NU; OHSU; Penn; RUSH; UCMC
4,Cluster 4: Invasive ventilation / Predominantly no ARF,race_categoryUnknown,RRR,7,0.775341220352936,0.0022800889990062154,0.7708722459148838,0.7798101947909881,0.7000461968874494,0.31020112110572645,0.09205199952022558,1.3080403942546732,0.6727583354527964,81382.51769069544,0.9999262740921483,2.013845738726515,1.0964218340078409,3.698918184219542,Unknown race,Emory; Minnesota; NU; OHSU; Penn; RUSH; UCMC
4,Cluster 4: Invasive ventilation / Predominantly no ARF,sex_categoryUnknown,RRR,0,,,,,,,,,,,,,,,Unknown sex,Emory; NU; Penn
4,Cluster 4: Invasive ventilation / Predominantly no ARF,race_categoryWhite,RRR,7,0.030948917526489424,0.014931422982347764,0.0016833284810878098,0.060214506571891036,0.12517908985828036,0.25580642120588604,-0.37620149570525624,0.626559675421817,0.45570835362006445,1655.871440396758,0.99637653029479,1.1333514066356172,0.6864639995582436,1.871162088251576,White race,Emory; Minnesota; NU; OHSU; Penn; RUSH; UCMC
5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,admit_year,RRR,9,0.0778500467161249,1.8347433851713648e-5,0.07781408574577554,0.07788600768647426,0.03625417705749561,0.04565567361793098,-0.05323094323364911,0.12573929734864034,0.018759957232965557,41469196.84118311,0.999999807085726,1.0369193741135394,0.9481610158243589,1.1339864964572528,"Admission year, per year",Emory; Hopkins; Michigan; Minnesota; OHSU; Penn; RUSH; UCMC; UCSF
5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,advanced_cancer_any_poaTRUE,RRR,9,-0.7354623349362452,0.0014446639576337428,-0.7382938762932074,-0.7326307935792831,-0.5264399685085283,0.042921074277099486,-0.6105652740916432,-0.44231466292541327,0.015868357369708968,5389.475281967747,0.998515625440056,0.5907041562745817,0.5430438136989406,0.6425474177917998,Advanced cancer present on admission,Emory; Hopkins; Michigan; Minnesota; OHSU; Penn; RUSH; UCMC; UCSF
5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,age_years,RRR,9,-0.01798054289535539,6.029926251486284e-4,-0.019162408440646702,-0.016798677350064076,-0.016690435547787066,0.0037804648219517036,-0.024100146598812405,-0.009280724496761726,1.205491207361128e-4,257.6360172888866,0.9689484409665066,0.983448078083355,0.9761879429601957,0.9907622085077128,"Age, per year",Emory; Hopkins; Michigan; Minnesota; OHSU; Penn; RUSH; UCMC; UCSF
5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,race_categoryAsian,RRR,8,31.78041073597679,8.962477831433606e-4,31.77865409032183,31.78216738163175,47.9436666669977,61.226746038102526,-72.06075556768324,167.94808890167866,29989.71446079373,13257887330.99505,0.9999999994720125,6632387249035599e5,5.063041593416794e-32,8688168921694545e57,Asian race,Emory; Hopkins; Minnesota; OHSU; Penn; RUSH; UCMC; UCSF
5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,race_categoryBlack or African American,RRR,9,7.8692126365152575,0.007055943853410911,7.855382986562572,7.883042286467943,42.65371310515141,22.466490081117374,-1.3806074538386426,86.68803366414147,4542.687270664269,61063499.471955575,0.9999998689888383,3344045933620302300,0.251425777108847,4447691614898094e22,Black race,Emory; Hopkins; Michigan; Minnesota; OHSU; Penn; RUSH; UCMC; UCSF
5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,charlson_score,RRR,9,0.01017531194150109,0.003645067701664808,0.003030979246238067,0.017319644636764112,-0.006602057088628319,0.013089246989178455,-0.03225698118741809,0.019052867010161453,0.0012737086581975094,80.52280177494482,0.9006492592947846,0.9934196886085107,0.9682577260847366,1.0192355311282728,"Charlson score, per point",Emory; Hopkins; Michigan; Minnesota; OHSU; Penn; RUSH; UCMC; UCSF
5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,sex_categoryMale,RRR,9,0.11695159903233471,0.01415541217153317,0.0892069911761297,0.14469620688853974,0.155913308098221,0.08652755347301572,-0.013680696708889828,0.3255073129053318,0.06375353000286038,262.5322320517113,0.9695275511982687,1.1687248797154954,0.9864124587280377,1.384732960720435,Male sex,Emory; Hopkins; Michigan; Minnesota; OHSU; Penn; RUSH; UCMC; UCSF
5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,race_categoryNative Hawaiian or Other Pacific Islander,RRR,7,-3.033905522138188,1.7328529718420818e-5,-3.033939486056436,-3.03387155821994,52.5047775470451,44.82968165565857,-35.361398498045695,140.3709535921359,14067.902497412695,2270435306434.4346,0.9999999999973573,634651282838382e8,4.392783100388442e-16,9169181396021674e45,Native Hawaiian or Pacific Islander race,Emory; Hopkins; Michigan; Minnesota; OHSU; Penn; RUSH; UCMC; UCSF
5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,race_categoryOther,RRR,9,0.0017297500332342712,6.19381484854525e-4,5.157623229194021e-4,0.0029437377435491403,42.83990350093275,3.675352235202998,35.63621311993487,50.043593881930626,121.57271068742074,60680999.65186391,0.9999998681630157,4028410281489263e3,2996475381181007.5,5415725921837005e6,Other race,Emory; Hopkins; Michigan; Minnesota; OHSU; Penn; RUSH; UCMC; UCSF
5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,race_categoryUnknown,RRR,9,51.251593624433895,5.07283154298599e-4,51.25059934945147,51.25258789941632,43.170301542802356,84.09450884165153,-121.65493578683464,207.99553887243934,63646.977378734286,67281863661.62086,0.9999999998810972,5605621137834473e3,1.4653207226945157e-53,21444444109924155e74,Unknown race,Emory; Hopkins; Michigan; Minnesota; OHSU; Penn; RUSH; UCMC; UCSF
5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,sex_categoryUnknown,RRR,4,-19.39078846903192,1.1394012206918907e-15,-19.390788469031925,-19.390788469031918,263.7014213359705,14.054443794362497,236.15471149902,291.248131172921,790.1095613399181,11844886157688014e12,1,3342505697815327e99,36365375762027917e86,3072247737253845e111,Unknown sex,Emory; Hopkins; Penn; UCSF
5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,race_categoryWhite,RRR,9,17.716254075740952,0.01221988975872965,17.69230309181384,17.740205059668064,42.71716042224222,30.77045376060866,-17.59292894855075,103.0272497930352,8521.385087802873,45330211.6788262,0.9999998235172591,3563092146520205e3,2.2881686818884363e-8,5548378380092241e29,White race,Emory; Hopkins; Michigan; Minnesota; OHSU; Penn; RUSH; UCMC; UCSF
