traj_cluster_ra,h,arf,n,prop
1,0,ARF_HYPER,1,0.008620689655172414
1,0,ARF_HYPOX,1,0.008620689655172414
1,0,ARF_MIXED,1,0.008620689655172414
1,0,NO_ARF,113,0.9741379310344828
1,1,ARF_HYPER,1,0.008620689655172414
1,1,ARF_HYPOX,2,0.017241379310344827
1,1,ARF_MIXED,1,0.008620689655172414
1,1,NO_ARF,112,0.9655172413793104
1,2,ARF_HYPER,1,0.008620689655172414
1,2,ARF_HYPOX,3,0.02586206896551724
1,2,ARF_MIXED,1,0.008620689655172414
1,2,NO_ARF,111,0.9568965517241379
1,3,ARF_HYPER,2,0.017241379310344827
1,3,ARF_HYPOX,3,0.02586206896551724
1,3,ARF_MIXED,1,0.008620689655172414
1,3,NO_ARF,110,0.9482758620689655
1,4,ARF_HYPER,2,0.017241379310344827
1,4,ARF_HYPOX,2,0.017241379310344827
1,4,ARF_MIXED,2,0.017241379310344827
1,4,NO_ARF,110,0.9482758620689655
1,5,ARF_HYPER,2,0.017241379310344827
1,5,ARF_HYPOX,1,0.008620689655172414
1,5,ARF_MIXED,3,0.02586206896551724
1,5,NO_ARF,110,0.9482758620689655
1,6,ARF_HYPER,3,0.02586206896551724
1,6,ARF_HYPOX,1,0.008620689655172414
1,6,ARF_MIXED,3,0.02586206896551724
1,6,NO_ARF,109,0.9396551724137931
1,7,ARF_HYPER,2,0.017241379310344827
1,7,ARF_HYPOX,2,0.017241379310344827
1,7,ARF_MIXED,3,0.02586206896551724
1,7,NO_ARF,109,0.9396551724137931
1,8,ARF_HYPER,3,0.02586206896551724
1,8,ARF_HYPOX,2,0.017241379310344827
1,8,ARF_MIXED,2,0.017241379310344827
1,8,NO_ARF,109,0.9396551724137931
1,9,ARF_HYPER,3,0.02586206896551724
1,9,ARF_HYPOX,1,0.008620689655172414
1,9,ARF_MIXED,2,0.017241379310344827
1,9,NO_ARF,110,0.9482758620689655
1,10,ARF_HYPER,2,0.017241379310344827
1,10,ARF_HYPOX,2,0.017241379310344827
1,10,ARF_MIXED,2,0.017241379310344827
1,10,NO_ARF,110,0.9482758620689655
1,11,ARF_HYPER,2,0.017241379310344827
1,11,ARF_HYPOX,2,0.017241379310344827
1,11,ARF_MIXED,1,0.008620689655172414
1,11,NO_ARF,111,0.9568965517241379
1,12,ARF_HYPER,1,0.008620689655172414
1,12,ARF_HYPOX,2,0.017241379310344827
1,12,ARF_MIXED,1,0.008620689655172414
1,12,NO_ARF,112,0.9655172413793104
1,13,ARF_HYPER,1,0.008620689655172414
1,13,ARF_HYPOX,2,0.017241379310344827
1,13,ARF_MIXED,1,0.008620689655172414
1,13,NO_ARF,112,0.9655172413793104
1,14,ARF_HYPER,1,0.008620689655172414
1,14,ARF_HYPOX,1,0.008620689655172414
1,14,ARF_MIXED,1,0.008620689655172414
1,14,NO_ARF,113,0.9741379310344828
1,15,ARF_HYPER,1,0.008620689655172414
1,15,ARF_HYPOX,1,0.008620689655172414
1,15,ARF_MIXED,1,0.008620689655172414
1,15,NO_ARF,113,0.9741379310344828
1,16,ARF_HYPER,1,0.008620689655172414
1,16,ARF_HYPOX,1,0.008620689655172414
1,16,ARF_MIXED,1,0.008620689655172414
1,16,NO_ARF,113,0.9741379310344828
1,17,ARF_HYPER,1,0.008620689655172414
1,17,ARF_MIXED,1,0.008620689655172414
1,17,NO_ARF,114,0.9827586206896551
1,18,ARF_HYPER,1,0.008620689655172414
1,18,NO_ARF,115,0.9913793103448276
1,19,ARF_HYPER,1,0.008620689655172414
1,19,NO_ARF,115,0.9913793103448276
1,20,ARF_HYPER,1,0.008620689655172414
1,20,NO_ARF,115,0.9913793103448276
1,21,NO_ARF,116,1
1,22,ARF_MIXED,1,0.008620689655172414
1,22,NO_ARF,115,0.9913793103448276
1,23,ARF_MIXED,1,0.008620689655172414
1,23,NO_ARF,115,0.9913793103448276
1,24,ARF_MIXED,1,0.008620689655172414
1,24,NO_ARF,115,0.9913793103448276
1,25,ARF_MIXED,1,0.008620689655172414
1,25,NO_ARF,115,0.9913793103448276
1,26,ARF_MIXED,1,0.008620689655172414
1,26,NO_ARF,115,0.9913793103448276
1,27,ARF_MIXED,1,0.008620689655172414
1,27,NO_ARF,115,0.9913793103448276
1,28,ARF_MIXED,1,0.008620689655172414
1,28,NO_ARF,115,0.9913793103448276
1,29,NO_ARF,116,1
1,30,ARF_HYPOX,1,0.008620689655172414
1,30,NO_ARF,115,0.9913793103448276
1,31,ARF_HYPOX,1,0.008620689655172414
1,31,ARF_MIXED,1,0.008620689655172414
1,31,NO_ARF,114,0.9827586206896551
1,32,ARF_HYPOX,1,0.008620689655172414
1,32,ARF_MIXED,1,0.008620689655172414
1,32,NO_ARF,114,0.9827586206896551
1,33,ARF_HYPOX,1,0.008620689655172414
1,33,ARF_MIXED,1,0.008620689655172414
1,33,NO_ARF,114,0.9827586206896551
1,34,ARF_HYPOX,1,0.008620689655172414
1,34,ARF_MIXED,1,0.008620689655172414
1,34,NO_ARF,114,0.9827586206896551
1,35,ARF_HYPOX,1,0.008620689655172414
1,35,ARF_MIXED,1,0.008620689655172414
1,35,NO_ARF,114,0.9827586206896551
