traj_cluster_ra,mortality,pm25,no2
1,0.15517241379310345,8.379517553373965,10.896500910991746
2,0.3161094224924012,8.404922700364402,10.844453789519752
3,0.5353535353535354,8.358969639834298,10.306134958975106
4,0.7278481012658228,8.494345266619302,10.161580497219344
NA,0.20491803278688525,8.468390257867771,9.49637869233685
