no2_5y_z,pm25_5y_z,age_years,sex_category,race_category,admit_year,charlson_score,advanced_cancer_any_poa,predicted_expected_rank
-2,0,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,1.9730998927550243
-1.9,0,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,1.994942490911664
-1.8,0,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,2.01697358541636
-1.7,0,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,2.0391969358650455
-1.6,0,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,2.0616166239689724
-1.5,0,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,2.0842369588105925
-1.4,0,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,2.107062376215905
-1.2999999999999998,0,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,2.130097333320414
-1.2,0,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,2.1533461994560827
-1.1,0,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,2.1768131445284773
-1,0,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,2.2005020260859354
-0.8999999999999999,0,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,2.22441627629797
-0.7999999999999998,0,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,2.2485587900662356
-0.7,0,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,2.2729318154894806
-0.5999999999999999,0,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,2.2975368478807994
-0.5,0,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,2.322374528512021
-0.3999999999999999,0,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,2.3474445492153357
-0.2999999999999998,0,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,2.372745563919347
-0.19999999999999996,0,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,2.3982751081361267
-0.09999999999999987,0,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,2.4240295273340124
0,0,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,2.4500039150502677
0.10000000000000009,0,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,2.4761920614969277
0.20000000000000018,0,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,2.5025864133067515
0.30000000000000027,0,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,2.5291780449544587
0.40000000000000036,0,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,2.5559566422632916
0.5,0,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,2.582910498278899
0.6000000000000001,0,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,2.6100265216645626
0.7000000000000002,0,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,2.6372902576307586
0.8000000000000003,0,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,2.664685921283189
0.9000000000000004,0,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,2.6921964431351597
1,0,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,2.719803526398895
1.1,0,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,2.747487715548128
1.2000000000000002,0,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,2.77522847551762
1.3000000000000003,0,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,2.803004280799745
1.4000000000000004,0,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,2.8307927135912854
1.5,0,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,2.8585705700512865
1.6,0,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,2.8863139736543544
1.7000000000000002,0,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,2.9139984945487134
1.8000000000000003,0,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,2.941599273779665
1.9000000000000004,0,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,2.9690911511928952
2,0,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,2.9964487958041244
