pm25_5y_z,no2_5y_z,traj_cluster_ra,age_years,sex_category,race_category,admit_year,charlson_score,advanced_cancer_any_poa,pred_icu_los_hours
-2,0,1,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,49.99645791228401
-1.9,0,1,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,49.70318638608775
-1.8,0,1,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,49.41163514552109
-1.7,0,1,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,49.121794099653336
-1.6,0,1,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,48.833653216745624
-1.5,0,1,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,48.54720252390374
-1.4,0,1,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,48.26243210673276
-1.2999999999999998,0,1,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,47.979332108994576
-1.2,0,1,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,47.69789273226576
-1.1,0,1,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,47.418104235599074
-1,0,1,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,47.139956935186206
-0.8999999999999999,0,1,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,46.86344120402256
-0.7999999999999998,0,1,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,46.58854747157389
-0.7,0,1,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,46.31526622344574
-0.5999999999999999,0,1,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,46.04358800105314
-0.5,0,1,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,45.773503401293866
-0.3999999999999999,0,1,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,45.50500307622286
-0.2999999999999998,0,1,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,45.23807773272867
-0.19999999999999996,0,1,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,44.97271813221164
-0.09999999999999987,0,1,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,44.708915090264796
0,0,1,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,44.44665947635501
0.10000000000000009,0,1,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,44.18594221350761
0.20000000000000018,0,1,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,43.92675427799206
0.30000000000000027,0,1,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,43.66908669900948
0.40000000000000036,0,1,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,43.4129305583828
0.5,0,1,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,43.1582769902471
0.6000000000000001,0,1,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,42.90511718074347
0.7000000000000002,0,1,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,42.65344236771367
0.8000000000000003,0,1,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,42.403243840397
0.9000000000000004,0,1,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,42.154512939128544
1,0,1,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,41.907241055040124
1.1,0,1,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,41.66141962976138
1.2000000000000002,0,1,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,41.417040155124226
1.3000000000000003,0,1,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,41.17409417286814
1.4000000000000004,0,1,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,40.93257327434747
1.5,0,1,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,40.69246910024025
1.6,0,1,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,40.45377334025944
1.7000000000000002,0,1,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,40.21647773286441
1.8000000000000003,0,1,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,39.98057406497563
1.9000000000000004,0,1,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,39.746054171690204
2,0,1,67.67597087378641,Female,Black or African American,2021,7.915048543689319,FALSE,39.512909935999325
