traj_cluster_ra,h,rs,n,prop
1,21,LOW_O2,28,0.2413793103448276
1,21,NIV,8,0.06896551724137931
1,21,ROOM AIR,73,0.6293103448275862
1,22,IMV,5,0.04310344827586207
1,22,LOW_O2,28,0.2413793103448276
1,22,NIV,9,0.07758620689655173
1,22,ROOM AIR,74,0.6379310344827587
1,23,IMV,5,0.04310344827586207
1,23,LOW_O2,26,0.22413793103448276
1,23,NIV,8,0.06896551724137931
1,23,ROOM AIR,77,0.6637931034482759
1,24,IMV,4,0.034482758620689655
1,24,LOW_O2,28,0.2413793103448276
1,24,NIV,5,0.04310344827586207
1,24,ROOM AIR,79,0.6810344827586207
1,25,IMV,3,0.02586206896551724
1,25,LOW_O2,29,0.25
1,25,NIV,4,0.034482758620689655
1,25,ROOM AIR,80,0.6896551724137931
1,26,IMV,3,0.02586206896551724
1,26,LOW_O2,28,0.2413793103448276
1,26,NIV,4,0.034482758620689655
1,26,ROOM AIR,81,0.6982758620689655
1,27,IMV,3,0.02586206896551724
1,27,LOW_O2,28,0.2413793103448276
1,27,NIV,4,0.034482758620689655
1,27,ROOM AIR,81,0.6982758620689655
1,28,IMV,2,0.017241379310344827
1,28,LOW_O2,29,0.25
1,28,NIV,3,0.02586206896551724
1,28,ROOM AIR,82,0.7068965517241379
1,29,IMV,1,0.008620689655172414
1,29,LOW_O2,28,0.2413793103448276
1,29,NIV,2,0.017241379310344827
1,29,ROOM AIR,85,0.7327586206896551
1,30,IMV,1,0.008620689655172414
1,30,LOW_O2,27,0.23275862068965517
1,30,NIV,2,0.017241379310344827
1,30,ROOM AIR,86,0.7413793103448276
1,31,IMV,1,0.008620689655172414
1,31,LOW_O2,23,0.19827586206896552
1,31,NIV,2,0.017241379310344827
1,31,ROOM AIR,90,0.7758620689655172
1,32,IMV,1,0.008620689655172414
1,32,LOW_O2,22,0.1896551724137931
1,32,NIV,2,0.017241379310344827
1,32,ROOM AIR,91,0.7844827586206896
1,33,IMV,1,0.008620689655172414
1,33,LOW_O2,25,0.21551724137931033
1,33,NIV,1,0.008620689655172414
1,33,ROOM AIR,89,0.7672413793103449
1,34,IMV,1,0.008620689655172414
1,34,LOW_O2,25,0.21551724137931033
1,34,NIV,1,0.008620689655172414
1,34,ROOM AIR,89,0.7672413793103449
1,35,LOW_O2,26,0.22413793103448276
1,35,NIV,1,0.008620689655172414
1,35,OTHER,1,0.008620689655172414
1,35,ROOM AIR,88,0.7586206896551724
1,36,LOW_O2,24,0.20689655172413793
1,36,NIV,1,0.008620689655172414
1,36,OTHER,1,0.008620689655172414
1,36,ROOM AIR,90,0.7758620689655172
1,37,LOW_O2,21,0.1810344827586207
1,37,NIV,2,0.017241379310344827
1,37,OTHER,1,0.008620689655172414
1,37,ROOM AIR,92,0.7931034482758621
1,38,LOW_O2,15,0.12931034482758622
1,38,NIV,2,0.017241379310344827
1,38,OTHER,1,0.008620689655172414
1,38,ROOM AIR,98,0.8448275862068966
1,39,LOW_O2,13,0.11206896551724138
1,39,OTHER,1,0.008620689655172414
1,39,ROOM AIR,102,0.8793103448275862
1,40,LOW_O2,11,0.09482758620689655
1,40,OTHER,1,0.008620689655172414
1,40,ROOM AIR,104,0.896551724137931
1,41,LOW_O2,8,0.06896551724137931
1,41,OTHER,1,0.008620689655172414
1,41,ROOM AIR,107,0.9224137931034483
1,42,LOW_O2,6,0.05172413793103448
1,42,OTHER,1,0.008620689655172414
1,42,ROOM AIR,109,0.9396551724137931
1,43,LOW_O2,7,0.0603448275862069
1,43,NIV,1,0.008620689655172414
1,43,OTHER,1,0.008620689655172414
1,43,ROOM AIR,107,0.9224137931034483
1,44,LOW_O2,5,0.04310344827586207
1,44,NIV,1,0.008620689655172414
1,44,ROOM AIR,110,0.9482758620689655
1,45,LOW_O2,4,0.034482758620689655
1,45,NIV,1,0.008620689655172414
1,45,OTHER,1,0.008620689655172414
1,45,ROOM AIR,110,0.9482758620689655
1,46,LOW_O2,7,0.0603448275862069
1,46,NIV,1,0.008620689655172414
1,46,ROOM AIR,108,0.9310344827586207
1,47,LOW_O2,9,0.07758620689655173
1,47,NIV,1,0.008620689655172414
1,47,ROOM AIR,106,0.9137931034482759
1,48,LOW_O2,7,0.0603448275862069
1,48,ROOM AIR,109,0.9396551724137931
1,49,LOW_O2,7,0.0603448275862069
1,49,ROOM AIR,109,0.9396551724137931
1,50,LOW_O2,6,0.05172413793103448
1,50,ROOM AIR,110,0.9482758620689655
1,51,LOW_O2,5,0.04310344827586207
1,51,ROOM AIR,111,0.9568965517241379
1,52,LOW_O2,4,0.034482758620689655
1,52,ROOM AIR,112,0.9655172413793104
1,53,LOW_O2,4,0.034482758620689655
1,53,ROOM AIR,112,0.9655172413793104
1,54,LOW_O2,5,0.04310344827586207
1,54,ROOM AIR,111,0.9568965517241379
1,55,LOW_O2,8,0.06896551724137931
1,55,ROOM AIR,108,0.9310344827586207
1,56,LOW_O2,7,0.0603448275862069
1,56,ROOM AIR,109,0.9396551724137931
1,57,LOW_O2,9,0.07758620689655173
1,57,ROOM AIR,107,0.9224137931034483
1,58,LOW_O2,9,0.07758620689655173
1,58,ROOM AIR,107,0.9224137931034483
1,59,LOW_O2,8,0.06896551724137931
1,59,ROOM AIR,108,0.9310344827586207
1,60,LOW_O2,9,0.07758620689655173
1,60,ROOM AIR,107,0.9224137931034483
1,61,LOW_O2,9,0.07758620689655173
1,61,ROOM AIR,107,0.9224137931034483
1,62,LOW_O2,8,0.06896551724137931
1,62,ROOM AIR,108,0.9310344827586207
1,63,LOW_O2,8,0.06896551724137931
1,63,ROOM AIR,108,0.9310344827586207
1,64,LOW_O2,6,0.05172413793103448
1,64,ROOM AIR,110,0.9482758620689655
1,65,LOW_O2,4,0.034482758620689655
1,65,ROOM AIR,112,0.9655172413793104
1,66,LOW_O2,4,0.034482758620689655
1,66,ROOM AIR,112,0.9655172413793104
1,67,LOW_O2,5,0.04310344827586207
1,67,ROOM AIR,111,0.9568965517241379
1,68,LOW_O2,6,0.05172413793103448
1,68,ROOM AIR,110,0.9482758620689655
1,69,LOW_O2,6,0.05172413793103448
1,69,ROOM AIR,110,0.9482758620689655
1,70,LOW_O2,6,0.05172413793103448
1,70,NIV,1,0.008620689655172414
1,70,ROOM AIR,109,0.9396551724137931
1,71,LOW_O2,8,0.06896551724137931
1,71,ROOM AIR,108,0.9310344827586207
1,72,LOW_O2,8,0.06896551724137931
1,72,ROOM AIR,108,0.9310344827586207
2,0,IMV,63,0.19148936170212766
2,0,LOW_O2,157,0.47720364741641336
2,0,NIV,103,0.3130699088145897
2,0,OTHER,1,0.00303951367781155
2,0,ROOM AIR,5,0.015197568389057751
2,1,IMV,60,0.182370820668693
2,1,LOW_O2,157,0.47720364741641336
2,1,NIV,106,0.3221884498480243
2,1,OTHER,2,0.0060790273556231
2,1,ROOM AIR,4,0.0121580547112462
2,2,IMV,59,0.17933130699088146
2,2,LOW_O2,161,0.48936170212765956
2,2,NIV,104,0.3161094224924012
2,2,OTHER,1,0.00303951367781155
2,2,ROOM AIR,4,0.0121580547112462
2,3,IMV,57,0.17325227963525835
2,3,LOW_O2,169,0.513677811550152
2,3,NIV,97,0.2948328267477204
2,3,OTHER,1,0.00303951367781155
2,3,ROOM AIR,5,0.015197568389057751
2,4,IMV,57,0.17325227963525835
2,4,LOW_O2,171,0.5197568389057751
2,4,NIV,94,0.2857142857142857
2,4,OTHER,1,0.00303951367781155
2,4,ROOM AIR,6,0.0182370820668693
2,5,IMV,56,0.1702127659574468
2,5,LOW_O2,171,0.5197568389057751
2,5,NIV,94,0.2857142857142857
2,5,OTHER,1,0.00303951367781155
2,5,ROOM AIR,7,0.02127659574468085
2,6,IMV,55,0.16717325227963525
2,6,LOW_O2,180,0.547112462006079
2,6,NIV,86,0.2613981762917933
2,6,OTHER,1,0.00303951367781155
2,6,ROOM AIR,7,0.02127659574468085
2,7,IMV,56,0.1702127659574468
2,7,LOW_O2,181,0.5501519756838906
2,7,NIV,86,0.2613981762917933
2,7,OTHER,1,0.00303951367781155
2,7,ROOM AIR,5,0.015197568389057751
2,8,IMV,55,0.16717325227963525
2,8,LOW_O2,186,0.5653495440729484
2,8,NIV,81,0.24620060790273557
2,8,OTHER,1,0.00303951367781155
2,8,ROOM AIR,6,0.0182370820668693
2,9,IMV,53,0.16109422492401215
2,9,LOW_O2,186,0.5653495440729484
2,9,NIV,83,0.25227963525835867
2,9,OTHER,1,0.00303951367781155
2,9,ROOM AIR,6,0.0182370820668693
2,10,IMV,53,0.16109422492401215
2,10,LOW_O2,184,0.5592705167173252
2,10,NIV,83,0.25227963525835867
2,10,OTHER,1,0.00303951367781155
2,10,ROOM AIR,8,0.0243161094224924
2,11,IMV,53,0.16109422492401215
2,11,LOW_O2,190,0.5775075987841946
2,11,NIV,78,0.23708206686930092
2,11,OTHER,1,0.00303951367781155
2,11,ROOM AIR,7,0.02127659574468085
2,12,IMV,53,0.16109422492401215
2,12,LOW_O2,194,0.5896656534954408
2,12,NIV,74,0.22492401215805471
2,12,OTHER,2,0.0060790273556231
2,12,ROOM AIR,6,0.0182370820668693
2,13,IMV,51,0.15501519756838905
2,13,LOW_O2,200,0.60790273556231
2,13,NIV,70,0.2127659574468085
2,13,OTHER,3,0.00911854103343465
2,13,ROOM AIR,5,0.015197568389057751
2,14,IMV,50,0.1519756838905775
2,14,LOW_O2,204,0.6200607902735562
2,14,NIV,67,0.20364741641337386
2,14,OTHER,2,0.0060790273556231
2,14,ROOM AIR,6,0.0182370820668693
2,15,IMV,49,0.14893617021276595
2,15,LOW_O2,208,0.6322188449848024
2,15,NIV,66,0.2006079027355623
2,15,OTHER,3,0.00911854103343465
2,15,ROOM AIR,3,0.00911854103343465
2,16,IMV,46,0.1398176291793313
2,16,LOW_O2,207,0.6291793313069909
2,16,NIV,68,0.2066869300911854
2,16,OTHER,3,0.00911854103343465
2,16,ROOM AIR,5,0.015197568389057751
2,17,IMV,44,0.1337386018237082
2,17,LOW_O2,210,0.6382978723404256
2,17,NIV,67,0.20364741641337386
2,17,OTHER,3,0.00911854103343465
2,17,ROOM AIR,5,0.015197568389057751
2,18,IMV,43,0.13069908814589665
2,18,LOW_O2,217,0.6595744680851063
2,18,NIV,61,0.18541033434650456
2,18,OTHER,3,0.00911854103343465
2,18,ROOM AIR,5,0.015197568389057751
2,19,IMV,41,0.12462006079027356
2,19,LOW_O2,219,0.6656534954407295
2,19,NIV,60,0.182370820668693
2,19,OTHER,3,0.00911854103343465
2,19,ROOM AIR,6,0.0182370820668693
2,20,IMV,38,0.11550151975683891
2,20,LOW_O2,225,0.6838905775075987
2,20,NIV,57,0.17325227963525835
2,20,OTHER,3,0.00911854103343465
2,20,ROOM AIR,6,0.0182370820668693
2,21,IMV,39,0.11854103343465046
2,21,LOW_O2,227,0.6899696048632219
2,21,NIV,56,0.1702127659574468
2,21,OTHER,2,0.0060790273556231
2,21,ROOM AIR,5,0.015197568389057751
2,22,IMV,37,0.11246200607902736
2,22,LOW_O2,231,0.7021276595744681
2,22,NIV,53,0.16109422492401215
2,22,OTHER,3,0.00911854103343465
2,22,ROOM AIR,5,0.015197568389057751
2,23,IMV,35,0.10638297872340426
2,23,LOW_O2,234,0.7112462006079028
2,23,NIV,51,0.15501519756838905
2,23,OTHER,3,0.00911854103343465
2,23,ROOM AIR,6,0.0182370820668693
2,24,IMV,33,0.10030395136778116
2,24,LOW_O2,232,0.7051671732522796
2,24,NIV,53,0.16109422492401215
2,24,OTHER,4,0.0121580547112462
2,24,ROOM AIR,7,0.02127659574468085
2,25,IMV,30,0.0911854103343465
2,25,LOW_O2,237,0.7203647416413373
2,25,NIV,52,0.1580547112462006
2,25,OTHER,4,0.0121580547112462
2,25,ROOM AIR,6,0.0182370820668693
2,26,IMV,30,0.0911854103343465
2,26,LOW_O2,236,0.7173252279635258
2,26,NIV,51,0.15501519756838905
2,26,OTHER,4,0.0121580547112462
2,26,ROOM AIR,8,0.0243161094224924
2,27,IMV,29,0.08814589665653495
2,27,LOW_O2,238,0.723404255319149
2,27,NIV,51,0.15501519756838905
2,27,OTHER,4,0.0121580547112462
2,27,ROOM AIR,7,0.02127659574468085
2,28,IMV,28,0.0851063829787234
2,28,LOW_O2,240,0.729483282674772
2,28,NIV,49,0.14893617021276595
2,28,OTHER,4,0.0121580547112462
2,28,ROOM AIR,8,0.0243161094224924
2,29,IMV,29,0.08814589665653495
2,29,LOW_O2,240,0.729483282674772
2,29,NIV,50,0.1519756838905775
2,29,OTHER,2,0.0060790273556231
2,29,ROOM AIR,8,0.0243161094224924
2,30,IMV,28,0.0851063829787234
2,30,LOW_O2,243,0.7386018237082067
2,30,NIV,47,0.14285714285714285
2,30,OTHER,2,0.0060790273556231
2,30,ROOM AIR,9,0.02735562310030395
2,31,IMV,26,0.0790273556231003
2,31,LOW_O2,251,0.7629179331306991
2,31,NIV,43,0.13069908814589665
2,31,OTHER,1,0.00303951367781155
2,31,ROOM AIR,8,0.0243161094224924
2,32,IMV,26,0.0790273556231003
2,32,LOW_O2,252,0.7659574468085106
2,32,NIV,42,0.1276595744680851
2,32,OTHER,2,0.0060790273556231
2,32,ROOM AIR,7,0.02127659574468085
2,33,IMV,23,0.06990881458966565
2,33,LOW_O2,253,0.7689969604863222
2,33,NIV,43,0.13069908814589665
2,33,OTHER,2,0.0060790273556231
2,33,ROOM AIR,8,0.0243161094224924
2,34,IMV,20,0.060790273556231005
2,34,LOW_O2,259,0.7872340425531915
2,34,NIV,40,0.12158054711246201
2,34,OTHER,3,0.00911854103343465
2,34,ROOM AIR,7,0.02127659574468085
2,35,IMV,20,0.060790273556231005
2,35,LOW_O2,257,0.7811550151975684
2,35,NIV,41,0.12462006079027356
2,35,OTHER,3,0.00911854103343465
2,35,ROOM AIR,8,0.0243161094224924
2,36,IMV,18,0.0547112462006079
2,36,LOW_O2,266,0.8085106382978723
2,36,NIV,36,0.1094224924012158
2,36,OTHER,3,0.00911854103343465
2,36,ROOM AIR,6,0.0182370820668693
2,37,IMV,17,0.05167173252279635
2,37,LOW_O2,269,0.817629179331307
2,37,NIV,35,0.10638297872340426
2,37,OTHER,3,0.00911854103343465
2,37,ROOM AIR,5,0.015197568389057751
2,38,IMV,17,0.05167173252279635
2,38,LOW_O2,273,0.8297872340425532
2,38,NIV,32,0.0972644376899696
2,38,OTHER,3,0.00911854103343465
2,38,ROOM AIR,4,0.0121580547112462
2,39,IMV,14,0.0425531914893617
2,39,LOW_O2,276,0.8389057750759878
2,39,NIV,31,0.09422492401215805
2,39,OTHER,3,0.00911854103343465
2,39,ROOM AIR,5,0.015197568389057751
2,40,IMV,13,0.03951367781155015
2,40,LOW_O2,275,0.8358662613981763
2,40,NIV,34,0.1033434650455927
2,40,OTHER,2,0.0060790273556231
2,40,ROOM AIR,5,0.015197568389057751
2,41,IMV,11,0.03343465045592705
2,41,LOW_O2,279,0.8480243161094225
2,41,NIV,33,0.10030395136778116
2,41,OTHER,3,0.00911854103343465
2,41,ROOM AIR,3,0.00911854103343465
2,42,IMV,12,0.0364741641337386
2,42,LOW_O2,281,0.8541033434650456
2,42,NIV,31,0.09422492401215805
2,42,OTHER,2,0.0060790273556231
2,42,ROOM AIR,3,0.00911854103343465
2,43,IMV,12,0.0364741641337386
2,43,LOW_O2,281,0.8541033434650456
2,43,NIV,31,0.09422492401215805
2,43,OTHER,2,0.0060790273556231
2,43,ROOM AIR,3,0.00911854103343465
2,44,IMV,12,0.0364741641337386
2,44,LOW_O2,283,0.8601823708206687
2,44,NIV,29,0.08814589665653495
2,44,OTHER,2,0.0060790273556231
2,44,ROOM AIR,3,0.00911854103343465
2,45,IMV,9,0.02735562310030395
2,45,LOW_O2,283,0.8601823708206687
2,45,NIV,32,0.0972644376899696
2,45,OTHER,2,0.0060790273556231
2,45,ROOM AIR,3,0.00911854103343465
2,46,IMV,8,0.0243161094224924
2,46,LOW_O2,280,0.851063829787234
2,46,NIV,37,0.11246200607902736
2,46,OTHER,1,0.00303951367781155
2,46,ROOM AIR,3,0.00911854103343465
2,47,IMV,9,0.02735562310030395
2,47,LOW_O2,277,0.8419452887537994
2,47,NIV,37,0.11246200607902736
2,47,OTHER,1,0.00303951367781155
2,47,ROOM AIR,5,0.015197568389057751
2,48,IMV,9,0.02735562310030395
2,48,LOW_O2,278,0.8449848024316109
2,48,NIV,36,0.1094224924012158
2,48,OTHER,1,0.00303951367781155
2,48,ROOM AIR,5,0.015197568389057751
2,49,IMV,8,0.0243161094224924
2,49,LOW_O2,281,0.8541033434650456
2,49,NIV,34,0.1033434650455927
2,49,OTHER,1,0.00303951367781155
2,49,ROOM AIR,5,0.015197568389057751
2,50,IMV,7,0.02127659574468085
2,50,LOW_O2,285,0.8662613981762918
2,50,NIV,31,0.09422492401215805
2,50,OTHER,1,0.00303951367781155
2,50,ROOM AIR,5,0.015197568389057751
2,51,IMV,5,0.015197568389057751
2,51,LOW_O2,284,0.8632218844984803
2,51,NIV,35,0.10638297872340426
2,51,OTHER,1,0.00303951367781155
2,51,ROOM AIR,4,0.0121580547112462
2,52,IMV,4,0.0121580547112462
2,52,LOW_O2,287,0.8723404255319149
2,52,NIV,33,0.10030395136778116
2,52,OTHER,1,0.00303951367781155
2,52,ROOM AIR,4,0.0121580547112462
2,53,IMV,5,0.015197568389057751
2,53,LOW_O2,284,0.8632218844984803
2,53,NIV,33,0.10030395136778116
2,53,OTHER,2,0.0060790273556231
2,53,ROOM AIR,5,0.015197568389057751
2,54,IMV,5,0.015197568389057751
2,54,LOW_O2,284,0.8632218844984803
2,54,NIV,33,0.10030395136778116
2,54,OTHER,2,0.0060790273556231
2,54,ROOM AIR,5,0.015197568389057751
2,55,IMV,5,0.015197568389057751
2,55,LOW_O2,288,0.8753799392097265
2,55,NIV,30,0.0911854103343465
2,55,OTHER,2,0.0060790273556231
2,55,ROOM AIR,4,0.0121580547112462
2,56,IMV,5,0.015197568389057751
2,56,LOW_O2,289,0.878419452887538
2,56,NIV,28,0.0851063829787234
2,56,OTHER,2,0.0060790273556231
2,56,ROOM AIR,5,0.015197568389057751
2,57,IMV,4,0.0121580547112462
2,57,LOW_O2,287,0.8723404255319149
2,57,NIV,29,0.08814589665653495
2,57,OTHER,3,0.00911854103343465
2,57,ROOM AIR,6,0.0182370820668693
2,58,IMV,4,0.0121580547112462
2,58,LOW_O2,290,0.8814589665653495
2,58,NIV,28,0.0851063829787234
2,58,OTHER,3,0.00911854103343465
2,58,ROOM AIR,4,0.0121580547112462
2,59,IMV,4,0.0121580547112462
2,59,LOW_O2,287,0.8723404255319149
2,59,NIV,30,0.0911854103343465
2,59,OTHER,3,0.00911854103343465
2,59,ROOM AIR,5,0.015197568389057751
2,60,IMV,4,0.0121580547112462
2,60,LOW_O2,285,0.8662613981762918
2,60,NIV,31,0.09422492401215805
2,60,OTHER,4,0.0121580547112462
2,60,ROOM AIR,5,0.015197568389057751
2,61,IMV,4,0.0121580547112462
2,61,LOW_O2,283,0.8601823708206687
2,61,NIV,32,0.0972644376899696
2,61,OTHER,4,0.0121580547112462
2,61,ROOM AIR,6,0.0182370820668693
2,62,IMV,6,0.0182370820668693
2,62,LOW_O2,281,0.8541033434650456
2,62,NIV,33,0.10030395136778116
2,62,OTHER,4,0.0121580547112462
2,62,ROOM AIR,5,0.015197568389057751
2,63,IMV,6,0.0182370820668693
2,63,LOW_O2,279,0.8480243161094225
2,63,NIV,33,0.10030395136778116
2,63,OTHER,4,0.0121580547112462
2,63,ROOM AIR,7,0.02127659574468085
2,64,IMV,6,0.0182370820668693
2,64,LOW_O2,281,0.8541033434650456
2,64,NIV,32,0.0972644376899696
2,64,OTHER,4,0.0121580547112462
2,64,ROOM AIR,6,0.0182370820668693
2,65,IMV,6,0.0182370820668693
2,65,LOW_O2,276,0.8389057750759878
2,65,NIV,31,0.09422492401215805
2,65,OTHER,5,0.015197568389057751
2,65,ROOM AIR,11,0.03343465045592705
2,66,IMV,6,0.0182370820668693
2,66,LOW_O2,275,0.8358662613981763
2,66,NIV,31,0.09422492401215805
2,66,OTHER,5,0.015197568389057751
2,66,ROOM AIR,12,0.0364741641337386
2,67,IMV,6,0.0182370820668693
2,67,LOW_O2,279,0.8480243161094225
2,67,NIV,28,0.0851063829787234
2,67,OTHER,4,0.0121580547112462
2,67,ROOM AIR,12,0.0364741641337386
2,68,IMV,6,0.0182370820668693
2,68,LOW_O2,278,0.8449848024316109
2,68,NIV,30,0.0911854103343465
2,68,OTHER,3,0.00911854103343465
2,68,ROOM AIR,12,0.0364741641337386
2,69,IMV,7,0.02127659574468085
2,69,LOW_O2,276,0.8389057750759878
2,69,NIV,30,0.0911854103343465
2,69,OTHER,3,0.00911854103343465
2,69,ROOM AIR,13,0.03951367781155015
2,70,IMV,7,0.02127659574468085
2,70,LOW_O2,274,0.8328267477203647
2,70,NIV,31,0.09422492401215805
2,70,OTHER,3,0.00911854103343465
2,70,ROOM AIR,14,0.0425531914893617
2,71,IMV,7,0.02127659574468085
2,71,LOW_O2,273,0.8297872340425532
2,71,NIV,31,0.09422492401215805
2,71,OTHER,3,0.00911854103343465
2,71,ROOM AIR,15,0.04559270516717325
2,72,IMV,7,0.02127659574468085
2,72,LOW_O2,273,0.8297872340425532
2,72,NIV,31,0.09422492401215805
2,72,OTHER,3,0.00911854103343465
2,72,ROOM AIR,15,0.04559270516717325
3,0,IMV,3,0.030303030303030304
3,0,LOW_O2,20,0.20202020202020202
3,0,NIV,76,0.7676767676767676
3,1,IMV,2,0.020202020202020204
3,1,LOW_O2,19,0.1919191919191919
3,1,NIV,78,0.7878787878787878
3,2,IMV,2,0.020202020202020204
3,2,LOW_O2,18,0.18181818181818182
3,2,NIV,79,0.797979797979798
3,3,IMV,2,0.020202020202020204
3,3,LOW_O2,18,0.18181818181818182
3,3,NIV,79,0.797979797979798
3,4,IMV,2,0.020202020202020204
3,4,LOW_O2,17,0.1717171717171717
3,4,NIV,80,0.8080808080808081
3,5,IMV,2,0.020202020202020204
3,5,LOW_O2,18,0.18181818181818182
3,5,NIV,79,0.797979797979798
3,6,IMV,2,0.020202020202020204
3,6,LOW_O2,17,0.1717171717171717
3,6,NIV,80,0.8080808080808081
3,7,IMV,2,0.020202020202020204
3,7,LOW_O2,18,0.18181818181818182
3,7,NIV,78,0.7878787878787878
3,7,ROOM AIR,1,0.010101010101010102
3,8,IMV,2,0.020202020202020204
3,8,LOW_O2,15,0.15151515151515152
3,8,NIV,81,0.8181818181818182
3,8,ROOM AIR,1,0.010101010101010102
3,9,IMV,2,0.020202020202020204
3,9,LOW_O2,16,0.16161616161616163
3,9,NIV,80,0.8080808080808081
3,9,ROOM AIR,1,0.010101010101010102
3,10,IMV,2,0.020202020202020204
3,10,LOW_O2,18,0.18181818181818182
3,10,NIV,78,0.7878787878787878
3,10,ROOM AIR,1,0.010101010101010102
3,11,IMV,2,0.020202020202020204
3,11,LOW_O2,19,0.1919191919191919
3,11,NIV,77,0.7777777777777778
3,11,ROOM AIR,1,0.010101010101010102
3,12,IMV,2,0.020202020202020204
3,12,LOW_O2,19,0.1919191919191919
3,12,NIV,77,0.7777777777777778
3,12,ROOM AIR,1,0.010101010101010102
3,13,IMV,2,0.020202020202020204
3,13,LOW_O2,19,0.1919191919191919
3,13,NIV,78,0.7878787878787878
3,14,IMV,2,0.020202020202020204
3,14,LOW_O2,22,0.2222222222222222
3,14,NIV,75,0.7575757575757576
3,15,IMV,2,0.020202020202020204
3,15,LOW_O2,22,0.2222222222222222
3,15,NIV,75,0.7575757575757576
3,16,IMV,2,0.020202020202020204
3,16,LOW_O2,18,0.18181818181818182
3,16,NIV,79,0.797979797979798
3,17,IMV,2,0.020202020202020204
3,17,LOW_O2,17,0.1717171717171717
3,17,NIV,80,0.8080808080808081
3,18,IMV,2,0.020202020202020204
3,18,LOW_O2,16,0.16161616161616163
3,18,NIV,81,0.8181818181818182
3,19,IMV,2,0.020202020202020204
3,19,LOW_O2,14,0.1414141414141414
3,19,NIV,83,0.8383838383838383
3,20,IMV,2,0.020202020202020204
3,20,LOW_O2,13,0.13131313131313133
3,20,NIV,84,0.8484848484848485
3,21,IMV,1,0.010101010101010102
3,21,LOW_O2,13,0.13131313131313133
