no2_5y_z,pm25_5y_z,traj_cluster_ra,age_years,sex_category,race_category,admit_year,charlson_score,advanced_cancer_any_poa,pred_icu_los_hours
-2,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,106.84746281765065
-1.9,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,105.20017208714378
-1.8,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,103.57827799853457
-1.7,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,101.98138900623344
-1.6,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,100.40911960119492
-1.5,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,98.86109021785197
-1.4,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,97.3369271424816
-1.2999999999999998,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,95.83626242298853
-1.2,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,94.3587337800741
-1.1,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,92.90398451978031
-1,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,91.47166344737664
-0.8999999999999999,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,90.06142478257999
-0.7999999999999998,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,88.67292807607659
-0.7,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,87.30583812733433
-0.5999999999999999,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,85.95982490368199
-0.5,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,84.63456346063313
-0.3999999999999999,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,83.3297338634428
-0.2999999999999998,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,82.04502110986886
-0.19999999999999996,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,80.78011505412888
-0.09999999999999987,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,79.53471033202479
0,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,78.30850628722625
0.10000000000000009,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,77.10120689868666
0.20000000000000018,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,75.91252070918064
0.30000000000000027,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,74.74216075494354
0.40000000000000036,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,73.58984449639281
0.5,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,72.45529374992158
0.6000000000000001,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,71.33823462073951
0.7000000000000002,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,70.23839743675326
0.8000000000000003,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,69.15551668346215
0.9000000000000004,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,68.08933093986172
1,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,67.03958281533168
1.1,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,66.00601888749922
1.2000000000000002,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,64.98838964106051
1.3000000000000003,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,63.986449407542835
1.4000000000000004,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,62.99995630599905
1.5,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,62.02867218461263
1.6,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,61.07236256320664
1.7000000000000002,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,60.13079657663549
1.8000000000000003,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,59.203746919052975
1.9000000000000004,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,58.290989789036246
2,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,57.39230483555799
