pm25_5y_z,no2_5y_z,traj_cluster_ra,age_years,sex_category,race_category,admit_year,charlson_score,advanced_cancer_any_poa,pred_icu_los_hours
-2,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,62.34627387972455
-1.9,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,63.06093778065422
-1.8,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,63.783793742784916
-1.7,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,64.5149356702119
-1.6,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,65.25445854343498
-1.5,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,66.00245843169888
-1.4,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,66.75903250547182
-1.2999999999999998,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,67.52427904906924
-1.2,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,68.29829747342235
-1.1,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,69.08118832899069
-1,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,69.87305331882628
-0.8999999999999999,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,70.67399531178376
-0.7999999999999998,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,71.48411835588463
-0.7,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,72.30352769183453
-0.5999999999999999,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,73.13232976669295
-0.5,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,73.97063224770356
-0.3999999999999999,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,74.81854403627912
-0.2999999999999998,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,75.67617528214926
-0.19999999999999996,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,76.54363739767061
-0.09999999999999987,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,77.42104307229808
0,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,78.30850628722625
0.10000000000000009,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,79.20614233019442
0.20000000000000018,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,80.11406781046404
0.30000000000000027,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,81.03240067396803
0.40000000000000036,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,81.96126021863071
0.5,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,82.90076710986784
0.6000000000000001,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,83.85104339625981
0.7000000000000002,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,84.81221252540746
0.8000000000000003,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,85.78439935996978
0.9000000000000004,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,86.76773019388227
1,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,87.7623327687659
1.1,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,88.76833629051946
1.2000000000000002,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,89.78587144610525
1.3000000000000003,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,90.81507042052722
1.4000000000000004,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,91.8560669140005
1.5,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,92.90899615932248
1.6,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,93.97399493943844
1.7000000000000002,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,95.05120160521138
1.8000000000000003,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,96.14075609339586
1.9000000000000004,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,97.24279994481451
2,0,1,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,98.35747632274776
