no2_5y_z,pm25_5y_z,age_years,sex_category,race_category,admit_year,charlson_score,advanced_cancer_any_poa,predicted_expected_rank
-2,0,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,1.742787740239057
-1.9,0,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,1.7551959975572249
-1.8,0,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,1.767718754329784
-1.7,0,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,1.7803548847327217
-1.6,0,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,1.793103227463284
-1.5,0,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,1.805962586556423
-1.4,0,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,1.8189317321630785
-1.2999999999999998,0,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,1.8320094012847137
-1.2,0,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,1.8451942984587095
-1.1,0,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,1.8584850963898885
-1,0,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,1.871880436523334
-0.8999999999999999,0,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,1.8853789295545949
-0.7999999999999998,0,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,1.898979155873553
-0.7,0,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,1.912679665938829
-0.5999999999999999,0,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,1.9264789805801272
-0.5,0,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,1.9403755912265073
-0.3999999999999999,0,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,1.95436796005905
-0.2999999999999998,0,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,1.9684545200873167
-0.19999999999999996,0,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,1.9826336751490907
-0.09999999999999987,0,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,1.9969037998340684
0,0,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,2.0112632393324787
0.10000000000000009,0,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,2.0257103092103703
0.20000000000000018,0,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,2.04024329511393
0.30000000000000027,0,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,2.0548604524058454
0.40000000000000036,0,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,2.069560005737229
0.5,0,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,2.0843401485595736
0.6000000000000001,0,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,2.099199042581221
0.7000000000000002,0,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,2.1141348171739387
0.8000000000000003,0,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,2.1291455687354106
0.9000000000000004,0,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,2.144229360014016
1,0,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,2.159384219402746
1.1,0,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,2.17460814020951
1.2000000000000002,0,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,2.1898990799113447
1.3000000000000003,0,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,2.205254959400711
1.4000000000000004,0,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,2.2206736622317402
1.5,0,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,2.236153033875117
1.6,0,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,2.2516908809900666
1.7000000000000002,0,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,2.2672849707221787
1.8000000000000003,0,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,2.282933030035814
1.9000000000000004,0,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,2.2986327450898694
2,0,68.57518022657055,Male,White,2021,7.500514933058702,FALSE,2.314381760665489
