traj_cluster_ra,h,rs,n,prop
2,29,NIV,49,0.07424242424242425
2,29,ROOM AIR,53,0.0803030303030303
2,30,IMV,33,0.05
2,30,LOW_O2,535,0.8106060606060606
2,30,NIV,46,0.0696969696969697
2,30,ROOM AIR,46,0.0696969696969697
2,31,IMV,32,0.048484848484848485
2,31,LOW_O2,539,0.8166666666666667
2,31,NIV,42,0.06363636363636363
2,31,ROOM AIR,47,0.07121212121212121
2,32,IMV,30,0.045454545454545456
2,32,LOW_O2,543,0.8227272727272728
2,32,NIV,46,0.0696969696969697
2,32,ROOM AIR,41,0.06212121212121212
2,33,IMV,30,0.045454545454545456
2,33,LOW_O2,544,0.8242424242424242
2,33,NIV,44,0.06666666666666667
2,33,ROOM AIR,42,0.06363636363636363
2,34,IMV,26,0.03939393939393939
2,34,LOW_O2,544,0.8242424242424242
2,34,NIV,48,0.07272727272727272
2,34,ROOM AIR,42,0.06363636363636363
2,35,IMV,26,0.03939393939393939
2,35,LOW_O2,547,0.8287878787878787
2,35,NIV,49,0.07424242424242425
2,35,ROOM AIR,38,0.05757575757575758
2,36,IMV,26,0.03939393939393939
2,36,LOW_O2,545,0.8257575757575758
2,36,NIV,46,0.0696969696969697
2,36,ROOM AIR,43,0.06515151515151515
2,37,IMV,23,0.03484848484848485
2,37,LOW_O2,553,0.8378787878787879
2,37,NIV,41,0.06212121212121212
2,37,ROOM AIR,43,0.06515151515151515
2,38,IMV,21,0.031818181818181815
2,38,LOW_O2,560,0.8484848484848485
2,38,NIV,36,0.05454545454545454
2,38,ROOM AIR,43,0.06515151515151515
2,39,IMV,19,0.02878787878787879
2,39,LOW_O2,558,0.8454545454545455
2,39,NIV,34,0.051515151515151514
2,39,ROOM AIR,49,0.07424242424242425
2,40,IMV,18,0.02727272727272727
2,40,LOW_O2,562,0.8515151515151516
2,40,NIV,32,0.048484848484848485
2,40,ROOM AIR,48,0.07272727272727272
2,41,IMV,20,0.030303030303030304
2,41,LOW_O2,565,0.8560606060606061
2,41,NIV,29,0.04393939393939394
2,41,ROOM AIR,46,0.0696969696969697
2,42,IMV,19,0.02878787878787879
2,42,LOW_O2,564,0.8545454545454545
2,42,NIV,26,0.03939393939393939
2,42,ROOM AIR,51,0.07727272727272727
2,43,IMV,19,0.02878787878787879
2,43,LOW_O2,567,0.8590909090909091
2,43,NIV,25,0.03787878787878788
2,43,ROOM AIR,49,0.07424242424242425
2,44,IMV,17,0.025757575757575757
2,44,LOW_O2,574,0.8696969696969697
2,44,NIV,23,0.03484848484848485
2,44,ROOM AIR,46,0.0696969696969697
2,45,IMV,15,0.022727272727272728
2,45,LOW_O2,569,0.8621212121212121
2,45,NIV,26,0.03939393939393939
2,45,ROOM AIR,50,0.07575757575757576
2,46,IMV,12,0.01818181818181818
2,46,LOW_O2,570,0.8636363636363636
2,46,NIV,26,0.03939393939393939
2,46,ROOM AIR,52,0.07878787878787878
2,47,IMV,12,0.01818181818181818
2,47,LOW_O2,571,0.8651515151515151
2,47,NIV,21,0.031818181818181815
2,47,ROOM AIR,56,0.08484848484848485
2,48,IMV,11,0.016666666666666666
2,48,LOW_O2,569,0.8621212121212121
2,48,NIV,23,0.03484848484848485
2,48,ROOM AIR,57,0.08636363636363636
2,49,IMV,8,0.012121212121212121
2,49,LOW_O2,575,0.8712121212121212
2,49,NIV,24,0.03636363636363636
2,49,ROOM AIR,53,0.0803030303030303
2,50,IMV,6,0.00909090909090909
2,50,LOW_O2,573,0.8681818181818182
2,50,NIV,29,0.04393939393939394
2,50,ROOM AIR,52,0.07878787878787878
2,51,IMV,6,0.00909090909090909
2,51,LOW_O2,566,0.8575757575757575
2,51,NIV,33,0.05
2,51,ROOM AIR,55,0.08333333333333333
2,52,IMV,7,0.010606060606060607
2,52,LOW_O2,566,0.8575757575757575
2,52,NIV,31,0.04696969696969697
2,52,ROOM AIR,56,0.08484848484848485
2,53,IMV,5,0.007575757575757576
2,53,LOW_O2,558,0.8454545454545455
2,53,NIV,32,0.048484848484848485
2,53,ROOM AIR,65,0.09848484848484848
2,54,IMV,4,0.006060606060606061
2,54,LOW_O2,556,0.8424242424242424
2,54,NIV,39,0.05909090909090909
2,54,ROOM AIR,61,0.09242424242424242
2,55,IMV,4,0.006060606060606061
2,55,LOW_O2,556,0.8424242424242424
2,55,NIV,43,0.06515151515151515
2,55,ROOM AIR,57,0.08636363636363636
2,56,IMV,4,0.006060606060606061
2,56,LOW_O2,556,0.8424242424242424
2,56,NIV,44,0.06666666666666667
2,56,ROOM AIR,56,0.08484848484848485
2,57,IMV,4,0.006060606060606061
2,57,LOW_O2,554,0.8393939393939394
2,57,NIV,42,0.06363636363636363
2,57,ROOM AIR,60,0.09090909090909091
2,58,IMV,5,0.007575757575757576
2,58,LOW_O2,549,0.8318181818181818
2,58,NIV,38,0.05757575757575758
2,58,ROOM AIR,68,0.10303030303030303
2,59,IMV,5,0.007575757575757576
2,59,LOW_O2,543,0.8227272727272728
2,59,NIV,42,0.06363636363636363
2,59,ROOM AIR,70,0.10606060606060606
2,60,IMV,5,0.007575757575757576
2,60,LOW_O2,544,0.8242424242424242
2,60,NIV,39,0.05909090909090909
2,60,ROOM AIR,72,0.10909090909090909
2,61,IMV,4,0.006060606060606061
2,61,LOW_O2,538,0.8151515151515152
2,61,NIV,40,0.06060606060606061
2,61,ROOM AIR,78,0.11818181818181818
2,62,IMV,5,0.007575757575757576
2,62,LOW_O2,530,0.803030303030303
2,62,NIV,38,0.05757575757575758
2,62,ROOM AIR,87,0.1318181818181818
2,63,IMV,5,0.007575757575757576
2,63,LOW_O2,527,0.7984848484848485
2,63,NIV,40,0.06060606060606061
2,63,ROOM AIR,88,0.13333333333333333
2,64,IMV,5,0.007575757575757576
2,64,LOW_O2,520,0.7878787878787878
2,64,NIV,43,0.06515151515151515
2,64,ROOM AIR,92,0.1393939393939394
2,65,IMV,5,0.007575757575757576
2,65,LOW_O2,513,0.7772727272727272
2,65,NIV,42,0.06363636363636363
