site_name,device_t0,n,prop
Hopkins,CPAP,1,5.149330587023687e-4
Hopkins,FACE MASK,287,0.1477857878475798
Hopkins,HIGH FLOW NC,99,0.0509783728115345
Hopkins,IMV,168,0.08650875386199794
Hopkins,NASAL CANNULA,620,0.3192584963954686
Hopkins,NIPPV,150,0.07723995880535531
Hopkins,ROOM AIR,391,0.20133882595262617
Hopkins,TRACH COLLAR,6,0.003089598352214212
Hopkins,UNK,176,0.09062821833161688
Hopkins,Unknown / missing,44,0.02265705458290422
