traj_cluster_ra,h,rs,n,prop
1,51,NIV,569,0.0815186246418338
1,51,OTHER,33,0.0047277936962750716
1,51,ROOM AIR,611,0.08753581661891117
1,52,IMV,15,0.002148997134670487
1,52,LOW_O2,5751,0.8239255014326647
1,52,NIV,566,0.08108882521489971
1,52,OTHER,32,0.004584527220630372
1,52,ROOM AIR,616,0.08825214899713467
1,53,IMV,15,0.002148997134670487
1,53,LOW_O2,5739,0.8222063037249283
1,53,NIV,562,0.08051575931232091
1,53,OTHER,26,0.0037249283667621777
1,53,ROOM AIR,638,0.09140401146131805
1,54,IMV,15,0.002148997134670487
1,54,LOW_O2,5711,0.8181948424068768
1,54,NIV,563,0.08065902578796562
1,54,OTHER,28,0.0040114613180515755
1,54,ROOM AIR,663,0.09498567335243553
1,55,IMV,16,0.002292263610315186
1,55,LOW_O2,5632,0.8068767908309455
1,55,NIV,589,0.0843839541547278
1,55,OTHER,37,0.005300859598853868
1,55,ROOM AIR,706,0.1011461318051576
1,56,IMV,15,0.002148997134670487
1,56,LOW_O2,5616,0.8045845272206303
1,56,NIV,569,0.0815186246418338
1,56,OTHER,42,0.006017191977077364
1,56,ROOM AIR,738,0.10573065902578796
1,57,IMV,17,0.0024355300859598855
1,57,LOW_O2,5585,0.8001432664756447
1,57,NIV,553,0.07922636103151863
1,57,OTHER,34,0.004871060171919771
1,57,ROOM AIR,791,0.11332378223495702
1,58,IMV,17,0.0024355300859598855
1,58,LOW_O2,5553,0.7955587392550143
1,58,NIV,548,0.07851002865329514
1,58,OTHER,35,0.00501432664756447
1,58,ROOM AIR,827,0.11848137535816619
1,59,IMV,22,0.003151862464183381
1,59,LOW_O2,5533,0.7926934097421203
1,59,NIV,533,0.07636103151862464
1,59,OTHER,30,0.004297994269340974
1,59,ROOM AIR,862,0.12349570200573066
1,60,IMV,22,0.003151862464183381
1,60,LOW_O2,5507,0.7889684813753581
1,60,NIV,510,0.07306590257879657
1,60,OTHER,24,0.0034383954154727794
1,60,ROOM AIR,917,0.13137535816618912
1,61,IMV,26,0.0037249283667621777
1,61,LOW_O2,5461,0.782378223495702
1,61,NIV,506,0.07249283667621777
1,61,OTHER,30,0.004297994269340974
1,61,ROOM AIR,957,0.13710601719197707
1,62,IMV,26,0.0037249283667621777
1,62,LOW_O2,5414,0.7756446991404011
1,62,NIV,509,0.07292263610315186
1,62,OTHER,25,0.0035816618911174787
1,62,ROOM AIR,1006,0.14412607449856735
1,63,IMV,27,0.0038681948424068766
1,63,LOW_O2,5389,0.7720630372492837
1,63,NIV,488,0.06991404011461318
1,63,OTHER,26,0.0037249283667621777
1,63,ROOM AIR,1050,0.1504297994269341
1,64,IMV,28,0.0040114613180515755
1,64,LOW_O2,5332,0.7638968481375358
1,64,NIV,479,0.06862464183381088
1,64,OTHER,33,0.0047277936962750716
1,64,ROOM AIR,1108,0.15873925501432665
1,65,IMV,30,0.004297994269340974
1,65,LOW_O2,5282,0.7567335243553008
1,65,NIV,483,0.06919770773638968
1,65,OTHER,32,0.004584527220630372
1,65,ROOM AIR,1153,0.1651862464183381
1,66,IMV,37,0.005300859598853868
1,66,LOW_O2,5250,0.7521489971346705
1,66,NIV,480,0.06876790830945559
1,66,OTHER,32,0.004584527220630372
1,66,ROOM AIR,1181,0.16919770773638967
1,67,IMV,43,0.006160458452722063
1,67,LOW_O2,5201,0.7451289398280803
1,67,NIV,481,0.06891117478510028
1,67,OTHER,37,0.005300859598853868
1,67,ROOM AIR,1218,0.17449856733524355
1,68,IMV,45,0.0064469914040114614
