vif
3.7487327429362303
4.523024736033794
1.2272574925625832
1.1470848240214653
1.0194921314274965
1.4696943029601948
1.4678785491965307
1.504092772348063
1.4817933044518776
1
1
4
1
2
6
1
1
1
1.9361644410886774
2.1267404016554994
1.025928185734135
1.0710204591983596
1.0048378128439948
1.0326082350551555
1.2115603778584585
1.2264146005116145
1.217289326516863
