traj_cluster_ra,h,arf,n,prop
1,0,ARF_HYPER,91,0.013037249283667621
1,0,ARF_HYPOX,169,0.024212034383954154
1,0,ARF_MIXED,104,0.01489971346704871
1,0,NO_ARF,6616,0.9478510028653295
1,1,ARF_HYPER,129,0.01848137535816619
1,1,ARF_HYPOX,282,0.040401146131805156
1,1,ARF_MIXED,146,0.020916905444126076
1,1,NO_ARF,6423,0.9202005730659025
1,2,ARF_HYPER,147,0.021060171919770772
1,2,ARF_HYPOX,332,0.04756446991404011
1,2,ARF_MIXED,173,0.02478510028653295
1,2,NO_ARF,6328,0.9065902578796562
1,3,ARF_HYPER,163,0.02335243553008596
1,3,ARF_HYPOX,371,0.05315186246418338
1,3,ARF_MIXED,188,0.026934097421203437
1,3,NO_ARF,6258,0.8965616045845273
1,4,ARF_HYPER,175,0.025071633237822348
1,4,ARF_HYPOX,402,0.05759312320916905
1,4,ARF_MIXED,205,0.029369627507163324
1,4,NO_ARF,6198,0.8879656160458452
1,5,ARF_HYPER,176,0.02521489971346705
1,5,ARF_HYPOX,431,0.06174785100286533
1,5,ARF_MIXED,217,0.031088825214899713
1,5,NO_ARF,6156,0.8819484240687679
1,6,ARF_HYPER,182,0.026074498567335243
1,6,ARF_HYPOX,458,0.06561604584527221
1,6,ARF_MIXED,226,0.032378223495702005
1,6,NO_ARF,6114,0.8759312320916905
1,7,ARF_HYPER,139,0.01991404011461318
1,7,ARF_HYPOX,414,0.05931232091690544
1,7,ARF_MIXED,166,0.023782234957020056
1,7,NO_ARF,6261,0.8969914040114613
1,8,ARF_HYPER,108,0.015472779369627506
1,8,ARF_HYPOX,349,0.05
1,8,ARF_MIXED,140,0.02005730659025788
1,8,NO_ARF,6383,0.9144699140401146
1,9,ARF_HYPER,108,0.015472779369627506
1,9,ARF_HYPOX,328,0.04699140401146132
1,9,ARF_MIXED,113,0.016189111747851002
1,9,NO_ARF,6431,0.9213467048710602
1,10,ARF_HYPER,95,0.013610315186246419
1,10,ARF_HYPOX,302,0.04326647564469914
1,10,ARF_MIXED,101,0.014469914040114613
1,10,NO_ARF,6482,0.9286532951289398
1,11,ARF_HYPER,95,0.013610315186246419
1,11,ARF_HYPOX,280,0.04011461318051576
1,11,ARF_MIXED,92,0.013180515759312322
1,11,NO_ARF,6513,0.9330945558739255
1,12,ARF_HYPER,94,0.013467048710601719
1,12,ARF_HYPOX,249,0.03567335243553008
1,12,ARF_MIXED,86,0.012320916905444125
1,12,NO_ARF,6551,0.938538681948424
1,13,ARF_HYPER,86,0.012320916905444125
1,13,ARF_HYPOX,242,0.034670487106017195
1,13,ARF_MIXED,79,0.011318051575931232
1,13,NO_ARF,6573,0.9416905444126075
1,14,ARF_HYPER,84,0.012034383954154728
1,14,ARF_HYPOX,231,0.0330945558739255
1,14,ARF_MIXED,64,0.009169054441260744
1,14,NO_ARF,6601,0.945702005730659
1,15,ARF_HYPER,88,0.012607449856733524
1,15,ARF_HYPOX,220,0.03151862464183381
1,15,ARF_MIXED,60,0.008595988538681949
1,15,NO_ARF,6612,0.9472779369627508
1,16,ARF_HYPER,82,0.01174785100286533
1,16,ARF_HYPOX,216,0.030945558739255013
1,16,ARF_MIXED,62,0.008882521489971347
1,16,NO_ARF,6620,0.9484240687679083
1,17,ARF_HYPER,82,0.01174785100286533
1,17,ARF_HYPOX,220,0.03151862464183381
1,17,ARF_MIXED,57,0.008166189111747851
1,17,NO_ARF,6621,0.948567335243553
1,18,ARF_HYPER,76,0.010888252148997135
1,18,ARF_HYPOX,217,0.031088825214899713
1,18,ARF_MIXED,43,0.006160458452722063
1,18,NO_ARF,6644,0.951862464183381
1,19,ARF_HYPER,69,0.00988538681948424
1,19,ARF_HYPOX,220,0.03151862464183381
1,19,ARF_MIXED,41,0.005873925501432665
1,19,NO_ARF,6650,0.9527220630372493
1,20,ARF_HYPER,65,0.009312320916905445
1,20,ARF_HYPOX,197,0.02822349570200573
1,20,ARF_MIXED,36,0.005157593123209169
1,20,NO_ARF,6682,0.9573065902578797
1,21,ARF_HYPER,63,0.009025787965616046
1,21,ARF_HYPOX,187,0.02679083094555874
1,21,ARF_MIXED,38,0.0054441260744985676
1,21,NO_ARF,6692,0.9587392550143267
1,22,ARF_HYPER,57,0.008166189111747851
1,22,ARF_HYPOX,171,0.024498567335243554
1,22,ARF_MIXED,33,0.0047277936962750716
1,22,NO_ARF,6719,0.9626074498567335
1,23,ARF_HYPER,54,0.007736389684813753
1,23,ARF_HYPOX,140,0.02005730659025788
1,23,ARF_MIXED,28,0.0040114613180515755
1,23,NO_ARF,6758,0.9681948424068768
1,24,ARF_HYPER,51,0.007306590257879656
1,24,ARF_HYPOX,131,0.018767908309455586
1,24,ARF_MIXED,24,0.0034383954154727794
1,24,NO_ARF,6774,0.970487106017192
1,25,ARF_HYPER,49,0.007020057306590258
1,25,ARF_HYPOX,119,0.017048710601719197
1,25,ARF_MIXED,24,0.0034383954154727794
1,25,NO_ARF,6788,0.9724928366762178
1,26,ARF_HYPER,51,0.007306590257879656
1,26,ARF_HYPOX,114,0.016332378223495703
1,26,ARF_MIXED,22,0.003151862464183381
1,26,NO_ARF,6793,0.9732091690544412
1,27,ARF_HYPER,51,0.007306590257879656
1,27,ARF_HYPOX,112,0.016045845272206302
1,27,ARF_MIXED,19,0.0027220630372492838
1,27,NO_ARF,6798,0.9739255014326648
1,28,ARF_HYPER,45,0.0064469914040114614
1,28,ARF_HYPOX,113,0.016189111747851002
1,28,ARF_MIXED,19,0.0027220630372492838
1,28,NO_ARF,6803,0.9746418338108882
1,29,ARF_HYPER,46,0.006590257879656161
1,29,ARF_HYPOX,108,0.015472779369627506
1,29,ARF_MIXED,17,0.0024355300859598855
1,29,NO_ARF,6809,0.9755014326647564
1,30,ARF_HYPER,44,0.006303724928366762
1,30,ARF_HYPOX,110,0.015759312320916905
1,30,ARF_MIXED,18,0.0025787965616045844
1,30,NO_ARF,6808,0.9753581661891118
1,31,ARF_HYPER,39,0.005587392550143266
1,31,ARF_HYPOX,108,0.015472779369627506
1,31,ARF_MIXED,19,0.0027220630372492838
1,31,NO_ARF,6814,0.97621776504298
1,32,ARF_HYPER,40,0.0057306590257879654
1,32,ARF_HYPOX,106,0.01518624641833811
1,32,ARF_MIXED,18,0.0025787965616045844
1,32,NO_ARF,6816,0.9765042979942693
1,33,ARF_HYPER,38,0.0054441260744985676
1,33,ARF_HYPOX,99,0.014183381088825215
1,33,ARF_MIXED,17,0.0024355300859598855
1,33,NO_ARF,6826,0.9779369627507163
1,34,ARF_HYPER,32,0.004584527220630372
1,34,ARF_HYPOX,99,0.014183381088825215
1,34,ARF_MIXED,17,0.0024355300859598855
1,34,NO_ARF,6832,0.9787965616045845
1,35,ARF_HYPER,35,0.00501432664756447
1,35,ARF_HYPOX,95,0.013610315186246419
1,35,ARF_MIXED,17,0.0024355300859598855
1,35,NO_ARF,6833,0.9789398280802293
1,36,ARF_HYPER,31,0.004441260744985674
1,36,ARF_HYPOX,91,0.013037249283667621
1,36,ARF_MIXED,16,0.002292263610315186
1,36,NO_ARF,6842,0.9802292263610315
1,37,ARF_HYPER,26,0.0037249283667621777
1,37,ARF_HYPOX,88,0.012607449856733524
1,37,ARF_MIXED,14,0.0020057306590257878
1,37,NO_ARF,6852,0.9816618911174785
1,38,ARF_HYPER,27,0.0038681948424068766
1,38,ARF_HYPOX,85,0.012177650429799427
1,38,ARF_MIXED,11,0.0015759312320916905
1,38,NO_ARF,6857,0.982378223495702
1,39,ARF_HYPER,28,0.0040114613180515755
1,39,ARF_HYPOX,80,0.011461318051575931
1,39,ARF_MIXED,11,0.0015759312320916905
1,39,NO_ARF,6861,0.9829512893982808
1,40,ARF_HYPER,28,0.0040114613180515755
1,40,ARF_HYPOX,76,0.010888252148997135
1,40,ARF_MIXED,8,0.001146131805157593
1,40,NO_ARF,6868,0.9839541547277937
1,41,ARF_HYPER,25,0.0035816618911174787
1,41,ARF_HYPOX,72,0.010315186246418338
1,41,ARF_MIXED,9,0.0012893982808022922
1,41,NO_ARF,6874,0.9848137535816619
1,42,ARF_HYPER,28,0.0040114613180515755
1,42,ARF_HYPOX,69,0.00988538681948424
1,42,ARF_MIXED,8,0.001146131805157593
1,42,NO_ARF,6875,0.9849570200573066
1,43,ARF_HYPER,32,0.004584527220630372
1,43,ARF_HYPOX,57,0.008166189111747851
1,43,ARF_MIXED,11,0.0015759312320916905
1,43,NO_ARF,6880,0.9856733524355301
1,44,ARF_HYPER,34,0.004871060171919771
1,44,ARF_HYPOX,54,0.007736389684813753
1,44,ARF_MIXED,14,0.0020057306590257878
1,44,NO_ARF,6878,0.9853868194842407
1,45,ARF_HYPER,33,0.0047277936962750716
1,45,ARF_HYPOX,48,0.006876790830945559
1,45,ARF_MIXED,14,0.0020057306590257878
1,45,NO_ARF,6885,0.9863896848137536
1,46,ARF_HYPER,33,0.0047277936962750716
1,46,ARF_HYPOX,43,0.006160458452722063
1,46,ARF_MIXED,15,0.002148997134670487
1,46,NO_ARF,6889,0.9869627507163323
1,47,ARF_HYPER,32,0.004584527220630372
1,47,ARF_HYPOX,41,0.005873925501432665
1,47,ARF_MIXED,16,0.002292263610315186
1,47,NO_ARF,6891,0.9872492836676218
1,48,ARF_HYPER,30,0.004297994269340974
1,48,ARF_HYPOX,43,0.006160458452722063
1,48,ARF_MIXED,16,0.002292263610315186
1,48,NO_ARF,6891,0.9872492836676218
1,49,ARF_HYPER,30,0.004297994269340974
1,49,ARF_HYPOX,42,0.006017191977077364
1,49,ARF_MIXED,12,0.0017191977077363897
1,49,NO_ARF,6896,0.9879656160458453
1,50,ARF_HYPER,24,0.0034383954154727794
1,50,ARF_HYPOX,46,0.006590257879656161
1,50,ARF_MIXED,7,0.0010028653295128939
1,50,NO_ARF,6903,0.9889684813753582
1,51,ARF_HYPER,24,0.0034383954154727794
1,51,ARF_HYPOX,47,0.006733524355300859
1,51,ARF_MIXED,7,0.0010028653295128939
1,51,NO_ARF,6902,0.9888252148997134
1,52,ARF_HYPER,25,0.0035816618911174787
1,52,ARF_HYPOX,49,0.007020057306590258
1,52,ARF_MIXED,9,0.0012893982808022922
1,52,NO_ARF,6897,0.98810888252149
1,53,ARF_HYPER,23,0.0032951289398280804
1,53,ARF_HYPOX,54,0.007736389684813753
1,53,ARF_MIXED,9,0.0012893982808022922
1,53,NO_ARF,6894,0.9876790830945559
