county_code,site_name,county_total,dominant_cluster,dominant_cluster_prop,n_clusters_present,cluster_entropy,county_total_suppressed,dominant_cluster_prop_suppressed,dominant_cluster_suppressed,cluster_entropy_suppressed
25017,Penn,3,1,0.6666666666666666,2,0.6365141682948128,NA,NA,NA,NA
25023,Penn,1,5,1,1,-0,NA,NA,NA,NA
25025,Penn,4,2,0.5,3,1.0397207708399179,NA,NA,NA,NA
26017,Penn,1,4,1,1,-0,NA,NA,NA,NA
26093,Penn,1,4,1,1,-0,NA,NA,NA,NA
26117,Penn,1,2,1,1,-0,NA,NA,NA,NA
26125,Penn,2,1,0.5,2,0.6931471805599453,NA,NA,NA,NA
27053,Penn,1,1,1,1,-0,NA,NA,NA,NA
29510,Penn,1,2,1,1,-0,NA,NA,NA,NA
32003,Penn,1,1,1,1,-0,NA,NA,NA,NA
32031,Penn,1,2,1,1,-0,NA,NA,NA,NA
33011,Penn,1,2,1,1,-0,NA,NA,NA,NA
34001,Penn,273,2,0.4249084249084249,5,1.4060148542926991,273,0.4249084249084249,2,1.4060148542926991
34003,Penn,11,2,0.45454545454545453,5,1.4142790651247086,11,0.45454545454545453,2,1.4142790651247086
34005,Penn,561,2,0.31907308377896615,5,1.5334757676715192,561,0.31907308377896615,2,1.5334757676715192
34007,Penn,455,2,0.31648351648351647,5,1.5337647703238813,455,0.31648351648351647,2,1.5337647703238813
34009,Penn,204,1,0.3284313725490196,5,1.519543271910302,204,0.3284313725490196,1,1.519543271910302
34011,Penn,137,2,0.36496350364963503,5,1.496948252922298,137,0.36496350364963503,2,1.496948252922298
34013,Penn,12,2,0.3333333333333333,4,1.286057336874379,12,0.3333333333333333,2,1.286057336874379
34015,Penn,257,2,0.3035019455252918,5,1.5341060283934471,257,0.3035019455252918,2,1.5341060283934471
34017,Penn,9,1,0.4444444444444444,3,0.9649629230074277,NA,NA,NA,NA
34019,Penn,29,2,0.3448275862068966,5,1.542676788729977,29,0.3448275862068966,2,1.542676788729977
34021,Penn,1222,1,0.337152209492635,5,1.5351311836383514,1222,0.337152209492635,1,1.5351311836383514
34023,Penn,1180,1,0.37203389830508476,5,1.5019884103558965,1180,0.37203389830508476,1,1.5019884103558965
34025,Penn,100,2,0.29,5,1.5552190564248054,100,0.29,2,1.5552190564248054
34027,Penn,10,3,0.4,4,1.3321790402101223,NA,NA,NA,NA
34029,Penn,168,2,0.34523809523809523,5,1.5412849066087475,168,0.34523809523809523,2,1.5412849066087475
34031,Penn,4,1,0.25,4,1.3862943611198906,NA,NA,NA,NA
34033,Penn,43,2,0.32558139534883723,5,1.5614374380134108,43,0.32558139534883723,2,1.5614374380134108
34035,Penn,194,1,0.38144329896907214,5,1.487499305869066,194,0.38144329896907214,1,1.487499305869066
34037,Penn,3,2,0.3333333333333333,3,1.0986122886681096,NA,NA,NA,NA
34039,Penn,24,1,0.2916666666666667,4,1.3639506492386841,24,0.2916666666666667,1,1.3639506492386841
34041,Penn,7,2,0.42857142857142855,5,1.4750763110546947,NA,NA,NA,NA
36001,Penn,1,3,1,1,-0,NA,NA,NA,NA
36005,Penn,5,2,0.6,2,0.6730116670092565,NA,NA,NA,NA
36007,Penn,8,1,0.25,5,1.559581156259877,NA,NA,NA,NA
36009,Penn,1,5,1,1,-0,NA,NA,NA,NA
36015,Penn,4,1,0.75,2,0.5623351446188083,NA,NA,NA,NA
36023,Penn,2,2,1,1,-0,NA,NA,NA,NA
36027,Penn,2,1,0.5,2,0.6931471805599453,NA,NA,NA,NA
36029,Penn,1,2,1,1,-0,NA,NA,NA,NA
36045,Penn,1,2,1,1,-0,NA,NA,NA,NA
36047,Penn,16,2,0.5,5,1.3535913521346064,16,0.5,2,1.3535913521346064
36055,Penn,2,2,1,1,-0,NA,NA,NA,NA
36059,Penn,5,2,0.6,3,0.9502705392332347,NA,NA,NA,NA
36061,Penn,5,3,0.4,4,1.3321790402101223,NA,NA,NA,NA
36067,Penn,5,3,0.4,4,1.3321790402101223,NA,NA,NA,NA
36071,Penn,3,1,0.3333333333333333,3,1.0986122886681096,NA,NA,NA,NA
36075,Penn,1,1,1,1,-0,NA,NA,NA,NA
36081,Penn,7,3,0.42857142857142855,3,1.0789922078775833,NA,NA,NA,NA
36085,Penn,3,1,0.6666666666666666,2,0.6365141682948128,NA,NA,NA,NA
36091,Penn,1,2,1,1,-0,NA,NA,NA,NA
36097,Penn,1,2,1,1,-0,NA,NA,NA,NA
36101,Penn,3,2,0.6666666666666666,2,0.6365141682948128,NA,NA,NA,NA
36103,Penn,3,2,1,1,-0,NA,NA,NA,NA
36107,Penn,2,2,1,1,-0,NA,NA,NA,NA
36113,Penn,2,1,0.5,2,0.6931471805599453,NA,NA,NA,NA
36119,Penn,6,1,0.5,4,1.242453324894,NA,NA,NA,NA
36123,Penn,1,4,1,1,-0,NA,NA,NA,NA
37013,Penn,1,4,1,1,-0,NA,NA,NA,NA
37027,Penn,1,1,1,1,-0,NA,NA,NA,NA
37057,Penn,1,4,1,1,-0,NA,NA,NA,NA
37067,Penn,1,2,1,1,-0,NA,NA,NA,NA
37131,Penn,1,2,1,1,-0,NA,NA,NA,NA
37145,Penn,1,2,1,1,-0,NA,NA,NA,NA
37147,Penn,1,2,1,1,-0,NA,NA,NA,NA
37155,Penn,1,1,1,1,-0,NA,NA,NA,NA
37183,Penn,3,1,0.3333333333333333,3,1.0986122886681096,NA,NA,NA,NA
39007,Penn,1,2,1,1,-0,NA,NA,NA,NA
39035,Penn,1,1,1,1,-0,NA,NA,NA,NA
39099,Penn,1,1,1,1,-0,NA,NA,NA,NA
40109,Penn,2,1,0.5,2,0.6931471805599453,NA,NA,NA,NA
42001,Penn,8,2,0.5,3,0.9743147528693494,NA,NA,NA,NA
42003,Penn,2,2,0.5,2,0.6931471805599453,NA,NA,NA,NA
42007,Penn,1,1,1,1,-0,NA,NA,NA,NA
42011,Penn,116,2,0.28448275862068967,5,1.5407042252892864,116,0.28448275862068967,2,1.5407042252892864
42013,Penn,1,4,1,1,-0,NA,NA,NA,NA
42015,Penn,1,2,1,1,-0,NA,NA,NA,NA
42017,Penn,624,2,0.32211538461538464,5,1.5428338303956644,624,0.32211538461538464,2,1.5428338303956644
42019,Penn,1,3,1,1,-0,NA,NA,NA,NA
42021,Penn,1,4,1,1,-0,NA,NA,NA,NA
42025,Penn,12,2,0.25,5,1.5890269151739727,12,0.25,2,1.5890269151739727
42027,Penn,1,2,1,1,-0,NA,NA,NA,NA
42029,Penn,2856,1,0.3714985994397759,5,1.5190362453260025,2856,0.3714985994397759,1,1.5190362453260025
42031,Penn,1,5,1,1,-0,NA,NA,NA,NA
42033,Penn,1,1,1,1,-0,NA,NA,NA,NA
42035,Penn,4,2,0.75,2,0.5623351446188083,NA,NA,NA,NA
42037,Penn,9,2,0.5555555555555556,4,1.1490596969706202,NA,NA,NA,NA
42041,Penn,18,2,0.4444444444444444,4,1.2148896539491203,18,0.4444444444444444,2,1.2148896539491203
42043,Penn,16,2,0.5625,4,1.0337005498525014,16,0.5625,2,1.0337005498525014
42045,Penn,1391,1,0.2774982027318476,5,1.5557646532054417,1391,0.2774982027318476,1,1.5557646532054417
42055,Penn,6,2,0.3333333333333333,4,1.3296613488547582,NA,NA,NA,NA
42057,Penn,1,2,1,1,-0,NA,NA,NA,NA
42061,Penn,2,2,1,1,-0,NA,NA,NA,NA
42067,Penn,1,3,1,1,-0,NA,NA,NA,NA
42069,Penn,68,2,0.38235294117647056,5,1.4011540744598245,68,0.38235294117647056,2,1.4011540744598245
42071,Penn,163,2,0.4049079754601227,5,1.4109906451882692,163,0.4049079754601227,2,1.4109906451882692
42075,Penn,14,2,0.7142857142857143,3,0.796311640173813,14,0.7142857142857143,2,0.796311640173813
42077,Penn,47,2,0.44680851063829785,5,1.3539591947167389,47,0.44680851063829785,2,1.3539591947167389
42079,Penn,85,2,0.4235294117647059,5,1.4408776025794876,85,0.4235294117647059,2,1.4408776025794876
42081,Penn,6,5,0.5,4,1.242453324894,NA,NA,NA,NA
42085,Penn,1,2,1,1,-0,NA,NA,NA,NA
42089,Penn,25,2,0.6,4,1.1085716571473458,25,0.6,2,1.1085716571473458
42091,Penn,883,2,0.29105322763306907,5,1.5474378797407018,883,0.29105322763306907,2,1.5474378797407018
42093,Penn,1,4,1,1,-0,NA,NA,NA,NA
42095,Penn,53,2,0.4716981132075472,5,1.3464587262108403,53,0.4716981132075472,2,1.3464587262108403
42097,Penn,6,2,0.5,3,1.0114042647073518,NA,NA,NA,NA
42099,Penn,2,1,0.5,2,0.6931471805599453,NA,NA,NA,NA
42101,Penn,9971,1,0.2969611874435864,5,1.5427859860272515,9971,0.2969611874435864,1,1.5427859860272515
42103,Penn,8,2,0.5,4,1.2130075659799042,NA,NA,NA,NA
42105,Penn,1,2,1,1,-0,NA,NA,NA,NA
42107,Penn,30,2,0.3333333333333333,5,1.4897503188505912,30,0.3333333333333333,2,1.4897503188505912
42109,Penn,1,1,1,1,-0,NA,NA,NA,NA
42115,Penn,9,2,0.4444444444444444,4,1.2148896539491203,NA,NA,NA,NA
42117,Penn,7,2,0.42857142857142855,4,1.277034259466139,NA,NA,NA,NA
42119,Penn,1,2,1,1,-0,NA,NA,NA,NA
42127,Penn,11,3,0.36363636363636365,3,1.0900596587107838,11,0.36363636363636365,3,1.0900596587107838
42131,Penn,10,2,0.4,4,1.2798542258336676,NA,NA,NA,NA
42133,Penn,24,2,0.4583333333333333,5,1.375343335621426,24,0.4583333333333333,2,1.375343335621426
44001,Penn,1,3,1,1,-0,NA,NA,NA,NA
44009,Penn,1,1,1,1,-0,NA,NA,NA,NA
45015,Penn,1,5,1,1,-0,NA,NA,NA,NA
45019,Penn,3,5,0.6666666666666666,2,0.6365141682948128,NA,NA,NA,NA
45051,Penn,5,4,0.4,3,1.0549201679861442,NA,NA,NA,NA
47035,Penn,1,5,1,1,-0,NA,NA,NA,NA
47037,Penn,2,2,0.5,2,0.6931471805599453,NA,NA,NA,NA
47065,Penn,1,2,1,1,-0,NA,NA,NA,NA
47105,Penn,1,4,1,1,-0,NA,NA,NA,NA
47185,Penn,1,2,1,1,-0,NA,NA,NA,NA
48029,Penn,1,2,1,1,-0,NA,NA,NA,NA
48085,Penn,1,1,1,1,-0,NA,NA,NA,NA
48113,Penn,1,1,1,1,-0,NA,NA,NA,NA
48141,Penn,1,2,1,1,-0,NA,NA,NA,NA
48187,Penn,1,2,1,1,-0,NA,NA,NA,NA
48201,Penn,2,4,0.5,2,0.6931471805599453,NA,NA,NA,NA
48339,Penn,1,1,1,1,-0,NA,NA,NA,NA
49053,Penn,1,5,1,1,-0,NA,NA,NA,NA
51001,Penn,2,1,0.5,2,0.6931471805599453,NA,NA,NA,NA
51035,Penn,1,1,1,1,-0,NA,NA,NA,NA
51059,Penn,3,4,0.6666666666666666,2,0.6365141682948128,NA,NA,NA,NA
51073,Penn,1,3,1,1,-0,NA,NA,NA,NA
51087,Penn,1,3,1,1,-0,NA,NA,NA,NA
51095,Penn,3,2,1,1,-0,NA,NA,NA,NA
51107,Penn,3,2,0.6666666666666666,2,0.6365141682948128,NA,NA,NA,NA
51137,Penn,1,2,1,1,-0,NA,NA,NA,NA
51153,Penn,1,2,1,1,-0,NA,NA,NA,NA
51550,Penn,3,3,0.6666666666666666,2,0.6365141682948128,NA,NA,NA,NA
51680,Penn,1,3,1,1,-0,NA,NA,NA,NA
51810,Penn,1,3,1,1,-0,NA,NA,NA,NA
53033,Penn,2,1,0.5,2,0.6931471805599453,NA,NA,NA,NA
54037,Penn,1,1,1,1,-0,NA,NA,NA,NA
54081,Penn,2,1,0.5,2,0.6931471805599453,NA,NA,NA,NA
55031,Penn,1,1,1,1,-0,NA,NA,NA,NA
55073,Penn,1,4,1,1,-0,NA,NA,NA,NA
55079,Penn,1,4,1,1,-0,NA,NA,NA,NA
