county_code,traj_cluster_ra,n,county_total,prop_cluster_in_county,cluster_total,prop_county_in_cluster,n_suppressed,prop_cluster_in_county_suppressed,prop_county_in_cluster_suppressed,site_name
10005,3,16,106,0.1509433962264151,3805,0.004204993429697766,16,0.1509433962264151,0.004204993429697766,Penn
10005,4,9,106,0.08490566037735849,4316,0.0020852641334569047,NA,NA,NA,Penn
10005,5,9,106,0.08490566037735849,2223,0.004048582995951417,NA,NA,NA,Penn
11001,1,2,2,1,6721,2.9757476565987203e-4,NA,NA,NA,Penn
12011,1,1,4,0.25,6721,1.4878738282993602e-4,NA,NA,NA,Penn
12011,2,3,4,0.75,5240,5.725190839694657e-4,NA,NA,NA,Penn
12021,1,1,1,1,6721,1.4878738282993602e-4,NA,NA,NA,Penn
12031,2,2,2,1,5240,3.816793893129771e-4,NA,NA,NA,Penn
12033,1,1,1,1,6721,1.4878738282993602e-4,NA,NA,NA,Penn
12051,1,1,1,1,6721,1.4878738282993602e-4,NA,NA,NA,Penn
12057,5,1,1,1,2223,4.49842555105713e-4,NA,NA,NA,Penn
12061,1,1,1,1,6721,1.4878738282993602e-4,NA,NA,NA,Penn
12069,1,1,1,1,6721,1.4878738282993602e-4,NA,NA,NA,Penn
12071,1,4,6,0.6666666666666666,6721,5.951495313197441e-4,NA,NA,NA,Penn
12071,3,1,6,0.16666666666666666,3805,2.6281208935611036e-4,NA,NA,NA,Penn
12071,5,1,6,0.16666666666666666,2223,4.49842555105713e-4,NA,NA,NA,Penn
12081,1,1,1,1,6721,1.4878738282993602e-4,NA,NA,NA,Penn
12083,1,1,2,0.5,6721,1.4878738282993602e-4,NA,NA,NA,Penn
12083,4,1,2,0.5,4316,2.3169601482854495e-4,NA,NA,NA,Penn
12085,1,2,2,1,6721,2.9757476565987203e-4,NA,NA,NA,Penn
12086,2,1,4,0.25,5240,1.9083969465648855e-4,NA,NA,NA,Penn
12086,4,1,4,0.25,4316,2.3169601482854495e-4,NA,NA,NA,Penn
12086,5,2,4,0.5,2223,8.99685110211426e-4,NA,NA,NA,Penn
12087,4,1,1,1,4316,2.3169601482854495e-4,NA,NA,NA,Penn
12095,1,1,3,0.3333333333333333,6721,1.4878738282993602e-4,NA,NA,NA,Penn
12095,2,1,3,0.3333333333333333,5240,1.9083969465648855e-4,NA,NA,NA,Penn
12095,5,1,3,0.3333333333333333,2223,4.49842555105713e-4,NA,NA,NA,Penn
12097,2,1,1,1,5240,1.9083969465648855e-4,NA,NA,NA,Penn
12099,1,5,11,0.45454545454545453,6721,7.4393691414968e-4,NA,NA,NA,Penn
12099,2,3,11,0.2727272727272727,5240,5.725190839694657e-4,NA,NA,NA,Penn
12099,3,1,11,0.09090909090909091,3805,2.6281208935611036e-4,NA,NA,NA,Penn
12099,4,2,11,0.18181818181818182,4316,4.633920296570899e-4,NA,NA,NA,Penn
12103,1,1,5,0.2,6721,1.4878738282993602e-4,NA,NA,NA,Penn
12103,2,2,5,0.4,5240,3.816793893129771e-4,NA,NA,NA,Penn
12103,3,1,5,0.2,3805,2.6281208935611036e-4,NA,NA,NA,Penn
12103,4,1,5,0.2,4316,2.3169601482854495e-4,NA,NA,NA,Penn
12105,1,1,2,0.5,6721,1.4878738282993602e-4,NA,NA,NA,Penn
12105,2,1,2,0.5,5240,1.9083969465648855e-4,NA,NA,NA,Penn
12109,1,1,1,1,6721,1.4878738282993602e-4,NA,NA,NA,Penn
12111,1,1,5,0.2,6721,1.4878738282993602e-4,NA,NA,NA,Penn
12111,2,1,5,0.2,5240,1.9083969465648855e-4,NA,NA,NA,Penn
12111,3,1,5,0.2,3805,2.6281208935611036e-4,NA,NA,NA,Penn
12111,4,1,5,0.2,4316,2.3169601482854495e-4,NA,NA,NA,Penn
12111,5,1,5,0.2,2223,4.49842555105713e-4,NA,NA,NA,Penn
13057,4,1,1,1,4316,2.3169601482854495e-4,NA,NA,NA,Penn
13063,1,1,1,1,6721,1.4878738282993602e-4,NA,NA,NA,Penn
13077,1,1,1,1,6721,1.4878738282993602e-4,NA,NA,NA,Penn
13089,3,1,1,1,3805,2.6281208935611036e-4,NA,NA,NA,Penn
13117,4,1,1,1,4316,2.3169601482854495e-4,NA,NA,NA,Penn
13135,3,1,1,1,3805,2.6281208935611036e-4,NA,NA,NA,Penn
13155,2,1,1,1,5240,1.9083969465648855e-4,NA,NA,NA,Penn
13303,2,1,1,1,5240,1.9083969465648855e-4,NA,NA,NA,Penn
15003,4,1,1,1,4316,2.3169601482854495e-4,NA,NA,NA,Penn
17031,4,1,2,0.5,4316,2.3169601482854495e-4,NA,NA,NA,Penn
17031,5,1,2,0.5,2223,4.49842555105713e-4,NA,NA,NA,Penn
17043,2,1,2,0.5,5240,1.9083969465648855e-4,NA,NA,NA,Penn
17043,3,1,2,0.5,3805,2.6281208935611036e-4,NA,NA,NA,Penn
17199,4,1,2,0.5,4316,2.3169601482854495e-4,NA,NA,NA,Penn
17199,5,1,2,0.5,2223,4.49842555105713e-4,NA,NA,NA,Penn
17201,2,1,1,1,5240,1.9083969465648855e-4,NA,NA,NA,Penn
18039,3,1,1,1,3805,2.6281208935611036e-4,NA,NA,NA,Penn
19179,2,1,1,1,5240,1.9083969465648855e-4,NA,NA,NA,Penn
22109,2,1,1,1,5240,1.9083969465648855e-4,NA,NA,NA,Penn
23017,5,1,1,1,2223,4.49842555105713e-4,NA,NA,NA,Penn
23019,2,1,1,1,5240,1.9083969465648855e-4,NA,NA,NA,Penn
24003,2,1,2,0.5,5240,1.9083969465648855e-4,NA,NA,NA,Penn
24003,4,1,2,0.5,4316,2.3169601482854495e-4,NA,NA,NA,Penn
24005,2,5,7,0.7142857142857143,5240,9.541984732824427e-4,NA,NA,NA,Penn
24005,3,1,7,0.14285714285714285,3805,2.6281208935611036e-4,NA,NA,NA,Penn
24005,5,1,7,0.14285714285714285,2223,4.49842555105713e-4,NA,NA,NA,Penn
24011,1,1,3,0.3333333333333333,6721,1.4878738282993602e-4,NA,NA,NA,Penn
24011,3,2,3,0.6666666666666666,3805,5.256241787122207e-4,NA,NA,NA,Penn
24013,1,1,1,1,6721,1.4878738282993602e-4,NA,NA,NA,Penn
24015,1,8,26,0.3076923076923077,6721,0.0011902990626394881,NA,NA,NA,Penn
24015,2,10,26,0.38461538461538464,5240,0.0019083969465648854,NA,NA,NA,Penn
24015,3,3,26,0.11538461538461539,3805,7.884362680683311e-4,NA,NA,NA,Penn
24015,4,3,26,0.11538461538461539,4316,6.950880444856349e-4,NA,NA,NA,Penn
24015,5,2,26,0.07692307692307693,2223,8.99685110211426e-4,NA,NA,NA,Penn
24025,2,3,4,0.75,5240,5.725190839694657e-4,NA,NA,NA,Penn
24025,4,1,4,0.25,4316,2.3169601482854495e-4,NA,NA,NA,Penn
24027,2,1,2,0.5,5240,1.9083969465648855e-4,NA,NA,NA,Penn
24027,4,1,2,0.5,4316,2.3169601482854495e-4,NA,NA,NA,Penn
24029,3,1,2,0.5,3805,2.6281208935611036e-4,NA,NA,NA,Penn
24029,5,1,2,0.5,2223,4.49842555105713e-4,NA,NA,NA,Penn
24031,1,3,8,0.375,6721,4.463621484898081e-4,NA,NA,NA,Penn
24031,2,1,8,0.125,5240,1.9083969465648855e-4,NA,NA,NA,Penn
24031,3,2,8,0.25,3805,5.256241787122207e-4,NA,NA,NA,Penn
24031,4,2,8,0.25,4316,4.633920296570899e-4,NA,NA,NA,Penn
24033,2,4,7,0.5714285714285714,5240,7.633587786259542e-4,NA,NA,NA,Penn
24033,3,3,7,0.42857142857142855,3805,7.884362680683311e-4,NA,NA,NA,Penn
24035,1,2,2,1,6721,2.9757476565987203e-4,NA,NA,NA,Penn
24037,2,1,2,0.5,5240,1.9083969465648855e-4,NA,NA,NA,Penn
24037,4,1,2,0.5,4316,2.3169601482854495e-4,NA,NA,NA,Penn
24039,1,1,1,1,6721,1.4878738282993602e-4,NA,NA,NA,Penn
24041,4,1,2,0.5,4316,2.3169601482854495e-4,NA,NA,NA,Penn
24041,5,1,2,0.5,2223,4.49842555105713e-4,NA,NA,NA,Penn
24045,2,2,5,0.4,5240,3.816793893129771e-4,NA,NA,NA,Penn
24045,3,1,5,0.2,3805,2.6281208935611036e-4,NA,NA,NA,Penn
24045,4,2,5,0.4,4316,4.633920296570899e-4,NA,NA,NA,Penn
24047,1,2,3,0.6666666666666666,6721,2.9757476565987203e-4,NA,NA,NA,Penn
24047,3,1,3,0.3333333333333333,3805,2.6281208935611036e-4,NA,NA,NA,Penn
24510,2,3,6,0.5,5240,5.725190839694657e-4,NA,NA,NA,Penn
24510,4,1,6,0.16666666666666666,4316,2.3169601482854495e-4,NA,NA,NA,Penn
24510,5,2,6,0.3333333333333333,2223,8.99685110211426e-4,NA,NA,NA,Penn
25013,3,1,2,0.5,3805,2.6281208935611036e-4,NA,NA,NA,Penn
25013,4,1,2,0.5,4316,2.3169601482854495e-4,NA,NA,NA,Penn
25017,1,2,3,0.6666666666666666,6721,2.9757476565987203e-4,NA,NA,NA,Penn
25017,5,1,3,0.3333333333333333,2223,4.49842555105713e-4,NA,NA,NA,Penn
25023,5,1,1,1,2223,4.49842555105713e-4,NA,NA,NA,Penn
25025,1,1,4,0.25,6721,1.4878738282993602e-4,NA,NA,NA,Penn
25025,2,2,4,0.5,5240,3.816793893129771e-4,NA,NA,NA,Penn
25025,4,1,4,0.25,4316,2.3169601482854495e-4,NA,NA,NA,Penn
26017,4,1,1,1,4316,2.3169601482854495e-4,NA,NA,NA,Penn
26093,4,1,1,1,4316,2.3169601482854495e-4,NA,NA,NA,Penn
26117,2,1,1,1,5240,1.9083969465648855e-4,NA,NA,NA,Penn
26125,1,1,2,0.5,6721,1.4878738282993602e-4,NA,NA,NA,Penn
26125,2,1,2,0.5,5240,1.9083969465648855e-4,NA,NA,NA,Penn
27053,1,1,1,1,6721,1.4878738282993602e-4,NA,NA,NA,Penn
29510,2,1,1,1,5240,1.9083969465648855e-4,NA,NA,NA,Penn
32003,1,1,1,1,6721,1.4878738282993602e-4,NA,NA,NA,Penn
32031,2,1,1,1,5240,1.9083969465648855e-4,NA,NA,NA,Penn
33011,2,1,1,1,5240,1.9083969465648855e-4,NA,NA,NA,Penn
34001,1,72,273,0.26373626373626374,6721,0.010712691563755393,72,0.26373626373626374,0.010712691563755393,Penn
34001,2,116,273,0.4249084249084249,5240,0.022137404580152672,116,0.4249084249084249,0.022137404580152672,Penn
34001,3,18,273,0.06593406593406594,3805,0.004730617608409987,18,0.06593406593406594,0.004730617608409987,Penn
34001,4,39,273,0.14285714285714285,4316,0.009036144578313253,39,0.14285714285714285,0.009036144578313253,Penn
34001,5,28,273,0.10256410256410256,2223,0.012595591542959963,28,0.10256410256410256,0.012595591542959963,Penn
34003,1,2,11,0.18181818181818182,6721,2.9757476565987203e-4,NA,NA,NA,Penn
34003,2,5,11,0.45454545454545453,5240,9.541984732824427e-4,NA,NA,NA,Penn
34003,3,1,11,0.09090909090909091,3805,2.6281208935611036e-4,NA,NA,NA,Penn
34003,4,1,11,0.09090909090909091,4316,2.3169601482854495e-4,NA,NA,NA,Penn
34003,5,2,11,0.18181818181818182,2223,8.99685110211426e-4,NA,NA,NA,Penn
34005,1,139,561,0.24777183600713013,6721,0.020681446213361106,139,0.24777183600713013,0.020681446213361106,Penn
34005,2,179,561,0.31907308377896615,5240,0.03416030534351145,179,0.31907308377896615,0.03416030534351145,Penn
34005,3,105,561,0.18716577540106952,3805,0.02759526938239159,105,0.18716577540106952,0.02759526938239159,Penn
34005,4,84,561,0.1497326203208556,4316,0.019462465245597776,84,0.1497326203208556,0.019462465245597776,Penn
34005,5,54,561,0.0962566844919786,2223,0.024291497975708502,54,0.0962566844919786,0.024291497975708502,Penn
34007,1,114,455,0.25054945054945055,6721,0.016961761642612705,114,0.25054945054945055,0.016961761642612705,Penn
34007,2,144,455,0.31648351648351647,5240,0.02748091603053435,144,0.31648351648351647,0.02748091603053435,Penn
34007,3,67,455,0.14725274725274726,3805,0.017608409986859395,67,0.14725274725274726,0.017608409986859395,Penn
34007,4,86,455,0.189010989010989,4316,0.019925857275254866,86,0.189010989010989,0.019925857275254866,Penn
34007,5,44,455,0.0967032967032967,2223,0.01979307242465137,44,0.0967032967032967,0.01979307242465137,Penn
34009,1,67,204,0.3284313725490196,6721,0.009968754649605713,67,0.3284313725490196,0.009968754649605713,Penn
34009,2,51,204,0.25,5240,0.009732824427480916,51,0.25,0.009732824427480916,Penn
34009,3,32,204,0.1568627450980392,3805,0.008409986859395532,32,0.1568627450980392,0.008409986859395532,Penn
34009,4,37,204,0.18137254901960784,4316,0.008572752548656163,37,0.18137254901960784,0.008572752548656163,Penn
34009,5,17,204,0.08333333333333333,2223,0.007647323436797121,17,0.08333333333333333,0.007647323436797121,Penn
34011,1,35,137,0.25547445255474455,6721,0.005207558399047761,35,0.25547445255474455,0.005207558399047761,Penn
34011,2,50,137,0.36496350364963503,5240,0.009541984732824428,50,0.36496350364963503,0.009541984732824428,Penn
34011,3,21,137,0.15328467153284672,3805,0.005519053876478318,21,0.15328467153284672,0.005519053876478318,Penn
34011,4,15,137,0.10948905109489052,4316,0.003475440222428174,15,0.10948905109489052,0.003475440222428174,Penn
34011,5,16,137,0.11678832116788321,2223,0.007197480881691408,16,0.11678832116788321,0.007197480881691408,Penn
34013,1,1,12,0.08333333333333333,6721,1.4878738282993602e-4,NA,NA,NA,Penn
34013,2,4,12,0.3333333333333333,5240,7.633587786259542e-4,NA,NA,NA,Penn
34013,3,4,12,0.3333333333333333,3805,0.0010512483574244415,NA,NA,NA,Penn
34013,4,3,12,0.25,4316,6.950880444856349e-4,NA,NA,NA,Penn
34015,1,73,257,0.2840466926070039,6721,0.01086147894658533,73,0.2840466926070039,0.01086147894658533,Penn
34015,2,78,257,0.3035019455252918,5240,0.014885496183206106,78,0.3035019455252918,0.014885496183206106,Penn
34015,3,33,257,0.12840466926070038,3805,0.008672798948751642,33,0.12840466926070038,0.008672798948751642,Penn
34015,4,42,257,0.16342412451361868,4316,0.009731232622798888,42,0.16342412451361868,0.009731232622798888,Penn
34015,5,31,257,0.12062256809338522,2223,0.013945119208277103,31,0.12062256809338522,0.013945119208277103,Penn
34017,1,4,9,0.4444444444444444,6721,5.951495313197441e-4,NA,NA,NA,Penn
34017,2,4,9,0.4444444444444444,5240,7.633587786259542e-4,NA,NA,NA,Penn
34017,3,1,9,0.1111111111111111,3805,2.6281208935611036e-4,NA,NA,NA,Penn
34019,1,6,29,0.20689655172413793,6721,8.927242969796162e-4,NA,NA,NA,Penn
34019,2,10,29,0.3448275862068966,5240,0.0019083969465648854,NA,NA,NA,Penn
34019,3,4,29,0.13793103448275862,3805,0.0010512483574244415,NA,NA,NA,Penn
34019,4,5,29,0.1724137931034483,4316,0.0011584800741427247,NA,NA,NA,Penn
34019,5,4,29,0.13793103448275862,2223,0.001799370220422852,NA,NA,NA,Penn
34021,1,412,1222,0.337152209492635,6721,0.061300401725933644,412,0.337152209492635,0.061300401725933644,Penn
34021,2,181,1222,0.14811783960720132,5240,0.03454198473282443,181,0.14811783960720132,0.03454198473282443,Penn
34021,3,276,1222,0.22585924713584288,3805,0.07253613666228646,276,0.22585924713584288,0.07253613666228646,Penn
34021,4,221,1222,0.18085106382978725,4316,0.05120481927710843,221,0.18085106382978725,0.05120481927710843,Penn
34021,5,132,1222,0.10801963993453355,2223,0.059379217273954114,132,0.10801963993453355,0.059379217273954114,Penn
34023,1,439,1180,0.37203389830508476,6721,0.06531766106234191,439,0.37203389830508476,0.06531766106234191,Penn
34023,2,155,1180,0.13135593220338984,5240,0.029580152671755726,155,0.13135593220338984,0.029580152671755726,Penn
34023,3,269,1180,0.22796610169491524,3805,0.07069645203679369,269,0.22796610169491524,0.07069645203679369,Penn
34023,4,199,1180,0.16864406779661018,4316,0.04610750695088044,199,0.16864406779661018,0.04610750695088044,Penn
34023,5,118,1180,0.1,2223,0.053081421502474135,118,0.1,0.053081421502474135,Penn
34025,1,26,100,0.26,6721,0.0038684719535783366,26,0.26,0.0038684719535783366,Penn
34025,2,29,100,0.29,5240,0.005534351145038168,29,0.29,0.005534351145038168,Penn
34025,3,13,100,0.13,3805,0.003416557161629435,13,0.13,0.003416557161629435,Penn
34025,4,19,100,0.19,4316,0.004402224281742354,19,0.19,0.004402224281742354,Penn
34025,5,13,100,0.13,2223,0.005847953216374269,13,0.13,0.005847953216374269,Penn
34027,1,2,10,0.2,6721,2.9757476565987203e-4,NA,NA,NA,Penn
34027,2,2,10,0.2,5240,3.816793893129771e-4,NA,NA,NA,Penn
34027,3,4,10,0.4,3805,0.0010512483574244415,NA,NA,NA,Penn
34027,5,2,10,0.2,2223,8.99685110211426e-4,NA,NA,NA,Penn
34029,1,35,168,0.20833333333333334,6721,0.005207558399047761,35,0.20833333333333334,0.005207558399047761,Penn
34029,2,58,168,0.34523809523809523,5240,0.011068702290076336,58,0.34523809523809523,0.011068702290076336,Penn
34029,3,28,168,0.16666666666666666,3805,0.007358738501971091,28,0.16666666666666666,0.007358738501971091,Penn
34029,4,21,168,0.125,4316,0.004865616311399444,21,0.125,0.004865616311399444,Penn
34029,5,26,168,0.15476190476190477,2223,0.011695906432748537,26,0.15476190476190477,0.011695906432748537,Penn
34031,1,1,4,0.25,6721,1.4878738282993602e-4,NA,NA,NA,Penn
34031,2,1,4,0.25,5240,1.9083969465648855e-4,NA,NA,NA,Penn
34031,3,1,4,0.25,3805,2.6281208935611036e-4,NA,NA,NA,Penn
34031,4,1,4,0.25,4316,2.3169601482854495e-4,NA,NA,NA,Penn
34033,1,8,43,0.18604651162790697,6721,0.0011902990626394881,NA,NA,NA,Penn
34033,2,14,43,0.32558139534883723,5240,0.0026717557251908397,14,0.32558139534883723,0.0026717557251908397,Penn
34033,3,6,43,0.13953488372093023,3805,0.0015768725361366622,NA,NA,NA,Penn
34033,4,8,43,0.18604651162790697,4316,0.0018535681186283596,NA,NA,NA,Penn
34033,5,7,43,0.16279069767441862,2223,0.003148897885739991,NA,NA,NA,Penn
34035,1,74,194,0.38144329896907214,6721,0.011010266329415265,74,0.38144329896907214,0.011010266329415265,Penn
34035,2,35,194,0.18041237113402062,5240,0.006679389312977099,35,0.18041237113402062,0.006679389312977099,Penn
34035,3,44,194,0.2268041237113402,3805,0.011563731931668857,44,0.2268041237113402,0.011563731931668857,Penn
34035,4,22,194,0.1134020618556701,4316,0.005097312326227989,22,0.1134020618556701,0.005097312326227989,Penn
34035,5,19,194,0.0979381443298969,2223,0.008547008547008548,19,0.0979381443298969,0.008547008547008548,Penn
34037,2,1,3,0.3333333333333333,5240,1.9083969465648855e-4,NA,NA,NA,Penn
34037,3,1,3,0.3333333333333333,3805,2.6281208935611036e-4,NA,NA,NA,Penn
34037,5,1,3,0.3333333333333333,2223,4.49842555105713e-4,NA,NA,NA,Penn
34039,1,7,24,0.2916666666666667,6721,0.0010415116798095521,NA,NA,NA,Penn
34039,2,7,24,0.2916666666666667,5240,0.0013358778625954199,NA,NA,NA,Penn
34039,3,6,24,0.25,3805,0.0015768725361366622,NA,NA,NA,Penn
34039,4,4,24,0.16666666666666666,4316,9.267840593141798e-4,NA,NA,NA,Penn
34041,1,1,7,0.14285714285714285,6721,1.4878738282993602e-4,NA,NA,NA,Penn
34041,2,3,7,0.42857142857142855,5240,5.725190839694657e-4,NA,NA,NA,Penn
34041,3,1,7,0.14285714285714285,3805,2.6281208935611036e-4,NA,NA,NA,Penn
34041,4,1,7,0.14285714285714285,4316,2.3169601482854495e-4,NA,NA,NA,Penn
34041,5,1,7,0.14285714285714285,2223,4.49842555105713e-4,NA,NA,NA,Penn
36001,3,1,1,1,3805,2.6281208935611036e-4,NA,NA,NA,Penn
36005,1,2,5,0.4,6721,2.9757476565987203e-4,NA,NA,NA,Penn
36005,2,3,5,0.6,5240,5.725190839694657e-4,NA,NA,NA,Penn
36007,1,2,8,0.25,6721,2.9757476565987203e-4,NA,NA,NA,Penn
36007,2,2,8,0.25,5240,3.816793893129771e-4,NA,NA,NA,Penn
36007,3,1,8,0.125,3805,2.6281208935611036e-4,NA,NA,NA,Penn
36007,4,2,8,0.25,4316,4.633920296570899e-4,NA,NA,NA,Penn
36007,5,1,8,0.125,2223,4.49842555105713e-4,NA,NA,NA,Penn
36009,5,1,1,1,2223,4.49842555105713e-4,NA,NA,NA,Penn
36015,1,3,4,0.75,6721,4.463621484898081e-4,NA,NA,NA,Penn
36015,5,1,4,0.25,2223,4.49842555105713e-4,NA,NA,NA,Penn
36023,2,2,2,1,5240,3.816793893129771e-4,NA,NA,NA,Penn
36027,1,1,2,0.5,6721,1.4878738282993602e-4,NA,NA,NA,Penn
36027,2,1,2,0.5,5240,1.9083969465648855e-4,NA,NA,NA,Penn
36029,2,1,1,1,5240,1.9083969465648855e-4,NA,NA,NA,Penn
36045,2,1,1,1,5240,1.9083969465648855e-4,NA,NA,NA,Penn
36047,1,3,16,0.1875,6721,4.463621484898081e-4,NA,NA,NA,Penn
36047,2,8,16,0.5,5240,0.0015267175572519084,NA,NA,NA,Penn
36047,3,2,16,0.125,3805,5.256241787122207e-4,NA,NA,NA,Penn
36047,4,2,16,0.125,4316,4.633920296570899e-4,NA,NA,NA,Penn
36047,5,1,16,0.0625,2223,4.49842555105713e-4,NA,NA,NA,Penn
36055,2,2,2,1,5240,3.816793893129771e-4,NA,NA,NA,Penn
36059,1,1,5,0.2,6721,1.4878738282993602e-4,NA,NA,NA,Penn
36059,2,3,5,0.6,5240,5.725190839694657e-4,NA,NA,NA,Penn
36059,5,1,5,0.2,2223,4.49842555105713e-4,NA,NA,NA,Penn
36061,1,1,5,0.2,6721,1.4878738282993602e-4,NA,NA,NA,Penn
36061,3,2,5,0.4,3805,5.256241787122207e-4,NA,NA,NA,Penn
36061,4,1,5,0.2,4316,2.3169601482854495e-4,NA,NA,NA,Penn
36061,5,1,5,0.2,2223,4.49842555105713e-4,NA,NA,NA,Penn
36067,1,1,5,0.2,6721,1.4878738282993602e-4,NA,NA,NA,Penn
36067,2,1,5,0.2,5240,1.9083969465648855e-4,NA,NA,NA,Penn
36067,3,2,5,0.4,3805,5.256241787122207e-4,NA,NA,NA,Penn
36067,5,1,5,0.2,2223,4.49842555105713e-4,NA,NA,NA,Penn
36071,1,1,3,0.3333333333333333,6721,1.4878738282993602e-4,NA,NA,NA,Penn
36071,3,1,3,0.3333333333333333,3805,2.6281208935611036e-4,NA,NA,NA,Penn
36071,5,1,3,0.3333333333333333,2223,4.49842555105713e-4,NA,NA,NA,Penn
36075,1,1,1,1,6721,1.4878738282993602e-4,NA,NA,NA,Penn
36081,1,2,7,0.2857142857142857,6721,2.9757476565987203e-4,NA,NA,NA,Penn
36081,2,2,7,0.2857142857142857,5240,3.816793893129771e-4,NA,NA,NA,Penn
36081,3,3,7,0.42857142857142855,3805,7.884362680683311e-4,NA,NA,NA,Penn
36085,1,2,3,0.6666666666666666,6721,2.9757476565987203e-4,NA,NA,NA,Penn
36085,3,1,3,0.3333333333333333,3805,2.6281208935611036e-4,NA,NA,NA,Penn
36091,2,1,1,1,5240,1.9083969465648855e-4,NA,NA,NA,Penn
36097,2,1,1,1,5240,1.9083969465648855e-4,NA,NA,NA,Penn
36101,1,1,3,0.3333333333333333,6721,1.4878738282993602e-4,NA,NA,NA,Penn
36101,2,2,3,0.6666666666666666,5240,3.816793893129771e-4,NA,NA,NA,Penn
36103,2,3,3,1,5240,5.725190839694657e-4,NA,NA,NA,Penn
36107,2,2,2,1,5240,3.816793893129771e-4,NA,NA,NA,Penn
36113,1,1,2,0.5,6721,1.4878738282993602e-4,NA,NA,NA,Penn
36113,2,1,2,0.5,5240,1.9083969465648855e-4,NA,NA,NA,Penn
36119,1,3,6,0.5,6721,4.463621484898081e-4,NA,NA,NA,Penn
36119,2,1,6,0.16666666666666666,5240,1.9083969465648855e-4,NA,NA,NA,Penn
36119,4,1,6,0.16666666666666666,4316,2.3169601482854495e-4,NA,NA,NA,Penn
36119,5,1,6,0.16666666666666666,2223,4.49842555105713e-4,NA,NA,NA,Penn
36123,4,1,1,1,4316,2.3169601482854495e-4,NA,NA,NA,Penn
37013,4,1,1,1,4316,2.3169601482854495e-4,NA,NA,NA,Penn
37027,1,1,1,1,6721,1.4878738282993602e-4,NA,NA,NA,Penn
37057,4,1,1,1,4316,2.3169601482854495e-4,NA,NA,NA,Penn
