traj_cluster_ra,mortality,pm25,no2
1,0.20687679083094557,7.800042039676387,8.783745492350896
2,0.40381125226860254,7.757980620706735,8.734212381847536
3,0.5048327137546469,7.800958851149747,8.757617491899115
4,0.12419605233976491,7.901776727833512,9.128183082307345
5,0.43940714908456846,7.663733050839882,8.529993029160137
NA,0.8928571428571429,7.682064262061971,8.384243662460273
