traj_cluster_ra,median_gcs,mean_gcs,pct_gcs_lt8,pct_gcs_lt13
1,15,13.662241256245512,0.061609054756806364,0.1794228612215764
2,15,13.084690015826055,0.0982178490332347,0.25331314938416016
3,11,10.134702413603842,0.31179717498628634,0.6132748217224355
4,11,10.190013664125969,0.29536462363290145,0.620609233437049
5,15,13.459048121755922,0.058326735286355236,0.21509633148588017
NA,15,14.248300964660032,0.02826491046827756,0.10336550482572386
