traj_cluster_ra,h,rs,n,prop
1,55,ROOM AIR,9,0.007731958762886598
1,56,IMV,8,0.006872852233676976
1,56,LOW_O2,1107,0.9510309278350515
1,56,NIV,39,0.03350515463917526
1,56,OTHER,1,8.59106529209622e-4
1,56,ROOM AIR,9,0.007731958762886598
1,57,IMV,12,0.010309278350515464
1,57,LOW_O2,1110,0.9536082474226805
1,57,NIV,33,0.028350515463917526
1,57,OTHER,1,8.59106529209622e-4
1,57,ROOM AIR,8,0.006872852233676976
1,58,IMV,12,0.010309278350515464
1,58,LOW_O2,1115,0.9579037800687286
1,58,NIV,31,0.02663230240549828
1,58,OTHER,1,8.59106529209622e-4
1,58,ROOM AIR,5,0.00429553264604811
1,59,IMV,14,0.012027491408934709
1,59,LOW_O2,1114,0.9570446735395189
1,59,NIV,28,0.024054982817869417
1,59,OTHER,1,8.59106529209622e-4
1,59,ROOM AIR,7,0.006013745704467354
1,60,IMV,14,0.012027491408934709
1,60,LOW_O2,1109,0.9527491408934707
1,60,NIV,31,0.02663230240549828
1,60,OTHER,1,8.59106529209622e-4
1,60,ROOM AIR,9,0.007731958762886598
1,61,IMV,14,0.012027491408934709
1,61,LOW_O2,1105,0.9493127147766323
1,61,NIV,29,0.02491408934707904
1,61,ROOM AIR,16,0.013745704467353952
1,62,IMV,15,0.01288659793814433
1,62,LOW_O2,1107,0.9510309278350515
1,62,NIV,27,0.023195876288659795
1,62,ROOM AIR,15,0.01288659793814433
1,63,IMV,16,0.013745704467353952
1,63,LOW_O2,1105,0.9493127147766323
1,63,NIV,29,0.02491408934707904
1,63,ROOM AIR,14,0.012027491408934709
1,64,IMV,17,0.014604810996563574
1,64,LOW_O2,1102,0.9467353951890034
1,64,NIV,28,0.024054982817869417
1,64,ROOM AIR,17,0.014604810996563574
1,65,IMV,18,0.015463917525773196
1,65,LOW_O2,1097,0.9424398625429553
1,65,NIV,27,0.023195876288659795
1,65,OTHER,1,8.59106529209622e-4
1,65,ROOM AIR,21,0.01804123711340206
1,66,IMV,18,0.015463917525773196
1,66,LOW_O2,1093,0.9390034364261168
1,66,NIV,31,0.02663230240549828
1,66,OTHER,1,8.59106529209622e-4
1,66,ROOM AIR,21,0.01804123711340206
1,67,IMV,19,0.01632302405498282
1,67,LOW_O2,1085,0.9321305841924399
1,67,NIV,32,0.027491408934707903
1,67,OTHER,1,8.59106529209622e-4
1,67,ROOM AIR,27,0.023195876288659795
1,68,IMV,19,0.01632302405498282
1,68,LOW_O2,1075,0.9235395189003437
1,68,NIV,38,0.03264604810996564
1,68,ROOM AIR,32,0.027491408934707903
1,69,IMV,20,0.01718213058419244
1,69,LOW_O2,1064,0.9140893470790378
1,69,NIV,39,0.03350515463917526
1,69,OTHER,1,8.59106529209622e-4
1,69,ROOM AIR,40,0.03436426116838488
1,70,IMV,19,0.01632302405498282
1,70,LOW_O2,1063,0.9132302405498282
1,70,NIV,41,0.0352233676975945
1,70,OTHER,1,8.59106529209622e-4
1,70,ROOM AIR,40,0.03436426116838488
1,71,IMV,19,0.01632302405498282
1,71,LOW_O2,1055,0.9063573883161512
1,71,NIV,47,0.040378006872852236
1,71,OTHER,1,8.59106529209622e-4
1,71,ROOM AIR,42,0.03608247422680412
1,72,IMV,18,0.015463917525773196
1,72,LOW_O2,1051,0.9029209621993127
1,72,NIV,49,0.04209621993127148
1,72,OTHER,2,0.001718213058419244
1,72,ROOM AIR,44,0.037800687285223365
2,0,IMV,237,0.18400621118012422
2,0,LOW_O2,103,0.07996894409937888
2,0,NIV,945,0.7336956521739131
2,0,OTHER,1,7.763975155279503e-4
2,0,ROOM AIR,2,0.0015527950310559005
2,1,IMV,232,0.18012422360248448
2,1,LOW_O2,95,0.07375776397515528
2,1,NIV,957,0.7430124223602484
2,1,OTHER,2,0.0015527950310559005
2,1,ROOM AIR,2,0.0015527950310559005
2,2,IMV,232,0.18012422360248448
2,2,LOW_O2,91,0.07065217391304347
2,2,NIV,962,0.7468944099378882
2,2,OTHER,1,7.763975155279503e-4
2,2,ROOM AIR,2,0.0015527950310559005
2,3,IMV,229,0.1777950310559006
2,3,LOW_O2,91,0.07065217391304347
2,3,NIV,964,0.7484472049689441
2,3,OTHER,1,7.763975155279503e-4
2,3,ROOM AIR,3,0.002329192546583851
2,4,IMV,226,0.17546583850931677
2,4,LOW_O2,94,0.07298136645962733
2,4,NIV,963,0.7476708074534162
2,4,OTHER,1,7.763975155279503e-4
2,4,ROOM AIR,4,0.003105590062111801
2,5,IMV,219,0.17003105590062112
2,5,LOW_O2,97,0.07531055900621118
2,5,NIV,966,0.75
2,5,OTHER,1,7.763975155279503e-4
2,5,ROOM AIR,5,0.0038819875776397515
2,6,IMV,219,0.17003105590062112
2,6,LOW_O2,96,0.07453416149068323
2,6,NIV,966,0.75
2,6,OTHER,2,0.0015527950310559005
2,6,ROOM AIR,5,0.0038819875776397515
2,7,IMV,217,0.16847826086956522
2,7,LOW_O2,95,0.07375776397515528
2,7,NIV,970,0.7531055900621118
2,7,OTHER,1,7.763975155279503e-4
2,7,ROOM AIR,5,0.0038819875776397515
2,8,IMV,212,0.16459627329192547
2,8,LOW_O2,94,0.07298136645962733
2,8,NIV,975,0.7569875776397516
2,8,OTHER,1,7.763975155279503e-4
2,8,ROOM AIR,6,0.004658385093167702
2,9,IMV,214,0.16614906832298137
2,9,LOW_O2,95,0.07375776397515528
2,9,NIV,973,0.7554347826086957
2,9,OTHER,1,7.763975155279503e-4
2,9,ROOM AIR,5,0.0038819875776397515
2,10,IMV,210,0.16304347826086957
2,10,LOW_O2,101,0.07841614906832298
2,10,NIV,969,0.7523291925465838
2,10,OTHER,2,0.0015527950310559005
2,10,ROOM AIR,6,0.004658385093167702
2,11,IMV,203,0.15760869565217392
2,11,LOW_O2,107,0.08307453416149069
2,11,NIV,970,0.7531055900621118
2,11,OTHER,3,0.002329192546583851
2,11,ROOM AIR,5,0.0038819875776397515
2,12,IMV,194,0.15062111801242237
2,12,LOW_O2,116,0.09006211180124224
2,12,NIV,968,0.7515527950310559
2,12,OTHER,5,0.0038819875776397515
2,12,ROOM AIR,5,0.0038819875776397515
2,13,IMV,185,0.14363354037267081
2,13,LOW_O2,114,0.08850931677018634
2,13,NIV,978,0.7593167701863354
2,13,OTHER,6,0.004658385093167702
2,13,ROOM AIR,5,0.0038819875776397515
2,14,IMV,179,0.1389751552795031
2,14,LOW_O2,126,0.09782608695652174
2,14,NIV,973,0.7554347826086957
2,14,OTHER,6,0.004658385093167702
2,14,ROOM AIR,4,0.003105590062111801
2,15,IMV,174,0.13509316770186336
2,15,LOW_O2,129,0.10015527950310558
2,15,NIV,975,0.7569875776397516
2,15,OTHER,7,0.005434782608695652
2,15,ROOM AIR,3,0.002329192546583851
2,16,IMV,164,0.12732919254658384
2,16,LOW_O2,130,0.10093167701863354
2,16,NIV,982,0.7624223602484472
2,16,OTHER,7,0.005434782608695652
2,16,ROOM AIR,5,0.0038819875776397515
2,17,IMV,154,0.11956521739130435
2,17,LOW_O2,126,0.09782608695652174
2,17,NIV,996,0.7732919254658385
2,17,OTHER,6,0.004658385093167702
2,17,ROOM AIR,6,0.004658385093167702
2,18,IMV,146,0.11335403726708075
2,18,LOW_O2,131,0.10170807453416149
2,18,NIV,998,0.7748447204968945
2,18,OTHER,7,0.005434782608695652
2,18,ROOM AIR,6,0.004658385093167702
2,19,IMV,140,0.10869565217391304
2,19,LOW_O2,128,0.09937888198757763
2,19,NIV,1007,0.781832298136646
2,19,OTHER,7,0.005434782608695652
2,19,ROOM AIR,6,0.004658385093167702
2,20,IMV,136,0.10559006211180125
2,20,LOW_O2,129,0.10015527950310558
2,20,NIV,1009,0.7833850931677019
2,20,OTHER,7,0.005434782608695652
2,20,ROOM AIR,7,0.005434782608695652
2,21,IMV,134,0.10403726708074534
2,21,LOW_O2,120,0.09316770186335403
2,21,NIV,1020,0.7919254658385093
2,21,OTHER,6,0.004658385093167702
2,21,ROOM AIR,8,0.006211180124223602
2,22,IMV,126,0.09782608695652174
2,22,LOW_O2,126,0.09782608695652174
2,22,NIV,1022,0.7934782608695652
2,22,OTHER,6,0.004658385093167702
2,22,ROOM AIR,8,0.006211180124223602
2,23,IMV,120,0.09316770186335403
2,23,LOW_O2,123,0.09549689440993789
2,23,NIV,1031,0.8004658385093167
2,23,OTHER,6,0.004658385093167702
2,23,ROOM AIR,8,0.006211180124223602
2,24,IMV,110,0.08540372670807453
2,24,LOW_O2,124,0.09627329192546584
2,24,NIV,1042,0.8090062111801242
2,24,OTHER,5,0.0038819875776397515
2,24,ROOM AIR,7,0.005434782608695652
2,25,IMV,106,0.08229813664596274
2,25,LOW_O2,126,0.09782608695652174
2,25,NIV,1045,0.8113354037267081
2,25,OTHER,5,0.0038819875776397515
2,25,ROOM AIR,6,0.004658385093167702
2,26,IMV,106,0.08229813664596274
2,26,LOW_O2,119,0.09239130434782608
2,26,NIV,1052,0.8167701863354038
2,26,OTHER,5,0.0038819875776397515
2,26,ROOM AIR,6,0.004658385093167702
2,27,IMV,105,0.08152173913043478
2,27,LOW_O2,116,0.09006211180124224
2,27,NIV,1057,0.8206521739130435
2,27,OTHER,5,0.0038819875776397515
2,27,ROOM AIR,5,0.0038819875776397515
2,28,IMV,99,0.07686335403726709
2,28,LOW_O2,116,0.09006211180124224
2,28,NIV,1062,0.8245341614906833
2,28,OTHER,6,0.004658385093167702
2,28,ROOM AIR,5,0.0038819875776397515
2,29,IMV,94,0.07298136645962733
2,29,LOW_O2,110,0.08540372670807453
2,29,NIV,1071,0.8315217391304348
2,29,OTHER,6,0.004658385093167702
2,29,ROOM AIR,7,0.005434782608695652
2,30,IMV,90,0.06987577639751552
2,30,LOW_O2,113,0.08773291925465838
2,30,NIV,1070,0.8307453416149069
2,30,OTHER,6,0.004658385093167702
2,30,ROOM AIR,9,0.006987577639751553
2,31,IMV,87,0.06754658385093168
2,31,LOW_O2,112,0.08695652173913043
2,31,NIV,1071,0.8315217391304348
2,31,OTHER,7,0.005434782608695652
2,31,ROOM AIR,11,0.008540372670807454
2,32,IMV,84,0.06521739130434782
2,32,LOW_O2,114,0.08850931677018634
2,32,NIV,1074,0.8338509316770186
2,32,OTHER,6,0.004658385093167702
2,32,ROOM AIR,10,0.007763975155279503
2,33,IMV,83,0.06444099378881987
2,33,LOW_O2,126,0.09782608695652174
2,33,NIV,1063,0.8253105590062112
2,33,OTHER,7,0.005434782608695652
2,33,ROOM AIR,9,0.006987577639751553
2,34,IMV,71,0.05512422360248447
2,34,LOW_O2,138,0.10714285714285714
2,34,NIV,1064,0.8260869565217391
2,34,OTHER,7,0.005434782608695652
2,34,ROOM AIR,8,0.006211180124223602
2,35,IMV,69,0.05357142857142857
2,35,LOW_O2,137,0.1063664596273292
2,35,NIV,1067,0.828416149068323
2,35,OTHER,6,0.004658385093167702
2,35,ROOM AIR,9,0.006987577639751553
2,36,IMV,65,0.05046583850931677
2,36,LOW_O2,144,0.11180124223602485
2,36,NIV,1062,0.8245341614906833
2,36,OTHER,6,0.004658385093167702
2,36,ROOM AIR,11,0.008540372670807454
2,37,IMV,62,0.04813664596273292
2,37,LOW_O2,153,0.1187888198757764
2,37,NIV,1055,0.8190993788819876
2,37,OTHER,7,0.005434782608695652
2,37,ROOM AIR,11,0.008540372670807454
2,38,IMV,48,0.037267080745341616
2,38,LOW_O2,159,0.1234472049689441
2,38,NIV,1064,0.8260869565217391
2,38,OTHER,8,0.006211180124223602
2,38,ROOM AIR,9,0.006987577639751553
2,39,IMV,46,0.03571428571428571
2,39,LOW_O2,164,0.12732919254658384
2,39,NIV,1060,0.8229813664596274
2,39,OTHER,8,0.006211180124223602
2,39,ROOM AIR,10,0.007763975155279503
2,40,IMV,45,0.03493788819875776
2,40,LOW_O2,168,0.13043478260869565
2,40,NIV,1058,0.8214285714285714
2,40,OTHER,8,0.006211180124223602
2,40,ROOM AIR,9,0.006987577639751553
2,41,IMV,38,0.029503105590062112
2,41,LOW_O2,168,0.13043478260869565
2,41,NIV,1066,0.827639751552795
2,41,OTHER,8,0.006211180124223602
2,41,ROOM AIR,8,0.006211180124223602
2,42,IMV,35,0.02717391304347826
2,42,LOW_O2,172,0.13354037267080746
2,42,NIV,1067,0.828416149068323
2,42,OTHER,7,0.005434782608695652
2,42,ROOM AIR,7,0.005434782608695652
2,43,IMV,42,0.03260869565217391
2,43,LOW_O2,178,0.13819875776397517
2,43,NIV,1057,0.8206521739130435
2,43,OTHER,6,0.004658385093167702
2,43,ROOM AIR,5,0.0038819875776397515
2,44,IMV,34,0.026397515527950312
2,44,LOW_O2,181,0.140527950310559
2,44,NIV,1061,0.8237577639751553
2,44,OTHER,7,0.005434782608695652
2,44,ROOM AIR,5,0.0038819875776397515
2,45,IMV,35,0.02717391304347826
2,45,LOW_O2,187,0.14518633540372672
2,45,NIV,1057,0.8206521739130435
2,45,OTHER,6,0.004658385093167702
2,45,ROOM AIR,3,0.002329192546583851
2,46,IMV,32,0.024844720496894408
2,46,LOW_O2,187,0.14518633540372672
2,46,NIV,1061,0.8237577639751553
2,46,OTHER,5,0.0038819875776397515
2,46,ROOM AIR,3,0.002329192546583851
2,47,IMV,31,0.02406832298136646
2,47,LOW_O2,188,0.14596273291925466
2,47,NIV,1059,0.8222049689440993
2,47,OTHER,5,0.0038819875776397515
2,47,ROOM AIR,5,0.0038819875776397515
2,48,IMV,33,0.02562111801242236
2,48,LOW_O2,192,0.14906832298136646
2,48,NIV,1052,0.8167701863354038
2,48,OTHER,5,0.0038819875776397515
2,48,ROOM AIR,6,0.004658385093167702
2,49,IMV,36,0.027950310559006212
2,49,LOW_O2,186,0.14440993788819875
2,49,NIV,1055,0.8190993788819876
2,49,OTHER,4,0.003105590062111801
2,49,ROOM AIR,7,0.005434782608695652
2,50,IMV,41,0.03183229813664596
2,50,LOW_O2,191,0.1482919254658385
2,50,NIV,1045,0.8113354037267081
2,50,OTHER,4,0.003105590062111801
2,50,ROOM AIR,7,0.005434782608695652
2,51,IMV,42,0.03260869565217391
2,51,LOW_O2,193,0.1498447204968944
2,51,NIV,1044,0.8105590062111802
2,51,OTHER,4,0.003105590062111801
2,51,ROOM AIR,5,0.0038819875776397515
2,52,IMV,41,0.03183229813664596
2,52,LOW_O2,202,0.15683229813664595
2,52,NIV,1035,0.8035714285714286
2,52,OTHER,4,0.003105590062111801
2,52,ROOM AIR,6,0.004658385093167702
2,53,IMV,44,0.034161490683229816
2,53,LOW_O2,209,0.1622670807453416
2,53,NIV,1026,0.796583850931677
2,53,OTHER,4,0.003105590062111801
2,53,ROOM AIR,5,0.0038819875776397515
2,54,IMV,45,0.03493788819875776
2,54,LOW_O2,207,0.16071428571428573
2,54,NIV,1027,0.797360248447205
2,54,OTHER,5,0.0038819875776397515
2,54,ROOM AIR,4,0.003105590062111801
2,55,IMV,48,0.037267080745341616
2,55,LOW_O2,208,0.16149068322981366
2,55,NIV,1024,0.7950310559006211
2,55,OTHER,5,0.0038819875776397515
2,55,ROOM AIR,3,0.002329192546583851
2,56,IMV,49,0.03804347826086957
2,56,LOW_O2,215,0.1669254658385093
2,56,NIV,1015,0.7880434782608695
2,56,OTHER,5,0.0038819875776397515
2,56,ROOM AIR,4,0.003105590062111801
2,57,IMV,50,0.03881987577639751
2,57,LOW_O2,220,0.17080745341614906
2,57,NIV,1009,0.7833850931677019
2,57,OTHER,5,0.0038819875776397515
2,57,ROOM AIR,4,0.003105590062111801
2,58,IMV,50,0.03881987577639751
2,58,LOW_O2,221,0.17158385093167702
2,58,NIV,1010,0.7841614906832298
2,58,OTHER,3,0.002329192546583851
2,58,ROOM AIR,4,0.003105590062111801
2,59,IMV,52,0.040372670807453416
2,59,LOW_O2,222,0.17236024844720496
2,59,NIV,1007,0.781832298136646
2,59,OTHER,3,0.002329192546583851
2,59,ROOM AIR,4,0.003105590062111801
2,60,IMV,57,0.04425465838509317
2,60,LOW_O2,227,0.17624223602484473
2,60,NIV,998,0.7748447204968945
2,60,OTHER,2,0.0015527950310559005
2,60,ROOM AIR,4,0.003105590062111801
2,61,IMV,60,0.046583850931677016
2,61,LOW_O2,231,0.1793478260869565
2,61,NIV,990,0.7686335403726708
2,61,OTHER,2,0.0015527950310559005
2,61,ROOM AIR,5,0.0038819875776397515
2,62,IMV,63,0.04891304347826087
2,62,LOW_O2,244,0.18944099378881987
2,62,NIV,972,0.7546583850931677
2,62,OTHER,2,0.0015527950310559005
2,62,ROOM AIR,7,0.005434782608695652
2,63,IMV,69,0.05357142857142857
2,63,LOW_O2,253,0.19642857142857142
2,63,NIV,958,0.7437888198757764
2,63,OTHER,2,0.0015527950310559005
2,63,ROOM AIR,6,0.004658385093167702
2,64,IMV,74,0.05745341614906832
2,64,LOW_O2,254,0.1972049689440994
2,64,NIV,952,0.7391304347826086
2,64,OTHER,2,0.0015527950310559005
2,64,ROOM AIR,6,0.004658385093167702
2,65,IMV,74,0.05745341614906832
