county_code,traj_cluster_ra,n,county_total,prop_cluster_in_county,cluster_total,prop_county_in_cluster,n_suppressed,prop_cluster_in_county_suppressed,prop_county_in_cluster_suppressed,site_name
17183,2,3,9,0.3333333333333333,1288,0.002329192546583851,NA,NA,NA,UCMC
17183,3,1,9,0.1111111111111111,783,0.001277139208173691,NA,NA,NA,UCMC
17183,4,4,9,0.4444444444444444,3247,0.0012319063751154912,NA,NA,NA,UCMC
17195,4,2,2,1,3247,6.159531875577456e-4,NA,NA,NA,UCMC
17197,1,24,188,0.1276595744680851,1164,0.020618556701030927,24,0.1276595744680851,0.020618556701030927,UCMC
17197,2,27,188,0.14361702127659576,1288,0.02096273291925466,27,0.14361702127659576,0.02096273291925466,UCMC
17197,3,22,188,0.11702127659574468,783,0.0280970625798212,22,0.11702127659574468,0.0280970625798212,UCMC
17197,4,98,188,0.5212765957446809,3247,0.030181706190329536,98,0.5212765957446809,0.030181706190329536,UCMC
17197,5,17,188,0.09042553191489362,707,0.024045261669024046,17,0.09042553191489362,0.024045261669024046,UCMC
17199,1,1,2,0.5,1164,8.59106529209622e-4,NA,NA,NA,UCMC
17199,4,1,2,0.5,3247,3.079765937788728e-4,NA,NA,NA,UCMC
17201,1,1,11,0.09090909090909091,1164,8.59106529209622e-4,NA,NA,NA,UCMC
17201,2,2,11,0.18181818181818182,1288,0.0015527950310559005,NA,NA,NA,UCMC
17201,3,1,11,0.09090909090909091,783,0.001277139208173691,NA,NA,NA,UCMC
17201,4,6,11,0.5454545454545454,3247,0.0018478595626732369,NA,NA,NA,UCMC
17201,5,1,11,0.09090909090909091,707,0.0014144271570014145,NA,NA,NA,UCMC
17203,2,1,2,0.5,1288,7.763975155279503e-4,NA,NA,NA,UCMC
17203,4,1,2,0.5,3247,3.079765937788728e-4,NA,NA,NA,UCMC
18003,3,2,4,0.5,783,0.002554278416347382,NA,NA,NA,UCMC
18003,4,2,4,0.5,3247,6.159531875577456e-4,NA,NA,NA,UCMC
18015,2,1,1,1,1288,7.763975155279503e-4,NA,NA,NA,UCMC
18017,3,1,1,1,783,0.001277139208173691,NA,NA,NA,UCMC
18031,2,1,1,1,1288,7.763975155279503e-4,NA,NA,NA,UCMC
18039,1,1,6,0.16666666666666666,1164,8.59106529209622e-4,NA,NA,NA,UCMC
18039,2,1,6,0.16666666666666666,1288,7.763975155279503e-4,NA,NA,NA,UCMC
18039,3,1,6,0.16666666666666666,783,0.001277139208173691,NA,NA,NA,UCMC
18039,4,3,6,0.5,3247,9.239297813366184e-4,NA,NA,NA,UCMC
18049,4,1,1,1,3247,3.079765937788728e-4,NA,NA,NA,UCMC
18053,4,1,1,1,3247,3.079765937788728e-4,NA,NA,NA,UCMC
18059,3,1,1,1,783,0.001277139208173691,NA,NA,NA,UCMC
18067,4,1,2,0.5,3247,3.079765937788728e-4,NA,NA,NA,UCMC
18067,5,1,2,0.5,707,0.0014144271570014145,NA,NA,NA,UCMC
18073,1,1,14,0.07142857142857142,1164,8.59106529209622e-4,NA,NA,NA,UCMC
18073,2,5,14,0.35714285714285715,1288,0.0038819875776397515,NA,NA,NA,UCMC
18073,3,2,14,0.14285714285714285,783,0.002554278416347382,NA,NA,NA,UCMC
18073,4,6,14,0.42857142857142855,3247,0.0018478595626732369,NA,NA,NA,UCMC
18085,4,2,2,1,3247,6.159531875577456e-4,NA,NA,NA,UCMC
18089,1,50,485,0.10309278350515463,1164,0.0429553264604811,50,0.10309278350515463,0.0429553264604811,UCMC
18089,2,51,485,0.10515463917525773,1288,0.039596273291925464,51,0.10515463917525773,0.039596273291925464,UCMC
18089,3,79,485,0.16288659793814433,783,0.10089399744572158,79,0.16288659793814433,0.10089399744572158,UCMC
18089,4,266,485,0.5484536082474227,3247,0.08192177394518016,266,0.5484536082474227,0.08192177394518016,UCMC
18089,5,39,485,0.08041237113402062,707,0.055162659123055166,39,0.08041237113402062,0.055162659123055166,UCMC
18091,1,5,61,0.08196721311475409,1164,0.00429553264604811,NA,NA,NA,UCMC
18091,2,6,61,0.09836065573770492,1288,0.004658385093167702,NA,NA,NA,UCMC
18091,3,13,61,0.21311475409836064,783,0.016602809706257982,13,0.21311475409836064,0.016602809706257982,UCMC
18091,4,34,61,0.5573770491803278,3247,0.010471204188481676,34,0.5573770491803278,0.010471204188481676,UCMC
18091,5,3,61,0.04918032786885246,707,0.004243281471004243,NA,NA,NA,UCMC
18097,3,1,4,0.25,783,0.001277139208173691,NA,NA,NA,UCMC
18097,4,2,4,0.5,3247,6.159531875577456e-4,NA,NA,NA,UCMC
18097,5,1,4,0.25,707,0.0014144271570014145,NA,NA,NA,UCMC
18099,2,1,3,0.3333333333333333,1288,7.763975155279503e-4,NA,NA,NA,UCMC
18099,5,2,3,0.6666666666666666,707,0.002828854314002829,NA,NA,NA,UCMC
18111,1,1,4,0.25,1164,8.59106529209622e-4,NA,NA,NA,UCMC
18111,3,1,4,0.25,783,0.001277139208173691,NA,NA,NA,UCMC
18111,4,2,4,0.5,3247,6.159531875577456e-4,NA,NA,NA,UCMC
18127,1,23,130,0.17692307692307693,1164,0.019759450171821305,23,0.17692307692307693,0.019759450171821305,UCMC
18127,2,22,130,0.16923076923076924,1288,0.017080745341614908,22,0.16923076923076924,0.017080745341614908,UCMC
18127,3,18,130,0.13846153846153847,783,0.022988505747126436,18,0.13846153846153847,0.022988505747126436,UCMC
18127,4,62,130,0.47692307692307695,3247,0.019094548814290114,62,0.47692307692307695,0.019094548814290114,UCMC
18127,5,5,130,0.038461538461538464,707,0.007072135785007072,NA,NA,NA,UCMC
18131,4,1,1,1,3247,3.079765937788728e-4,NA,NA,NA,UCMC
18141,1,3,11,0.2727272727272727,1164,0.002577319587628866,NA,NA,NA,UCMC
18141,2,1,11,0.09090909090909091,1288,7.763975155279503e-4,NA,NA,NA,UCMC
18141,3,1,11,0.09090909090909091,783,0.001277139208173691,NA,NA,NA,UCMC
18141,4,6,11,0.5454545454545454,3247,0.0018478595626732369,NA,NA,NA,UCMC
18149,1,1,4,0.25,1164,8.59106529209622e-4,NA,NA,NA,UCMC
18149,4,1,4,0.25,3247,3.079765937788728e-4,NA,NA,NA,UCMC
18149,5,2,4,0.5,707,0.002828854314002829,NA,NA,NA,UCMC
18157,2,1,7,0.14285714285714285,1288,7.763975155279503e-4,NA,NA,NA,UCMC
18157,3,1,7,0.14285714285714285,783,0.001277139208173691,NA,NA,NA,UCMC
18157,4,5,7,0.7142857142857143,3247,0.001539882968894364,NA,NA,NA,UCMC
19013,1,1,1,1,1164,8.59106529209622e-4,NA,NA,NA,UCMC
19049,1,1,1,1,1164,8.59106529209622e-4,NA,NA,NA,UCMC
19153,1,1,1,1,1164,8.59106529209622e-4,NA,NA,NA,UCMC
19183,2,1,1,1,1288,7.763975155279503e-4,NA,NA,NA,UCMC
19193,4,1,1,1,3247,3.079765937788728e-4,NA,NA,NA,UCMC
21157,4,1,1,1,3247,3.079765937788728e-4,NA,NA,NA,UCMC
22033,4,1,1,1,3247,3.079765937788728e-4,NA,NA,NA,UCMC
24027,4,3,3,1,3247,9.239297813366184e-4,NA,NA,NA,UCMC
25017,5,1,1,1,707,0.0014144271570014145,NA,NA,NA,UCMC
26005,1,1,2,0.5,1164,8.59106529209622e-4,NA,NA,NA,UCMC
26005,2,1,2,0.5,1288,7.763975155279503e-4,NA,NA,NA,UCMC
26021,1,2,11,0.18181818181818182,1164,0.001718213058419244,NA,NA,NA,UCMC
26021,2,2,11,0.18181818181818182,1288,0.0015527950310559005,NA,NA,NA,UCMC
26021,4,5,11,0.45454545454545453,3247,0.001539882968894364,NA,NA,NA,UCMC
26021,5,2,11,0.18181818181818182,707,0.002828854314002829,NA,NA,NA,UCMC
26081,4,1,1,1,3247,3.079765937788728e-4,NA,NA,NA,UCMC
26101,4,1,1,1,3247,3.079765937788728e-4,NA,NA,NA,UCMC
26121,2,1,1,1,1288,7.763975155279503e-4,NA,NA,NA,UCMC
26139,1,1,2,0.5,1164,8.59106529209622e-4,NA,NA,NA,UCMC
26139,4,1,2,0.5,3247,3.079765937788728e-4,NA,NA,NA,UCMC
26149,1,1,1,1,1164,8.59106529209622e-4,NA,NA,NA,UCMC
26163,1,1,2,0.5,1164,8.59106529209622e-4,NA,NA,NA,UCMC
26163,5,1,2,0.5,707,0.0014144271570014145,NA,NA,NA,UCMC
27037,3,1,1,1,783,0.001277139208173691,NA,NA,NA,UCMC
27053,1,1,1,1,1164,8.59106529209622e-4,NA,NA,NA,UCMC
28121,4,1,1,1,3247,3.079765937788728e-4,NA,NA,NA,UCMC
28131,4,1,1,1,3247,3.079765937788728e-4,NA,NA,NA,UCMC
29077,4,1,1,1,3247,3.079765937788728e-4,NA,NA,NA,UCMC
29095,1,1,2,0.5,1164,8.59106529209622e-4,NA,NA,NA,UCMC
29095,5,1,2,0.5,707,0.0014144271570014145,NA,NA,NA,UCMC
32003,4,3,3,1,3247,9.239297813366184e-4,NA,NA,NA,UCMC
33015,4,1,1,1,3247,3.079765937788728e-4,NA,NA,NA,UCMC
34017,4,1,1,1,3247,3.079765937788728e-4,NA,NA,NA,UCMC
35001,4,1,1,1,3247,3.079765937788728e-4,NA,NA,NA,UCMC
36061,4,1,1,1,3247,3.079765937788728e-4,NA,NA,NA,UCMC
36119,2,1,1,1,1288,7.763975155279503e-4,NA,NA,NA,UCMC
39049,3,1,1,1,783,0.001277139208173691,NA,NA,NA,UCMC
39153,4,1,1,1,3247,3.079765937788728e-4,NA,NA,NA,UCMC
39157,4,1,1,1,3247,3.079765937788728e-4,NA,NA,NA,UCMC
41043,2,1,1,1,1288,7.763975155279503e-4,NA,NA,NA,UCMC
42003,1,1,1,1,1164,8.59106529209622e-4,NA,NA,NA,UCMC
42017,1,1,2,0.5,1164,8.59106529209622e-4,NA,NA,NA,UCMC
42017,4,1,2,0.5,3247,3.079765937788728e-4,NA,NA,NA,UCMC
42085,2,1,1,1,1288,7.763975155279503e-4,NA,NA,NA,UCMC
42091,4,2,2,1,3247,6.159531875577456e-4,NA,NA,NA,UCMC
42125,4,1,1,1,3247,3.079765937788728e-4,NA,NA,NA,UCMC
45025,4,1,1,1,3247,3.079765937788728e-4,NA,NA,NA,UCMC
45051,4,1,1,1,3247,3.079765937788728e-4,NA,NA,NA,UCMC
45079,4,1,1,1,3247,3.079765937788728e-4,NA,NA,NA,UCMC
47037,2,1,1,1,1288,7.763975155279503e-4,NA,NA,NA,UCMC
47075,4,1,1,1,3247,3.079765937788728e-4,NA,NA,NA,UCMC
47165,3,1,1,1,783,0.001277139208173691,NA,NA,NA,UCMC
48039,1,1,1,1,1164,8.59106529209622e-4,NA,NA,NA,UCMC
48121,4,1,1,1,3247,3.079765937788728e-4,NA,NA,NA,UCMC
48201,4,1,1,1,3247,3.079765937788728e-4,NA,NA,NA,UCMC
48339,3,1,1,1,783,0.001277139208173691,NA,NA,NA,UCMC
48439,4,1,1,1,3247,3.079765937788728e-4,NA,NA,NA,UCMC
55021,3,1,1,1,783,0.001277139208173691,NA,NA,NA,UCMC
55025,4,3,3,1,3247,9.239297813366184e-4,NA,NA,NA,UCMC
55029,1,1,2,0.5,1164,8.59106529209622e-4,NA,NA,NA,UCMC
55029,5,1,2,0.5,707,0.0014144271570014145,NA,NA,NA,UCMC
55035,1,1,1,1,1164,8.59106529209622e-4,NA,NA,NA,UCMC
55039,3,1,2,0.5,783,0.001277139208173691,NA,NA,NA,UCMC
55039,5,1,2,0.5,707,0.0014144271570014145,NA,NA,NA,UCMC
55079,4,1,1,1,3247,3.079765937788728e-4,NA,NA,NA,UCMC
55089,1,1,1,1,1164,8.59106529209622e-4,NA,NA,NA,UCMC
55101,3,1,1,1,783,0.001277139208173691,NA,NA,NA,UCMC
55105,3,1,1,1,783,0.001277139208173691,NA,NA,NA,UCMC
55117,2,1,1,1,1288,7.763975155279503e-4,NA,NA,NA,UCMC
55127,4,2,3,0.6666666666666666,3247,6.159531875577456e-4,NA,NA,NA,UCMC
55127,5,1,3,0.3333333333333333,707,0.0014144271570014145,NA,NA,NA,UCMC
55133,4,1,1,1,3247,3.079765937788728e-4,NA,NA,NA,UCMC
55139,3,1,1,1,783,0.001277139208173691,NA,NA,NA,UCMC
