site_name,stratum,variable,level,summary_type,n_nonmissing,mean,sd,median,p25,p75
UCMC,1,age_years,NA,continuous,1164,61.71649484536082,16.315790643812928,64,52,72
UCMC,2,age_years,NA,continuous,1288,62.984472049689444,15.952378856272293,65,53.75,74
UCMC,3,age_years,NA,continuous,783,55.01404853128991,16.72123041620779,57,43,67
UCMC,4,age_years,NA,continuous,3247,55.78503233754234,18.739235583889627,59,41.5,69
UCMC,5,age_years,NA,continuous,707,57.39886845827439,17.97147247947164,60,45,70
UCMC,NA,age_years,NA,continuous,593,63.84654300168634,16.45576766818387,65,55,76
UCMC,1,icu_los_hours,NA,continuous,1164,105.85074455899198,213.56357878834382,44.49166666666667,25.079166666666666,92.7
UCMC,2,icu_los_hours,NA,continuous,1288,187.64024327122152,266.41787926131883,98.24166666666667,48.487500000000004,220.02916666666664
UCMC,3,icu_los_hours,NA,continuous,783,359.4262239250745,415.66521494194524,232.81666666666666,123.06666666666666,423.54166666666663
UCMC,4,icu_los_hours,NA,continuous,3247,247.77518221948466,303.9809670393095,145.13333333333333,66.36666666666667,322.98333333333335
UCMC,5,icu_los_hours,NA,continuous,707,74.9538189533239,177.91675117357147,36.88333333333333,21.85,63.608333333333334
UCMC,NA,icu_los_hours,NA,continuous,593,105.2018549747049,203.09942320221964,42.05,21.9,95.46666666666667
UCMC,1,imv_hours_icu,NA,continuous,1164,7.491408934707926,48.75217581483458,0,0,4
UCMC,2,imv_hours_icu,NA,continuous,1288,17.489130434782627,56.38363327132246,0,0,7
UCMC,3,imv_hours_icu,NA,continuous,783,99.36015325670499,130.4262166935755,57,30,113
UCMC,4,imv_hours_icu,NA,continuous,3247,58.028641823221434,82.72467369414994,29,11,70
UCMC,5,imv_hours_icu,NA,continuous,707,7.15983026874115,52.818425126392825,0,0,5
UCMC,NA,imv_hours_icu,NA,continuous,593,3.224283305227654,17.069372085084417,0,0,0
UCMC,1,imv_hours_72h,NA,continuous,1164,2.0953608247422673,3.9027753147909485,0,0,3
UCMC,2,imv_hours_72h,NA,continuous,1288,2.059006211180124,4.715818041883902,0,0,1
UCMC,3,imv_hours_72h,NA,continuous,783,26.32439335887611,10.713999022172672,24,19,32
UCMC,4,imv_hours_72h,NA,continuous,3247,19.243917462272833,12.797571027548084,18,10,26
UCMC,5,imv_hours_72h,NA,continuous,707,3.2362093352192374,5.960154883368143,0,0,4.5
UCMC,NA,imv_hours_72h,NA,continuous,593,0,0,0,0,0
UCMC,1,escalations_icu,NA,continuous,1164,1.0841924398625418,3.076797077924008,0,0,1
UCMC,2,escalations_icu,NA,continuous,1288,2.1133540372670847,3.710738560028858,1,0,3
UCMC,3,escalations_icu,NA,continuous,783,1.839080459770114,3.954621780204066,0,0,2
UCMC,4,escalations_icu,NA,continuous,3247,1.1881736987988911,2.8042539790359102,0,0,1
UCMC,5,escalations_icu,NA,continuous,707,0.738330975954738,2.4726811126051347,0,0,1
UCMC,NA,escalations_icu,NA,continuous,593,0.1905564924114671,0.9598943462742671,0,0,0
UCMC,1,deescalations_icu,NA,continuous,1164,1.671821305841923,2.9783737185910524,1,0,2
UCMC,2,deescalations_icu,NA,continuous,1288,2.491459627329193,3.7385313937496654,1,0,3
UCMC,3,deescalations_icu,NA,continuous,783,2.344827586206898,4.168585559259229,1,0,3
UCMC,4,deescalations_icu,NA,continuous,3247,1.688019710502008,3.0795053238565786,1,0,2
UCMC,5,deescalations_icu,NA,continuous,707,1.6817538896746822,2.473483919201961,1,1,2
UCMC,NA,deescalations_icu,NA,continuous,593,0.18887015177065744,1.0501339546162582,0,0,0
