site_name,stratum,variable,level,summary_type,n_nonmissing,mean,sd,median,p25,p75
UCMC,Q1,age_years,NA,continuous,1945,56.34241645244216,18.44497364594835,60,43,70
UCMC,Q2,age_years,NA,continuous,1945,59.644730077120826,17.81358529988451,63,48,72
UCMC,Q3,age_years,NA,continuous,1945,59.03753213367608,17.42630367433451,61,48,71
UCMC,Q4,age_years,NA,continuous,1945,59.162467866323894,17.443156654433597,61,49,71
UCMC,NA,age_years,NA,continuous,2,60,5.656854249492381,60,58,62
UCMC,Q1,icu_los_hours,NA,continuous,1945,250.1715681233933,330.5911924680739,136.63333333333333,49.38333333333333,331.8666666666667
UCMC,Q2,icu_los_hours,NA,continuous,1945,192.50198800342758,282.8750983102707,92.75,40.06666666666667,237.51666666666668
UCMC,Q3,icu_los_hours,NA,continuous,1945,191.58966580976863,298.44064762803094,93.7,39.983333333333334,231.53333333333333
UCMC,Q4,icu_los_hours,NA,continuous,1945,170.56422450728363,260.8164551969508,83.41666666666667,36.31666666666667,205.18333333333334
UCMC,NA,icu_los_hours,NA,continuous,2,417.65833333333336,320.0483142780512,417.65833333333336,304.50416666666666,530.8125
UCMC,Q1,imv_hours_icu,NA,continuous,1945,49.61388174807184,97.79498750375959,15,1,56
UCMC,Q2,imv_hours_icu,NA,continuous,1945,35.2272493573265,67.17360330792424,10,0,41
UCMC,Q3,imv_hours_icu,NA,continuous,1945,35.279177377892026,82.35280361164094,8,0,37
UCMC,Q4,imv_hours_icu,NA,continuous,1945,36.39485861182521,74.9915864573895,5,0,38
UCMC,NA,imv_hours_icu,NA,continuous,2,8,11.313708498984761,8,4,12
UCMC,Q1,imv_hours_72h,NA,continuous,1945,13.217480719794342,13.637257684296499,10,0,21
UCMC,Q2,imv_hours_72h,NA,continuous,1945,11.039588688946015,11.748433738332317,7,0,19
UCMC,Q3,imv_hours_72h,NA,continuous,1945,10.152699228791771,12.115265349560092,5,0,18
UCMC,Q4,imv_hours_72h,NA,continuous,1945,12.102313624678656,15.686266954946051,4,0,22
UCMC,NA,imv_hours_72h,NA,continuous,2,5,7.0710678118654755,5,2.5,7.5
UCMC,Q1,escalations_icu,NA,continuous,1945,1.3665809768637487,3.027448823745715,0,0,1
UCMC,Q2,escalations_icu,NA,continuous,1945,0.8416452442159374,2.017570292300025,0,0,1
UCMC,Q3,escalations_icu,NA,continuous,1945,1.2169665809768646,3.040741877240844,0,0,1
UCMC,Q4,escalations_icu,NA,continuous,1945,1.6730077120822608,3.866871063728384,0,0,2
UCMC,NA,escalations_icu,NA,continuous,2,0.5,0.7071067811865476,0.5,0.25,0.75
UCMC,Q1,deescalations_icu,NA,continuous,1945,1.823136246786623,3.203261492887855,1,0,2
UCMC,Q2,deescalations_icu,NA,continuous,1945,1.2395886889460161,2.225038917557541,0,0,2
UCMC,Q3,deescalations_icu,NA,continuous,1945,1.6992287917737796,3.097444257378324,1,0,2
UCMC,Q4,deescalations_icu,NA,continuous,1945,2.318251928020562,3.975620280340458,1,0,3
UCMC,NA,deescalations_icu,NA,continuous,2,1,1.4142135623730951,1,0.5,1.5
UCMC,Q1,vaso_hours_72h,NA,continuous,1945,17.564010282776348,23.26347877714559,2,0,33
UCMC,Q2,vaso_hours_72h,NA,continuous,1945,15.456555269922871,22.34149218622523,1,0,27
UCMC,Q3,vaso_hours_72h,NA,continuous,1945,13.247300771208229,20.95986327441123,0,0,21
UCMC,Q4,vaso_hours_72h,NA,continuous,1945,10.63856041131106,19.59033770152672,0,0,11
UCMC,NA,vaso_hours_72h,NA,continuous,2,24,33.94112549695428,24,12,36
UCMC,Q1,vaso_mean_72h,NA,continuous,1945,0.5388174807197946,0.4986191220885644,1,0,1
UCMC,Q2,vaso_mean_72h,NA,continuous,1945,0.5064267352185093,0.500087269035236,1,0,1
UCMC,Q3,vaso_mean_72h,NA,continuous,1945,0.4401028277634959,0.4965270224984828,0,0,1
UCMC,Q4,vaso_mean_72h,NA,continuous,1945,0.34550128534704355,0.47565372831793656,0,0,1
UCMC,NA,vaso_mean_72h,NA,continuous,2,0.5,0.7071067811865476,0.5,0.25,0.75
UCMC,Q1,pm25_1y,NA,continuous,1945,8.650563413134568,1.4747626325580843,8.818029403686523,7.3653740882873535,10.45326328277588
UCMC,Q2,pm25_1y,NA,continuous,1945,10.11727146575261,0.6895635958596351,10.45326328277588,10.45326328277588,10.45326328277588
UCMC,Q3,pm25_1y,NA,continuous,1945,8.711965980137524,0.410839780929038,8.911922454833984,8.759417533874512,8.911922454833984
UCMC,Q4,pm25_1y,NA,continuous,1945,8.079278985148528,0.5487928299145951,7.932501316070557,7.621982097625732,8.9282379150390625
UCMC,NA,pm25_1y,NA,continuous,0,NA,NA,NA,NA,NA
UCMC,Q1,pm25_3y,NA,continuous,1945,8.232730708233788,1.1836213577341992,7.883031845092773,7.284143129984538,9.578566551208496
UCMC,Q2,pm25_3y,NA,continuous,1945,9.342696225265202,0.5022295626708795,9.374867757161459,9.374867757161459,9.888648033142092
UCMC,Q3,pm25_3y,NA,continuous,1945,8.243982274624972,0.1296809182079274,8.155468622843424,8.155468622843424,8.43110736211141
UCMC,Q4,pm25_3y,NA,continuous,1945,8.258326274275154,0.09756680822501802,8.28287258041039,8.160907109578451,8.372029060430444
UCMC,NA,pm25_3y,NA,continuous,0,NA,NA,NA,NA,NA
UCMC,Q1,pm25_5y,NA,continuous,1945,7.9753603219095535,0.9042826034195496,7.789117336273193,7.318498748171646,8.86246452331543
UCMC,Q2,pm25_5y,NA,continuous,1945,8.824690179091554,0.29399890645018856,8.735817337036133,8.735817337036133,9.239969730377197
UCMC,Q3,pm25_5y,NA,continuous,1945,8.313770047554277,0.11411605133705041,8.276504458738177,8.276504458738177,8.43081226348877
UCMC,Q4,pm25_5y,NA,continuous,1945,8.430865817942568,0.29467041769844693,8.445646562719165,8.134114118997523,8.860523390002019
UCMC,NA,pm25_5y,NA,continuous,0,NA,NA,NA,NA,NA
UCMC,Q1,no2_1y,NA,continuous,1945,6.2701672719045805,2.2718497180523807,5.88860559463501,4.79615592956543,8.59932804107666
UCMC,Q2,no2_1y,NA,continuous,1945,9.785299587249758,0.2396302006699617,9.894152641296388,9.507168769836426,9.894152641296388
UCMC,Q3,no2_1y,NA,continuous,1945,10.056741975818987,0.19529339344747224,10.177943229675291,9.98819637298584,10.177943229675291
UCMC,Q4,no2_1y,NA,continuous,1945,10.721607415922554,1.3423350543184345,10.2174072265625,9.67707347869873,12.87356635084692
UCMC,NA,no2_1y,NA,continuous,0,NA,NA,NA,NA,NA
UCMC,Q1,no2_3y,NA,continuous,1945,6.591313107624552,2.248267568162142,6.216478029886882,5.161200841267903,8.470796585083008
UCMC,Q2,no2_3y,NA,continuous,1945,9.934751145412902,0.11599664015747697,10.020097414652506,9.79650592803955,10.020097414652506
UCMC,Q3,no2_3y,NA,continuous,1945,10.115212531806142,0.3107125374777614,10.024141311645508,9.947737693786621,10.024141311645508
