traj_cluster_ra,n,age_mean,age_sd,male_pct,death_pct,icu_los_median,imv72_pct,imv72_median,vaso_any_72h_pct,vaso_hours_72h_mean,vaso_mean_72h,pm25_5y_mean,no2_5y_mean,charlson_mean,charlson_median,sofa_total_mean,sofa_resp_mean,sofa_cv_mean,sofa_renal_mean,sofa_liver_mean,sofa_coag_mean,sofa_cns_mean,metastatic_pct,pleural_effusion_pct,cachexia_pct,advanced_cancer_pct,t_imv_median,t_arf_median
1,1164,61.71649484536082,16.315790643812928,0.5274914089347079,0.16065292096219932,44.49166666666667,0.33075601374570446,0,0.19673539518900343,4.4338487972508664,0.19673539518900332,8.370783509400415,10.63385432631128,4.20017182130584,3,5.18470790378007,1.8505154639175267,0.667525773195876,0.8298969072164956,0.18728522336769737,0.40206185567010305,1.2474226804123718,0.15034364261168384,0.06958762886597938,0.06529209621993128,0.21563573883161513,0,3
2,1288,62.984472049689444,15.952378856272293,0.5263975155279503,0.31288819875776397,98.24166666666667,0.2748447204968944,0,0.2127329192546584,5.037267080745353,0.21273291925465815,8.360373727906065,10.349472979823307,4.2686335403726705,4,5.655279503105591,2.449534161490684,0.6715838509316779,0.9984472049689442,0.17003105590062123,0.4029503105590059,0.9627329192546594,0.14363354037267081,0.07453416149068323,0.06366459627329192,0.21428571428571427,0,8
3,783,55.01404853128991,16.72123041620779,0.648786717752235,0.5363984674329502,232.81666666666666,1,24,0.8339719029374202,36.16858237547894,0.8339719029374201,8.276195605848917,9.881567187174374,3.240102171136653,2,12.922094508301404,3.65389527458493,2.9616858237547885,1.4457215836526174,0.5402298850574715,0.9157088122605368,3.4048531289910597,0.06513409961685823,0.037037037037037035,0.034482758620689655,0.10344827586206896,0,1
4,3247,55.78503233754234,18.739235583889627,0.6060979365568216,0.443178318447798,145.13333333333333,0.9972282106559901,18,0.6365876193409301,19.28457037265168,0.6365876193409306,8.40599789655049,9.809874171650032,3.173698798891285,2,10.369263935940872,2.5269479519556532,2.2399137665537427,1.1444410224822905,0.39205420388050494,0.7403757314444106,3.325531259624268,0.06744687403757314,0.020634431783184477,0.047428395441946415,0.11179550354173083,0,4
5,707,57.39886845827439,17.97147247947164,0.504950495049505,0.10325318246110325,36.88333333333333,0.38472418670438474,0,0.18528995756718528,3.758132956152756,0.18528995756718514,8.452731463944636,11.155690290682742,3.725601131541726,3,4.9943422913719955,1.6478076379066475,0.7439886845827445,0.7482319660537485,0.1329561527581328,0.31683168316831667,1.4045261669024043,0.1371994342291372,0.026874115983026876,0.03253182461103253,0.17256011315417255,0,3
