vif
3.5017511764653815
4.420983686365825
1.2862531170345664
1.197327088681763
1.0331072003890494
1.3975791274346854
3.2223649964124372
1.6205990737826264
1.539319867371086
1
1
4
1
1
6
1
1
1
1.871296656456528
2.1026135370927834
1.0319669887879792
1.0942244233619367
1.0164188115088433
1.028287840948198
1.7950947040232828
1.2730275227907
1.2406933010905983
