traj_cluster_ra,mortality,pm25,no2
1,0.16065292096219932,8.370783509400415,10.63385432631128
2,0.31288819875776397,8.360373727906065,10.349472979823307
3,0.5363984674329502,8.276195605848917,9.881567187174374
4,0.443178318447798,8.40599789655049,9.809874171650032
5,0.10325318246110325,8.452731463944636,11.155690290682742
NA,0.26138279932546377,8.429697324603504,9.697499453925293
