site_name,stratum,variable,level,summary_type,n_nonmissing,mean,sd,median,p25,p75
nu,Overall,age_years,NA,continuous,2037,70.23809523809524,10.486812839055391,71,64,78
nu,Overall,icu_los_hours,NA,continuous,2037,109.5338569792178,233.02317305023206,53.31666666666667,26.616666666666667,115.56666666666666
nu,Overall,imv_hours_icu,NA,continuous,2037,20.99214531173294,123.18217273186023,0,0,0
nu,Overall,imv_hours_72h,NA,continuous,2037,5.410898379970544,13.260075645254254,0,0,0
nu,Overall,escalations_icu,NA,continuous,2037,1.7344133529700558,6.570283371925912,1,0,2
nu,Overall,deescalations_icu,NA,continuous,2037,2.109965635738832,6.704372370982961,1,0,2
nu,Overall,vaso_hours_72h,NA,continuous,2037,4.858124693176234,10.886041197108991,0,0,3
nu,Overall,vaso_mean_72h,NA,continuous,2037,0.3014236622484048,0.4589889543399025,0,0,1
nu,Overall,pm25_1y,NA,continuous,2037,8.376420864476021,1.428487395331915,8.759417533874512,7.161788463592529,9.408472061157228
nu,Overall,pm25_3y,NA,continuous,2037,8.020625563071443,1.0569347277624799,8.155468622843424,7.1208367347717285,8.43110736211141
nu,Overall,pm25_5y,NA,continuous,2037,7.906886081326685,0.8737292677669747,8.134114118997523,7.184424781799317,8.591687011718749
nu,Overall,no2_1y,NA,continuous,2037,7.221530508827152,2.9866527945967944,7.995176792144775,4.190179347991943,9.894152641296388
nu,Overall,no2_3y,NA,continuous,2037,7.658100052744259,3.057412201393819,8.448526859283447,4.668566385904948,10.020097414652506
nu,Overall,no2_5y,NA,continuous,2037,8.09760701352609,3.0977920729326307,8.4132248878479,5.1565628864193975,10.586837331753856
nu,Overall,charlson_score,NA,continuous,2037,8.086401570937653,3.286334846114062,9,5,10
nu,Overall,sofa_total,NA,continuous,2037,4.596956308296516,4.087098221339896,4,1,7
nu,Overall,sofa_resp,NA,continuous,2037,1.3068237604320072,1.523108693819195,0,0,3
nu,Overall,sofa_cv,NA,continuous,2037,1.2582228767795782,1.4204814561258425,1,0,1
nu,Overall,sofa_renal,NA,continuous,2037,0.4624447717231232,0.8715028415712811,0,0,1
nu,Overall,sofa_liver,NA,continuous,2037,0.11831124202258257,0.46513353949604413,0,0,0
nu,Overall,sofa_coag,NA,continuous,2037,0.4192439862542961,0.8208857750426631,0,0,1
nu,Overall,sofa_cns,NA,continuous,2037,1.031909671084929,1.3536906315051722,0,0,2
