site_name,admit_year,n,death_in_hosp_pct,hospice_discharge_pct,death_or_hospice_pct,any_imv_72h_pct,vaso_any_72h_pct,advanced_cancer_pct,mean_sofa_total
nu,2018,199,0.18090452261306533,0.12060301507537688,0.3015075376884422,0.24120603015075376,0.21105527638190955,0.7085427135678392,4.211055276381909
nu,2019,279,0.22580645161290322,0.12544802867383512,0.35125448028673834,0.20430107526881722,0.18996415770609318,0.6810035842293907,4.064516129032259
nu,2020,292,0.1917808219178082,0.1541095890410959,0.3458904109589041,0.21232876712328766,0.2910958904109589,0.6267123287671232,4.554794520547947
nu,2021,293,0.20477815699658702,0.1945392491467577,0.3993174061433447,0.19112627986348124,0.3003412969283277,0.6962457337883959,4.382252559726962
nu,2022,292,0.2534246575342466,0.13013698630136986,0.3835616438356164,0.2636986301369863,0.3493150684931507,0.678082191780822,4.688356164383561
nu,2023,358,0.22346368715083798,0.15363128491620112,0.3770949720670391,0.20391061452513967,0.32122905027932963,0.6899441340782123,4.762569832402234
nu,2024,324,0.24691358024691357,0.12345679012345678,0.37037037037037035,0.24382716049382716,0.39814814814814814,0.6759259259259259,5.2592592592592595
