no2_5y_z,pm25_5y_z,traj_cluster_ra,age_years,sex_category,race_category,admit_year,charlson_score,advanced_cancer_any_poa,pred_icu_los_hours
-2,0,1,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,76.73917592675522
-1.9,0,1,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,76.24453525584421
-1.8,0,1,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,75.75308290941499
-1.7,0,1,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,75.26479833636125
-1.6,0,1,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,74.77966111804379
-1.5,0,1,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,74.2976509674366
-1.4,0,1,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,73.81874772827851
-1.2999999999999998,0,1,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,73.34293137423037
-1.2,0,1,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,72.87018200803759
-1.1,0,1,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,72.40047986069908
-1,0,1,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,71.9338052906365
-0.8999999999999999,0,1,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,71.47013878287905
-0.7999999999999998,0,1,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,71.00946094824334
-0.7,0,1,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,70.55175252252356
-0.5999999999999999,0,1,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,70.09699436568593
-0.5,0,1,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,69.64516746106837
-0.3999999999999999,0,1,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,69.19625291458519
-0.2999999999999998,0,1,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,68.75023195393703
-0.19999999999999996,0,1,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,68.30708592782591
-0.09999999999999987,0,1,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,67.86679630517523
0,0,1,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,67.42934467435482
0.10000000000000009,0,1,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,66.99471274241111
0.20000000000000018,0,1,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,66.56288233430215
0.30000000000000027,0,1,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,66.13383539213748
0.40000000000000036,0,1,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,65.70755397442316
0.5,0,1,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,65.2840202553114
0.6000000000000001,0,1,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,64.86321652385516
0.7000000000000002,0,1,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,64.44512518326755
0.8000000000000003,0,1,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,64.02972875018594
0.9000000000000004,0,1,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,63.61700985394093
1,0,1,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,63.20695123582988
1.1,0,1,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,62.79953574839524
1.2000000000000002,0,1,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,62.39474635470841
1.3000000000000003,0,1,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,61.992566127653674
1.4000000000000004,0,1,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,61.592978249225766
1.5,0,1,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,61.195966009822996
1.6,0,1,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,60.80151280754938
1.7000000000000002,0,1,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,60.40960214752045
1.8000000000000003,0,1,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,60.020217641173424
1.9000000000000004,0,1,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,59.63334300558193
2,0,1,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,59.248962062775064
