traj_cluster_ra,pct_room_air,pct_low_o2,pct_niv,pct_imv,pct_other,pct_no_arf,pct_hypox,pct_hyper,pct_mixed,pct_vaso,transition_count,n_cluster
1,0.8051731886349639,0.16065513740242016,0.01666139582882538,0.017110804107924583,3.994740258659421e-4,0.9919772299805256,0.0025466469148953887,0.0037450689924932155,0.0017310541120857629,0.02997719669102348,1.9161603888213852,823
2,0.04800374663388362,0.8257581079498888,0.08860789134761742,0.034445615267533085,0.003184638801077161,0.9613394216133943,0.020793818054092,0.007329352534831989,0.010537407797681772,0.04418686336494554,2.5213675213675213,585
3,0.0048988478635580285,0.12673500861834344,0.8554386283225982,0.011702803229610812,0.0012247119658895063,0.9501950467204935,0.033656899210741165,0.0049895672684387195,0.011158486800326587,0.03950830082554658,2.0695364238410594,302
4,0.009656411408039524,0.05030316640467102,0.07181675275095442,0.8669211767347855,0.0013024927015495183,0.7593532450033685,0.1581854929261172,0.015989220750056137,0.06647204132045811,0.23947900291938018,1.160655737704918,305
