site_name,stratum,variable,level,summary_type,n_nonmissing,mean,sd,median,p25,p75
nu,1,age_years,NA,continuous,823,69.41069258809235,10.779541873338442,70,63,77
nu,2,age_years,NA,continuous,585,71.31452991452991,10.626289325133659,73,65,78
nu,3,age_years,NA,continuous,302,70.61258278145695,9.652719339609469,71,64,78
nu,4,age_years,NA,continuous,305,69.85245901639344,10.08587480479926,71,64,77
nu,NA,age_years,NA,continuous,22,72.77272727272727,9.773296067208648,73,64,79.75
nu,1,icu_los_hours,NA,continuous,823,64.06731470230862,81.69297942201868,43.53333333333333,24.825,71.69166666666666
nu,2,icu_los_hours,NA,continuous,585,100.7031054131054,244.41782786245923,49.65,27.05,97.95
nu,3,icu_los_hours,NA,continuous,302,176.6239514348786,381.9972738465482,79,42.64583333333333,173.9333333333333
nu,4,icu_los_hours,NA,continuous,305,187.49224043715847,261.6307109541458,124.4,57.016666666666666,222.21666666666667
nu,NA,icu_los_hours,NA,continuous,22,43.462878787878786,136.79096224785323,3.7416666666666667,2.4041666666666663,7.508333333333334
nu,1,imv_hours_icu,NA,continuous,823,1.4896719319562586,8.544691598595618,0,0,0
nu,2,imv_hours_icu,NA,continuous,585,11.888888888888898,108.43040961405404,0,0,0
nu,3,imv_hours_icu,NA,continuous,302,28.77152317880796,215.99833298159663,0,0,0
nu,4,imv_hours_icu,NA,continuous,305,84.4327868852459,165.17557317628905,44,19,96
nu,NA,imv_hours_icu,NA,continuous,22,6.318181818181818,29.634899573429855,0,0,0
nu,1,imv_hours_72h,NA,continuous,823,0.7205346294046198,3.4707191883853934,0,0,0
nu,2,imv_hours_72h,NA,continuous,585,1.5880341880341888,5.188190660297334,0,0,0
nu,3,imv_hours_72h,NA,continuous,302,0.46688741721854315,2.425753898068383,0,0,0
nu,4,imv_hours_72h,NA,continuous,305,30.68524590163934,18.234923802259274,31,17,44
nu,NA,imv_hours_72h,NA,continuous,22,0,0,0,0,0
nu,1,escalations_icu,NA,continuous,823,0.8359659781287969,1.8126533518639474,0,0,1
nu,2,escalations_icu,NA,continuous,585,1.9264957264957265,4.466358135389558,1,0,2
nu,3,escalations_icu,NA,continuous,302,3.9503311258278155,15.139249002348436,2,0,4
nu,4,escalations_icu,NA,continuous,305,1.7180327868852459,2.762382898013471,1,0,2
nu,NA,escalations_icu,NA,continuous,22,0.045454545454545456,0.21320071635561047,0,0,0
nu,1,deescalations_icu,NA,continuous,823,1.2466585662211418,1.9183225612431831,1,0,2
nu,2,deescalations_icu,NA,continuous,585,2.252991452991454,4.422188229979052,1,0,3
nu,3,deescalations_icu,NA,continuous,302,4.324503311258278,15.467917571702182,2,1,4
nu,4,deescalations_icu,NA,continuous,305,2.121311475409836,3.0632109676398676,1,0,3
nu,NA,deescalations_icu,NA,continuous,22,0.045454545454545456,0.21320071635561047,0,0,0
nu,1,vaso_hours_72h,NA,continuous,823,2.1883353584447134,7.0844581633958095,0,0,0
nu,2,vaso_hours_72h,NA,continuous,585,3.2256410256410235,7.8601011906388125,0,0,1
nu,3,vaso_hours_72h,NA,continuous,302,2.8841059602649,7.399592273181885,0,0,0
nu,4,vaso_hours_72h,NA,continuous,305,17.481967213114757,17.18381188369403,13,1,29
nu,NA,vaso_hours_72h,NA,continuous,22,0.2272727272727273,0.8691439785278707,0,0,0
nu,1,vaso_mean_72h,NA,continuous,823,0.19319562575941662,0.3950451874492666,0,0,0
nu,2,vaso_mean_72h,NA,continuous,585,0.2512820512820513,0.4341215710622286,0,0,1
nu,3,vaso_mean_72h,NA,continuous,302,0.23178807947019867,0.42267473902154423,0,0,0
nu,4,vaso_mean_72h,NA,continuous,305,0.7737704918032786,0.4190770087441946,1,1,1
nu,NA,vaso_mean_72h,NA,continuous,22,0.0909090909090909,0.29424494316824984,0,0,0
nu,1,pm25_1y,NA,continuous,823,8.415948200341708,1.4061156642812467,8.759417533874512,7.221424579620361,9.408472061157228
nu,2,pm25_1y,NA,continuous,585,8.31940860748291,1.4522581125965766,8.217331886291504,7.1148762702941895,9.319945335388184
nu,3,pm25_1y,NA,continuous,302,8.480982805719439,1.4549167114838362,8.759417533874512,7.221424579620361,9.408472061157228
nu,4,pm25_1y,NA,continuous,305,8.307992342651866,1.4106275517520985,8.459744453430176,7.234805583953857,9.088109016418455
nu,NA,pm25_1y,NA,continuous,22,7.927064765583386,1.4353974582507816,7.932501316070557,6.922503471374512,8.965898513793945
nu,1,pm25_3y,NA,continuous,823,8.046475081714673,1.0207035027304536,8.155468622843424,7.192450523376465,8.449287017186482
nu,2,pm25_3y,NA,continuous,585,7.972488391715458,1.0711507809347423,8.155468622843424,7.080860296885173,8.43110736211141
nu,3,pm25_3y,NA,continuous,302,8.07944044252907,1.1031400612979045,8.1581878662109375,7.108757853507996,8.57661900285421
nu,4,pm25_3y,NA,continuous,305,8.013344868607653,1.0788711023007662,8.160907109578451,7.1208367347717285,8.43110736211141
nu,NA,pm25_3y,NA,continuous,22,7.6271987273952755,1.0113628903541327,7.585161958823865,6.565539465031204,8.349739940425431
nu,1,pm25_5y,NA,continuous,823,7.914886377345937,0.8305518966647194,8.134114118997523,7.216043760662987,8.581469299518046
nu,2,pm25_5y,NA,continuous,585,7.881467723875509,0.8913297673754385,8.035890865325928,7.116804714592136,8.735817337036133
nu,3,pm25_5y,NA,continuous,302,7.950283651945741,0.906582473288093,8.26129599430286,7.114760485554559,8.735817337036133
nu,4,pm25_5y,NA,continuous,305,7.913925173378645,0.9161632319270675,8.134114118997523,7.116804714592136,8.581469299518046
nu,NA,pm25_5y,NA,continuous,22,7.5901818123398686,0.9132559784653967,7.3961554996008,6.668712095818069,8.445646562719165
nu,1,no2_1y,NA,continuous,823,7.167995732446724,2.876876896279646,7.995176792144775,4.498054027557373,9.894152641296388
nu,2,no2_1y,NA,continuous,585,7.217065451768215,3.0843337971923064,7.6545616096335,3.835726261138916,9.894152641296388
nu,3,no2_1y,NA,continuous,302,7.341055901529212,3.023285856709483,8.675201892852783,3.835726261138916,9.894152641296388
nu,4,no2_1y,NA,continuous,305,7.306968471730184,3.04421315143519,8.59932804107666,4.089829444885254,9.894152641296388
nu,NA,no2_1y,NA,continuous,22,6.5177092387885835,3.193524370851912,6.526918411254883,3.484042465686798,9.430766582489014
nu,1,no2_3y,NA,continuous,823,7.602622730736699,2.9345099740223244,8.257914131887361,4.786140411677156,10.020097414652506
nu,2,no2_3y,NA,continuous,585,7.676151305337031,3.180967926250109,8.042679747457955,4.529026679047337,10.020097414652506
nu,3,no2_3y,NA,continuous,302,7.713827780594907,3.045011640371079,8.574708700180054,4.568728446960449,10.020097414652506
nu,4,no2_3y,NA,continuous,305,7.759853763868263,3.1512513804072793,8.470796585083008,4.593889236450195,10.024141311645508
nu,NA,no2_3y,NA,continuous,22,7.077790850095867,3.239094555191836,6.380367040634155,3.9146301756412054,9.623280922571817
nu,1,no2_5y,NA,continuous,823,8.04233184243159,2.9863917282858146,8.189165415937392,5.3753673388995065,10.586837331753856
nu,2,no2_5y,NA,continuous,585,8.109775131697397,3.192715054496766,8.189165415937392,5.1565628864193975,10.586837331753856
nu,3,no2_5y,NA,continuous,302,8.147336715772463,3.079869751203708,8.953987911779437,5.1565628864193975,10.586837331753856
nu,4,no2_5y,NA,continuous,305,8.211057303688431,3.2292602770126364,8.557938861846925,5.29265109501235,10.805323205422543
nu,NA,no2_5y,NA,continuous,22,7.58635283637344,3.2053659890891786,6.844993806794216,4.770810932130572,9.731712920327672
nu,1,charlson_score,NA,continuous,823,7.927095990279465,3.2265673607716674,8,5,10
nu,2,charlson_score,NA,continuous,585,8.094017094017097,3.3160643293961707,9,5,10
nu,3,charlson_score,NA,continuous,302,8.089403973509935,3.216747130572116,9,5,10
nu,4,charlson_score,NA,continuous,305,8.547540983606558,3.399671353958594,9,6,10
nu,NA,charlson_score,NA,continuous,22,7.409090909090908,3.6859978413694283,7.5,5,9
nu,1,sofa_total,NA,continuous,823,2.6452004860267317,2.7777352846046997,2,1,4
nu,2,sofa_total,NA,continuous,585,4.247863247863246,3.4205913103984975,4,2,6
nu,3,sofa_total,NA,continuous,302,4.93046357615894,3.076834317758218,4,3,6
nu,4,sofa_total,NA,continuous,305,10.40983606557377,3.6588800108179846,11,7,13
nu,NA,sofa_total,NA,continuous,22,1.7272727272727273,2.994945236510506,0,0,1.75
nu,1,sofa_resp,NA,continuous,823,0.3560145808019443,0.8978805320914377,0,0,0
nu,2,sofa_resp,NA,continuous,585,1.2222222222222228,1.3941604676065253,0,0,2
nu,3,sofa_resp,NA,continuous,302,2.3642384105960264,1.2388154437884984,2,2,3
nu,4,sofa_resp,NA,continuous,305,3.0688524590163935,1.1406861081116915,3,3,4
nu,NA,sofa_resp,NA,continuous,22,0.1818181818181818,0.5884898863364997,0,0,0
nu,1,sofa_cv,NA,continuous,823,0.8699878493317129,1.1383006392649353,1,0,1
nu,2,sofa_cv,NA,continuous,585,1.1111111111111114,1.2536097043000958,1,0,1
nu,3,sofa_cv,NA,continuous,302,1.0364238410596027,1.2423845598335352,1,0,1
nu,4,sofa_cv,NA,continuous,305,2.8557377049180324,1.508367515744731,4,1,4
nu,NA,sofa_cv,NA,continuous,22,0.5909090909090909,1.181568405173351,0,0,1
nu,1,sofa_renal,NA,continuous,823,0.3608748481166466,0.8267282054463129,0,0,0
nu,2,sofa_renal,NA,continuous,585,0.4923076923076925,0.868212800416558,0,0,1
nu,3,sofa_renal,NA,continuous,302,0.4437086092715233,0.8243451974205654,0,0,1
nu,4,sofa_renal,NA,continuous,305,0.7311475409836067,0.9999245010326108,0,0,1
nu,NA,sofa_renal,NA,continuous,22,0,0,0,0,0
nu,1,sofa_liver,NA,continuous,823,0.094775212636695,0.3986100140819931,0,0,0
nu,2,sofa_liver,NA,continuous,585,0.11965811965811975,0.49935563209125355,0,0,0
nu,3,sofa_liver,NA,continuous,302,0.07947019867549672,0.3997204805411904,0,0,0
nu,4,sofa_liver,NA,continuous,305,0.22622950819672139,0.6053222389291425,0,0,0
nu,NA,sofa_liver,NA,continuous,22,0,0,0,0,0
nu,1,sofa_coag,NA,continuous,823,0.33778857837181037,0.6976627431491426,0,0,0
nu,2,sofa_coag,NA,continuous,585,0.4786324786324795,0.9084674981397034,0,0,1
nu,3,sofa_coag,NA,continuous,302,0.410596026490066,0.8492445200693861,0,0,0
nu,4,sofa_coag,NA,continuous,305,0.560655737704918,0.9160984721627251,0,0,1
nu,NA,sofa_coag,NA,continuous,22,0.04545454545454546,0.21320071635561053,0,0,0
nu,1,sofa_cns,NA,continuous,823,0.6257594167679223,0.9906705318284362,0,0,1
nu,2,sofa_cns,NA,continuous,585,0.8239316239316238,1.169580885348041,0,0,1
nu,3,sofa_cns,NA,continuous,302,0.5960264900662252,1.016010097178357,0,0,1
nu,4,sofa_cns,NA,continuous,305,2.967213114754098,1.1551830157284353,3,3,4
nu,NA,sofa_cns,NA,continuous,22,0.9090909090909091,1.5089918081475056,0,0,1.75
