pm25_5y_z,no2_5y_z,age_years,sex_category,race_category,admit_year,charlson_score,advanced_cancer_any_poa,predicted_expected_rank
-2,0,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,2.2057740794002845
-1.9,0,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,2.2010555840282806
-1.8,0,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,2.1963425053122063
-1.7,0,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,2.191634915289935
-1.6,0,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,2.186932885733071
-1.5,0,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,2.1822364881451852
-1.4,0,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,2.177545793760053
-1.2999999999999998,0,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,2.172860873539888
-1.2,0,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,2.1681817981735834
-1.1,0,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,2.163508638074954
-1,0,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,2.1588414633809725
-0.8999999999999999,0,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,2.1541803439500113
-0.7999999999999998,0,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,2.149525349360082
-0.7,0,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,2.1448765489070714
-0.5999999999999999,0,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,2.1402340116029785
-0.5,0,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,2.13559780617415
-0.3999999999999999,0,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,2.130968001059504
-0.2999999999999998,0,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,2.1263446644087605
-0.19999999999999996,0,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,2.121727864080666
-0.09999999999999987,0,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,2.1171176676412067
0,0,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,2.112514142361825
0.10000000000000009,0,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,2.1079173552176256
0.20000000000000018,0,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,2.1033273728855817
0.30000000000000027,0,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,2.0987442617427243
0.40000000000000036,0,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,2.094168087864335
0.5,0,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,2.0895989170221303
0.6000000000000001,0,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,2.085036814682433
0.7000000000000002,0,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,2.080481846004343
0.8000000000000003,0,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,2.0759340758378957
0.9000000000000004,0,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,2.0713935687222134
1,0,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,2.066860388883648
1.1,0,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,2.062334600233917
1.2000000000000002,0,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,2.057816266368228
1.3000000000000003,0,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,2.0533054505633936
1.4000000000000004,0,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,2.0488022157759445
1.5,0,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,2.044306624640217
1.6,0,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,2.039818739466451
1.7000000000000002,0,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,2.03533862223886
1.8000000000000003,0,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,2.030866334613706
1.9000000000000004,0,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,2.0264019379173535
2,0,70.23809523809524,Male,White,2021,8.086401570937653,FALSE,2.02194549314432
