pooled_cluster,pooled_cluster_label,exposure,n_sites,n_patients,risk_diff_weighted,risk_ratio_weighted,low_prob_weighted,high_prob_weighted,min_site_risk_diff,max_site_risk_diff
1,Cluster 1: Minimal ARF,no2_5y_z,10,4247,0.01885251135620139,1.403833527698308,0.05221175571115123,0.0710642670673527,-0.05072688597782439,0.031818795856008
2,Cluster 2: Resolving ARF,no2_5y_z,10,3908,0.0385057490004872,1.2794201822788855,0.14580033251880006,0.18430608151928754,-0.10122288713148701,0.125904096249834
3,Cluster 3: Stable ARF,no2_5y_z,10,1332,0.07198629237418211,1.1987299161083254,0.3929007634128289,0.4648870557870108,-0.254454241601002,0.209025889978526
4,Cluster 4: Persistent ARF,no2_5y_z,10,1615,0.05159077024147934,1.122507475351623,0.46920611301250564,0.520796883253985,-0.10279017332168204,0.246584714878917
1,Cluster 1: Minimal ARF,pm25_5y_z,10,4247,-0.003885105555233751,0.8904140004210118,0.06258773718965178,0.05870263163441801,-0.0201174119084433,0.06442863357920181
2,Cluster 2: Resolving ARF,pm25_5y_z,10,3908,-0.025697887273175055,0.8446570266642779,0.17543698733846178,0.14973910006528646,-0.06799804097482051,0.058479602693657415
3,Cluster 3: Stable ARF,pm25_5y_z,10,1332,-0.05739296536596084,0.9025858115098546,0.4584238375647884,0.40103087219882766,-0.27795374827624303,0.24331285699597602
4,Cluster 4: Persistent ARF,pm25_5y_z,10,1615,-0.028253914953740446,0.951778356656671,0.5068739746307342,0.47862005967699406,-0.329625617851492,0.36279954055094793
