site_name,stratum,pooled_cluster_label,variable,level,summary_type,n_nonmissing,mean,sd,median,p25,p75,pooled_cluster
pooled,3,Cluster 3: Stable ARF,vaso_mean_72h,,continuous,1332,0.20870870868993993,0.4065383903250686,,,,3
pooled,4,Cluster 4: Persistent ARF,age_years,,continuous,1615,67.98826243520742,10.66157967344485,,,,4
pooled,4,Cluster 4: Persistent ARF,charlson_score,,continuous,1615,8.207430340524459,3.2689738617917365,,,,4
pooled,4,Cluster 4: Persistent ARF,deescalations_icu,,continuous,1615,2.9690402476922593,7.568704397267226,,,,4
pooled,4,Cluster 4: Persistent ARF,escalations_icu,,continuous,1615,2.5164086687356035,7.360319074847244,,,,4
pooled,4,Cluster 4: Persistent ARF,icu_los_hours,,continuous,1615,222.76050567834875,304.28374212957755,,,,4
pooled,4,Cluster 4: Persistent ARF,imv_hours_72h,,continuous,1615,27.45386996892258,19.474991323748217,,,,4
pooled,4,Cluster 4: Persistent ARF,imv_hours_icu,,continuous,1615,82.16965944240256,146.74671870504446,,,,4
pooled,4,Cluster 4: Persistent ARF,no2_1y,,continuous,1594,6.929331262025874,2.916006252638904,,,,4
pooled,4,Cluster 4: Persistent ARF,no2_3y,,continuous,1594,7.299255367199562,3.0323914019402873,,,,4
pooled,4,Cluster 4: Persistent ARF,no2_5y,,continuous,1594,7.672276291110146,3.153174902805279,,,,4
pooled,4,Cluster 4: Persistent ARF,pm25_1y,,continuous,1594,8.23887711633389,1.5145185853860073,,,,4
pooled,4,Cluster 4: Persistent ARF,pm25_3y,,continuous,1594,7.922004047245808,1.1274171342167214,,,,4
pooled,4,Cluster 4: Persistent ARF,pm25_5y,,continuous,1594,7.834511467034655,0.9600795716245705,,,,4
pooled,4,Cluster 4: Persistent ARF,sofa_cns,,continuous,1615,2.8538699690699683,1.2937542540475153,,,,4
pooled,4,Cluster 4: Persistent ARF,sofa_coag,,continuous,1615,0.5659442724402475,0.9795704161244898,,,,4
pooled,4,Cluster 4: Persistent ARF,sofa_cv,,continuous,1615,2.7058823529671816,1.576094281196054,,,,4
pooled,4,Cluster 4: Persistent ARF,sofa_liver,,continuous,1615,0.23529411766068098,0.6140588729687504,,,,4
pooled,4,Cluster 4: Persistent ARF,sofa_renal,,continuous,1615,0.7294117647052631,1.0301384458329466,,,,4
pooled,4,Cluster 4: Persistent ARF,sofa_resp,,continuous,1615,3.1232198142699676,1.1254846833879681,,,,4
pooled,4,Cluster 4: Persistent ARF,sofa_total,,continuous,1615,10.213622290978323,3.6420799228678096,,,,4
pooled,4,Cluster 4: Persistent ARF,vaso_hours_72h,,continuous,1615,18.986377709139322,18.966802346633987,,,,4
pooled,4,Cluster 4: Persistent ARF,vaso_mean_72h,,continuous,1615,0.768421052627864,0.42197202820819507,,,,4
