pooled_cluster,pooled_cluster_label,h,arf,n,prop
2,Cluster 2: Resolving ARF,20,Hypoxemic ARF,93,0.023779084633086166
2,Cluster 2: Resolving ARF,20,Mixed ARF,39,0.009971874200971618
2,Cluster 2: Resolving ARF,20,No ARF,3740,0.9562771669649706
2,Cluster 2: Resolving ARF,21,Hypercapnic ARF,33,0.008448540706605223
2,Cluster 2: Resolving ARF,21,Hypoxemic ARF,92,0.023553507424475168
2,Cluster 2: Resolving ARF,21,Mixed ARF,34,0.008704557091653867
2,Cluster 2: Resolving ARF,21,No ARF,3747,0.9592933947772657
2,Cluster 2: Resolving ARF,22,Hypercapnic ARF,31,0.007930416986441546
2,Cluster 2: Resolving ARF,22,Hypoxemic ARF,91,0.023279611153747763
2,Cluster 2: Resolving ARF,22,Mixed ARF,30,0.007674597083653108
2,Cluster 2: Resolving ARF,22,No ARF,3757,0.9611153747761576
2,Cluster 2: Resolving ARF,23,Hypercapnic ARF,26,0.00665131747249936
2,Cluster 2: Resolving ARF,23,Hypoxemic ARF,90,0.023023791250959325
2,Cluster 2: Resolving ARF,23,Mixed ARF,29,0.007418777180864671
2,Cluster 2: Resolving ARF,23,No ARF,3764,0.9629061140956766
2,Cluster 2: Resolving ARF,24,Hypercapnic ARF,24,0.006141248720573183
2,Cluster 2: Resolving ARF,24,Hypoxemic ARF,87,0.02226202661207779
2,Cluster 2: Resolving ARF,24,Mixed ARF,25,0.0063971340839304
2,Cluster 2: Resolving ARF,24,No ARF,3772,0.9651995905834186
2,Cluster 2: Resolving ARF,25,Hypercapnic ARF,22,0.005629477993858751
2,Cluster 2: Resolving ARF,25,Hypoxemic ARF,94,0.024053224155578302
2,Cluster 2: Resolving ARF,25,Mixed ARF,23,0.005885363357215967
2,Cluster 2: Resolving ARF,25,No ARF,3769,0.964431934493347
2,Cluster 2: Resolving ARF,26,Hypercapnic ARF,19,0.004861821903787103
2,Cluster 2: Resolving ARF,26,Hypoxemic ARF,91,0.023285568065506652
2,Cluster 2: Resolving ARF,26,Mixed ARF,23,0.005885363357215967
2,Cluster 2: Resolving ARF,26,No ARF,3775,0.9659672466734903
2,Cluster 2: Resolving ARF,27,Hypercapnic ARF,21,0.0053735926305015355
2,Cluster 2: Resolving ARF,27,Hypoxemic ARF,92,0.02354145342886387
2,Cluster 2: Resolving ARF,27,Mixed ARF,25,0.0063971340839304
2,Cluster 2: Resolving ARF,27,No ARF,3770,0.9646878198567042
2,Cluster 2: Resolving ARF,28,Hypercapnic ARF,20,0.005116398055768739
2,Cluster 2: Resolving ARF,28,Hypoxemic ARF,85,0.02174469173701714
2,Cluster 2: Resolving ARF,28,Mixed ARF,25,0.006395497569710923
2,Cluster 2: Resolving ARF,28,No ARF,3779,0.9667434126375032
2,Cluster 2: Resolving ARF,29,Hypercapnic ARF,21,0.0053735926305015355
2,Cluster 2: Resolving ARF,29,Hypoxemic ARF,84,0.021494370522006142
2,Cluster 2: Resolving ARF,29,Mixed ARF,23,0.005885363357215967
2,Cluster 2: Resolving ARF,29,No ARF,3780,0.9672466734902764
2,Cluster 2: Resolving ARF,30,Hypercapnic ARF,19,0.004861821903787103
2,Cluster 2: Resolving ARF,30,Hypoxemic ARF,77,0.01970317297850563
2,Cluster 2: Resolving ARF,30,Mixed ARF,24,0.006141248720573183
2,Cluster 2: Resolving ARF,30,No ARF,3788,0.9692937563971341
2,Cluster 2: Resolving ARF,31,Hypercapnic ARF,17,0.004348938347403428
2,Cluster 2: Resolving ARF,31,Hypoxemic ARF,77,0.019698132514709643
2,Cluster 2: Resolving ARF,31,Mixed ARF,25,0.006395497569710923
2,Cluster 2: Resolving ARF,31,No ARF,3790,0.969557431568176
2,Cluster 2: Resolving ARF,32,Hypercapnic ARF,16,0.00408997955010225
2,Cluster 2: Resolving ARF,32,Hypoxemic ARF,69,0.01763803680981595
2,Cluster 2: Resolving ARF,32,Mixed ARF,23,0.005879345603271984
2,Cluster 2: Resolving ARF,32,No ARF,3804,0.9723926380368099
2,Cluster 2: Resolving ARF,33,Hypercapnic ARF,16,0.004088934321492461
2,Cluster 2: Resolving ARF,33,Hypoxemic ARF,70,0.017889087656529516
2,Cluster 2: Resolving ARF,33,Mixed ARF,20,0.005111167901865576
2,Cluster 2: Resolving ARF,33,No ARF,3807,0.9729108101201125
2,Cluster 2: Resolving ARF,34,Hypercapnic ARF,17,0.004343382728666326
2,Cluster 2: Resolving ARF,34,Hypoxemic ARF,73,0.018650996423096575
2,Cluster 2: Resolving ARF,34,Mixed ARF,18,0.004598875830352581
2,Cluster 2: Resolving ARF,34,No ARF,3806,0.9724067450178845
2,Cluster 2: Resolving ARF,35,Hypercapnic ARF,18,0.004598875830352581
2,Cluster 2: Resolving ARF,35,Hypoxemic ARF,70,0.01788451711803781
2,Cluster 2: Resolving ARF,35,Mixed ARF,17,0.004343382728666326
2,Cluster 2: Resolving ARF,35,No ARF,3809,0.9731732243229433
2,Cluster 2: Resolving ARF,36,Hypercapnic ARF,18,0.004598875830352581
2,Cluster 2: Resolving ARF,36,Hypoxemic ARF,70,0.01788451711803781
2,Cluster 2: Resolving ARF,36,Mixed ARF,17,0.004343382728666326
2,Cluster 2: Resolving ARF,36,No ARF,3809,0.9731732243229433
2,Cluster 2: Resolving ARF,37,Hypercapnic ARF,18,0.004597701149425287
2,Cluster 2: Resolving ARF,37,Hypoxemic ARF,70,0.017879948914431672
2,Cluster 2: Resolving ARF,37,Mixed ARF,16,0.004086845466155811
2,Cluster 2: Resolving ARF,37,No ARF,3811,0.9734355044699873
2,Cluster 2: Resolving ARF,38,Hypercapnic ARF,16,0.004086845466155811
2,Cluster 2: Resolving ARF,38,Hypoxemic ARF,69,0.017624521072796936
2,Cluster 2: Resolving ARF,38,Mixed ARF,13,0.0033205619412515963
2,Cluster 2: Resolving ARF,38,No ARF,3817,0.9749680715197957
2,Cluster 2: Resolving ARF,39,Hypercapnic ARF,16,0.004081632653061225
2,Cluster 2: Resolving ARF,39,Hypoxemic ARF,70,0.017857142857142856
2,Cluster 2: Resolving ARF,39,Mixed ARF,18,0.004591836734693878
2,Cluster 2: Resolving ARF,39,No ARF,3816,0.9734693877551021
2,Cluster 2: Resolving ARF,40,Hypercapnic ARF,17,0.004336734693877551
2,Cluster 2: Resolving ARF,40,Hypoxemic ARF,71,0.018112244897959182
2,Cluster 2: Resolving ARF,40,Mixed ARF,14,0.0035714285714285713
2,Cluster 2: Resolving ARF,40,No ARF,3818,0.9739795918367347
2,Cluster 2: Resolving ARF,41,Hypercapnic ARF,17,0.004336734693877551
2,Cluster 2: Resolving ARF,41,Hypoxemic ARF,62,0.015816326530612244
2,Cluster 2: Resolving ARF,41,Mixed ARF,15,0.003826530612244898
2,Cluster 2: Resolving ARF,41,No ARF,3826,0.9760204081632653
2,Cluster 2: Resolving ARF,42,Hypercapnic ARF,15,0.003834355828220859
2,Cluster 2: Resolving ARF,42,Hypoxemic ARF,60,0.015337423312883436
2,Cluster 2: Resolving ARF,42,Mixed ARF,17,0.0043456032719836404
2,Cluster 2: Resolving ARF,42,No ARF,3820,0.976482617586912
2,Cluster 2: Resolving ARF,43,Hypercapnic ARF,20,0.005112474437627812
2,Cluster 2: Resolving ARF,43,Hypoxemic ARF,55,0.014059304703476482
2,Cluster 2: Resolving ARF,43,Mixed ARF,15,0.003834355828220859
2,Cluster 2: Resolving ARF,43,No ARF,3822,0.9769938650306749
2,Cluster 2: Resolving ARF,44,Hypercapnic ARF,22,0.005623721881390593
2,Cluster 2: Resolving ARF,44,Hypoxemic ARF,54,0.013803680981595092
2,Cluster 2: Resolving ARF,44,Mixed ARF,15,0.003834355828220859
2,Cluster 2: Resolving ARF,44,No ARF,3821,0.9767382413087935
2,Cluster 2: Resolving ARF,45,Hypercapnic ARF,25,0.006384065372829418
2,Cluster 2: Resolving ARF,45,Hypoxemic ARF,54,0.013789581205311542
2,Cluster 2: Resolving ARF,45,Mixed ARF,16,0.0040858018386108275
2,Cluster 2: Resolving ARF,45,No ARF,3821,0.9757405515832482
2,Cluster 2: Resolving ARF,46,Hypercapnic ARF,24,0.006134969325153374
2,Cluster 2: Resolving ARF,46,Hypoxemic ARF,58,0.014826175869120654
2,Cluster 2: Resolving ARF,46,Mixed ARF,12,0.003067484662576687
2,Cluster 2: Resolving ARF,46,No ARF,3818,0.9759713701431493
2,Cluster 2: Resolving ARF,47,Hypercapnic ARF,23,0.005879345603271984
2,Cluster 2: Resolving ARF,47,Hypoxemic ARF,57,0.014570552147239263
2,Cluster 2: Resolving ARF,47,Mixed ARF,16,0.00408997955010225
2,Cluster 2: Resolving ARF,47,No ARF,3816,0.9754601226993865
2,Cluster 2: Resolving ARF,48,Hypercapnic ARF,19,0.004858092559447712
2,Cluster 2: Resolving ARF,48,Hypoxemic ARF,57,0.014574277678343135
2,Cluster 2: Resolving ARF,48,Mixed ARF,15,0.0038353362311429303
2,Cluster 2: Resolving ARF,48,No ARF,3820,0.9767322935310663
2,Cluster 2: Resolving ARF,49,Hypercapnic ARF,17,0.004342273307790549
2,Cluster 2: Resolving ARF,49,Hypoxemic ARF,63,0.016091954022988506
2,Cluster 2: Resolving ARF,49,Mixed ARF,13,0.0033205619412515963
2,Cluster 2: Resolving ARF,49,No ARF,3822,0.9762452107279693
2,Cluster 2: Resolving ARF,50,Hypercapnic ARF,13,0.0033205619412515963
2,Cluster 2: Resolving ARF,50,Hypoxemic ARF,66,0.01685823754789272
2,Cluster 2: Resolving ARF,50,Mixed ARF,13,0.0033205619412515963
2,Cluster 2: Resolving ARF,50,No ARF,3823,0.9765006385696041
2,Cluster 2: Resolving ARF,51,Hypercapnic ARF,11,0.002810424118548799
2,Cluster 2: Resolving ARF,51,Hypoxemic ARF,65,0.01660705160960654
2,Cluster 2: Resolving ARF,51,Mixed ARF,11,0.002810424118548799
2,Cluster 2: Resolving ARF,51,No ARF,3827,0.9777721001532959
2,Cluster 2: Resolving ARF,52,Hypercapnic ARF,12,0.0030659172202350538
2,Cluster 2: Resolving ARF,52,Hypoxemic ARF,60,0.015329586101175269
2,Cluster 2: Resolving ARF,52,Mixed ARF,11,0.002810424118548799
2,Cluster 2: Resolving ARF,52,No ARF,3831,0.9787940725600409
2,Cluster 2: Resolving ARF,53,Hypercapnic ARF,12,0.0030659172202350538
2,Cluster 2: Resolving ARF,53,Hypoxemic ARF,52,0.013285641287685232
2,Cluster 2: Resolving ARF,53,Mixed ARF,12,0.0030659172202350538
2,Cluster 2: Resolving ARF,53,No ARF,3838,0.9805825242718447
2,Cluster 2: Resolving ARF,54,Hypercapnic ARF,12,0.0030659172202350538
2,Cluster 2: Resolving ARF,54,Hypoxemic ARF,49,0.012519161982626469
2,Cluster 2: Resolving ARF,54,Mixed ARF,8,0.002043944813490036
2,Cluster 2: Resolving ARF,54,No ARF,3845,0.9823709759836484
2,Cluster 2: Resolving ARF,55,Hypercapnic ARF,15,0.0038314176245210726
2,Cluster 2: Resolving ARF,55,Hypoxemic ARF,51,0.013026819923371647
2,Cluster 2: Resolving ARF,55,Mixed ARF,9,0.0022988505747126436
2,Cluster 2: Resolving ARF,55,No ARF,3840,0.9808429118773946
2,Cluster 2: Resolving ARF,56,Hypercapnic ARF,17,0.004343382728666326
2,Cluster 2: Resolving ARF,56,Hypoxemic ARF,49,0.012519161982626469
2,Cluster 2: Resolving ARF,56,Mixed ARF,8,0.002043944813490036
2,Cluster 2: Resolving ARF,56,No ARF,3840,0.9810935104752172
2,Cluster 2: Resolving ARF,57,Hypercapnic ARF,17,0.004343382728666326
2,Cluster 2: Resolving ARF,57,Hypoxemic ARF,49,0.012519161982626469
2,Cluster 2: Resolving ARF,57,Mixed ARF,11,0.002810424118548799
2,Cluster 2: Resolving ARF,57,No ARF,3837,0.9803270311701584
2,Cluster 2: Resolving ARF,58,Hypercapnic ARF,17,0.004343382728666326
2,Cluster 2: Resolving ARF,58,Hypoxemic ARF,54,0.013796627491057742
2,Cluster 2: Resolving ARF,58,Mixed ARF,11,0.002810424118548799
2,Cluster 2: Resolving ARF,58,No ARF,3832,0.9790495656617272
2,Cluster 2: Resolving ARF,59,Hypercapnic ARF,17,0.00434449271658574
2,Cluster 2: Resolving ARF,59,Hypoxemic ARF,54,0.013800153335037056
2,Cluster 2: Resolving ARF,59,Mixed ARF,9,0.002300025555839509
2,Cluster 2: Resolving ARF,59,No ARF,3833,0.9795553283925377
2,Cluster 2: Resolving ARF,60,Hypercapnic ARF,18,0.004600051111679018
2,Cluster 2: Resolving ARF,60,Hypoxemic ARF,57,0.014566828520316892
2,Cluster 2: Resolving ARF,60,Mixed ARF,11,0.002811142346026067
2,Cluster 2: Resolving ARF,60,No ARF,3827,0.978021978021978
2,Cluster 2: Resolving ARF,61,Hypercapnic ARF,19,0.0048543689320388345
2,Cluster 2: Resolving ARF,61,Hypoxemic ARF,55,0.014052120592743996
2,Cluster 2: Resolving ARF,61,Mixed ARF,13,0.003321410321921308
2,Cluster 2: Resolving ARF,61,No ARF,3827,0.9777721001532959
2,Cluster 2: Resolving ARF,62,Hypercapnic ARF,15,0.003832396525293817
2,Cluster 2: Resolving ARF,62,Hypoxemic ARF,55,0.014052120592743996
2,Cluster 2: Resolving ARF,62,Mixed ARF,14,0.0035769034236075624
2,Cluster 2: Resolving ARF,62,No ARF,3830,0.9785385794583547
2,Cluster 2: Resolving ARF,63,Hypercapnic ARF,17,0.004342273307790549
2,Cluster 2: Resolving ARF,63,Hypoxemic ARF,49,0.012515964240102172
2,Cluster 2: Resolving ARF,63,Mixed ARF,10,0.002554278416347382
2,Cluster 2: Resolving ARF,63,No ARF,3839,0.9805874840357599
2,Cluster 2: Resolving ARF,64,Hypercapnic ARF,14,0.003575076608784474
2,Cluster 2: Resolving ARF,64,Hypoxemic ARF,47,0.012002042900919305
2,Cluster 2: Resolving ARF,64,Mixed ARF,12,0.0030643513789581204
2,Cluster 2: Resolving ARF,64,No ARF,3843,0.9813585291113381
2,Cluster 2: Resolving ARF,65,Hypercapnic ARF,15,0.003830439223697651
2,Cluster 2: Resolving ARF,65,Hypoxemic ARF,47,0.012002042900919305
2,Cluster 2: Resolving ARF,65,Mixed ARF,13,0.003319713993871297
2,Cluster 2: Resolving ARF,65,No ARF,3841,0.9808478038815117
2,Cluster 2: Resolving ARF,66,Hypercapnic ARF,17,0.004341164453524004
2,Cluster 2: Resolving ARF,66,Hypoxemic ARF,45,0.011491317671092951
2,Cluster 2: Resolving ARF,66,Mixed ARF,14,0.003575076608784474
2,Cluster 2: Resolving ARF,66,No ARF,3840,0.9805924412665986
2,Cluster 2: Resolving ARF,67,Hypercapnic ARF,16,0.0040858018386108275
2,Cluster 2: Resolving ARF,67,Hypoxemic ARF,45,0.011491317671092951
2,Cluster 2: Resolving ARF,67,Mixed ARF,11,0.0028089887640449437
2,Cluster 2: Resolving ARF,67,No ARF,3844,0.9816138917262512
2,Cluster 2: Resolving ARF,68,Hypercapnic ARF,14,0.003575076608784474
2,Cluster 2: Resolving ARF,68,Hypoxemic ARF,46,0.01174668028600613
2,Cluster 2: Resolving ARF,68,Mixed ARF,10,0.002553626149131767
2,Cluster 2: Resolving ARF,68,No ARF,3846,0.9821246169560777
2,Cluster 2: Resolving ARF,69,Hypercapnic ARF,13,0.003319713993871297
2,Cluster 2: Resolving ARF,69,Hypoxemic ARF,46,0.01174668028600613
2,Cluster 2: Resolving ARF,69,Mixed ARF,11,0.0028089887640449437
2,Cluster 2: Resolving ARF,69,No ARF,3846,0.9821246169560777
2,Cluster 2: Resolving ARF,70,Hypercapnic ARF,14,0.003575076608784474
2,Cluster 2: Resolving ARF,70,Hypoxemic ARF,47,0.012002042900919305
2,Cluster 2: Resolving ARF,70,Mixed ARF,14,0.003575076608784474
2,Cluster 2: Resolving ARF,70,No ARF,3841,0.9808478038815117
2,Cluster 2: Resolving ARF,71,Hypercapnic ARF,15,0.0038314176245210726
2,Cluster 2: Resolving ARF,71,Hypoxemic ARF,52,0.013282247765006385
2,Cluster 2: Resolving ARF,71,Mixed ARF,10,0.002554278416347382
2,Cluster 2: Resolving ARF,71,No ARF,3838,0.9803320561941251
2,Cluster 2: Resolving ARF,72,Hypercapnic ARF,15,0.0038314176245210726
2,Cluster 2: Resolving ARF,72,Hypoxemic ARF,49,0.012515964240102172
2,Cluster 2: Resolving ARF,72,Mixed ARF,8,0.0020434227330779057
2,Cluster 2: Resolving ARF,72,No ARF,3843,0.9816091954022989
3,Cluster 3: Stable ARF,0,Hypercapnic ARF,17,0.012667660208643815
3,Cluster 3: Stable ARF,0,Hypoxemic ARF,57,0.042473919523099854
3,Cluster 3: Stable ARF,0,Mixed ARF,33,0.02459016393442623
3,Cluster 3: Stable ARF,0,No ARF,1235,0.9202682563338301
3,Cluster 3: Stable ARF,1,Hypercapnic ARF,23,0.01713859910581222
3,Cluster 3: Stable ARF,1,Hypoxemic ARF,95,0.07078986587183309
3,Cluster 3: Stable ARF,1,Mixed ARF,48,0.03576751117734724
3,Cluster 3: Stable ARF,1,No ARF,1176,0.8763040238450075
3,Cluster 3: Stable ARF,2,Hypercapnic ARF,28,0.020942408376963352
3,Cluster 3: Stable ARF,2,Hypoxemic ARF,117,0.087509349289454
3,Cluster 3: Stable ARF,2,Mixed ARF,52,0.03889304412864622
3,Cluster 3: Stable ARF,2,No ARF,1140,0.8526551982049364
3,Cluster 3: Stable ARF,3,Hypercapnic ARF,31,0.02318623784592371
3,Cluster 3: Stable ARF,3,Hypoxemic ARF,129,0.09648466716529544
3,Cluster 3: Stable ARF,3,Mixed ARF,60,0.04487658937920718
3,Cluster 3: Stable ARF,3,No ARF,1117,0.8354525056095736
3,Cluster 3: Stable ARF,4,Hypercapnic ARF,30,0.02247191011235955
3,Cluster 3: Stable ARF,4,Hypoxemic ARF,143,0.10711610486891386
3,Cluster 3: Stable ARF,4,Mixed ARF,66,0.04943820224719101
3,Cluster 3: Stable ARF,4,No ARF,1096,0.8209737827715355
3,Cluster 3: Stable ARF,5,Hypercapnic ARF,29,0.021722846441947566
3,Cluster 3: Stable ARF,5,Hypoxemic ARF,157,0.11760299625468165
3,Cluster 3: Stable ARF,5,Mixed ARF,70,0.052434456928838954
3,Cluster 3: Stable ARF,5,No ARF,1079,0.8082397003745319
3,Cluster 3: Stable ARF,6,Hypercapnic ARF,29,0.021722846441947566
3,Cluster 3: Stable ARF,6,Hypoxemic ARF,165,0.12359550561797752
3,Cluster 3: Stable ARF,6,Mixed ARF,75,0.056179775280898875
3,Cluster 3: Stable ARF,6,No ARF,1066,0.798501872659176
3,Cluster 3: Stable ARF,7,Hypercapnic ARF,29,0.02162565249813572
3,Cluster 3: Stable ARF,7,Hypoxemic ARF,135,0.10067114093959731
3,Cluster 3: Stable ARF,7,Mixed ARF,53,0.0395227442207308
3,Cluster 3: Stable ARF,7,No ARF,1124,0.8381804623415362
3,Cluster 3: Stable ARF,8,Hypercapnic ARF,25,0.018656716417910446
3,Cluster 3: Stable ARF,8,Hypoxemic ARF,115,0.08582089552238806
3,Cluster 3: Stable ARF,8,Mixed ARF,40,0.029850746268656716
3,Cluster 3: Stable ARF,8,No ARF,1160,0.8656716417910447
3,Cluster 3: Stable ARF,9,Hypercapnic ARF,19,0.014179104477611941
3,Cluster 3: Stable ARF,9,Hypoxemic ARF,104,0.07761194029850746
3,Cluster 3: Stable ARF,9,Mixed ARF,40,0.029850746268656716
3,Cluster 3: Stable ARF,9,No ARF,1177,0.8783582089552239
3,Cluster 3: Stable ARF,10,Hypercapnic ARF,20,0.014925373134328358
3,Cluster 3: Stable ARF,10,Hypoxemic ARF,95,0.0708955223880597
3,Cluster 3: Stable ARF,10,Mixed ARF,38,0.028358208955223882
3,Cluster 3: Stable ARF,10,No ARF,1187,0.8858208955223881
3,Cluster 3: Stable ARF,11,Hypercapnic ARF,18,0.013412816691505217
3,Cluster 3: Stable ARF,11,Hypoxemic ARF,85,0.06333830104321908
3,Cluster 3: Stable ARF,11,Mixed ARF,36,0.026825633383010434
3,Cluster 3: Stable ARF,11,No ARF,1203,0.8964232488822653
3,Cluster 3: Stable ARF,12,Hypercapnic ARF,15,0.011177347242921014
3,Cluster 3: Stable ARF,12,Hypoxemic ARF,84,0.06259314456035768
3,Cluster 3: Stable ARF,12,Mixed ARF,36,0.026825633383010434
3,Cluster 3: Stable ARF,12,No ARF,1207,0.8994038748137109
3,Cluster 3: Stable ARF,13,Hypercapnic ARF,14,0.010432190760059613
3,Cluster 3: Stable ARF,13,Hypoxemic ARF,88,0.06557377049180328
3,Cluster 3: Stable ARF,13,Mixed ARF,34,0.02533532041728763
3,Cluster 3: Stable ARF,13,No ARF,1206,0.8986587183308494
3,Cluster 3: Stable ARF,14,Hypercapnic ARF,15,0.011185682326621925
3,Cluster 3: Stable ARF,14,Hypoxemic ARF,87,0.06487695749440715
3,Cluster 3: Stable ARF,14,Mixed ARF,37,0.027591349739000747
3,Cluster 3: Stable ARF,14,No ARF,1202,0.8963460104399702
3,Cluster 3: Stable ARF,15,Hypercapnic ARF,15,0.011185682326621925
3,Cluster 3: Stable ARF,15,Hypoxemic ARF,86,0.06413124533929904
3,Cluster 3: Stable ARF,15,Mixed ARF,40,0.02982848620432513
3,Cluster 3: Stable ARF,15,No ARF,1200,0.8948545861297539
3,Cluster 3: Stable ARF,16,Hypercapnic ARF,18,0.013422818791946308
3,Cluster 3: Stable ARF,16,Hypoxemic ARF,75,0.05592841163310962
3,Cluster 3: Stable ARF,16,Mixed ARF,38,0.028337061894108874
3,Cluster 3: Stable ARF,16,No ARF,1210,0.9023117076808352
3,Cluster 3: Stable ARF,17,Hypercapnic ARF,20,0.014914243102162566
3,Cluster 3: Stable ARF,17,Hypoxemic ARF,78,0.058165548098434
3,Cluster 3: Stable ARF,17,Mixed ARF,36,0.026845637583892617
3,Cluster 3: Stable ARF,17,No ARF,1207,0.9000745712155108
3,Cluster 3: Stable ARF,18,Hypercapnic ARF,25,0.018642803877703208
3,Cluster 3: Stable ARF,18,Hypoxemic ARF,71,0.052945563012677103
3,Cluster 3: Stable ARF,18,Mixed ARF,35,0.02609992542878449
3,Cluster 3: Stable ARF,18,No ARF,1210,0.9023117076808352
3,Cluster 3: Stable ARF,19,Hypercapnic ARF,22,0.01640566741237882
3,Cluster 3: Stable ARF,19,Hypoxemic ARF,68,0.05070842654735272
3,Cluster 3: Stable ARF,19,Mixed ARF,36,0.026845637583892617
3,Cluster 3: Stable ARF,19,No ARF,1215,0.9060402684563759
3,Cluster 3: Stable ARF,20,Hypercapnic ARF,21,0.015706806282722512
3,Cluster 3: Stable ARF,20,Hypoxemic ARF,60,0.04487658937920718
3,Cluster 3: Stable ARF,20,Mixed ARF,29,0.02169035153328347
3,Cluster 3: Stable ARF,20,No ARF,1227,0.9177262528047868
3,Cluster 3: Stable ARF,21,Hypercapnic ARF,23,0.0171898355754858
3,Cluster 3: Stable ARF,21,Hypoxemic ARF,63,0.04708520179372197
3,Cluster 3: Stable ARF,21,Mixed ARF,30,0.02242152466367713
3,Cluster 3: Stable ARF,21,No ARF,1222,0.9133034379671151
3,Cluster 3: Stable ARF,22,Hypercapnic ARF,24,0.017991004497751123
3,Cluster 3: Stable ARF,22,Hypoxemic ARF,56,0.041979010494752625
3,Cluster 3: Stable ARF,22,Mixed ARF,29,0.021739130434782608
3,Cluster 3: Stable ARF,22,No ARF,1225,0.9182908545727136
3,Cluster 3: Stable ARF,23,Hypercapnic ARF,19,0.014200298953662182
3,Cluster 3: Stable ARF,23,Hypoxemic ARF,55,0.04110612855007474
3,Cluster 3: Stable ARF,23,Mixed ARF,32,0.02391629297458894
3,Cluster 3: Stable ARF,23,No ARF,1232,0.9207772795216741
3,Cluster 3: Stable ARF,24,Hypercapnic ARF,19,0.014200298953662182
3,Cluster 3: Stable ARF,24,Hypoxemic ARF,50,0.03736920777279522
3,Cluster 3: Stable ARF,24,Mixed ARF,30,0.02242152466367713
3,Cluster 3: Stable ARF,24,No ARF,1239,0.9260089686098655
3,Cluster 3: Stable ARF,25,Hypercapnic ARF,16,0.011922503725782414
3,Cluster 3: Stable ARF,25,Hypoxemic ARF,66,0.04918032786885246
3,Cluster 3: Stable ARF,25,Mixed ARF,25,0.018628912071535022
3,Cluster 3: Stable ARF,25,No ARF,1235,0.9202682563338301
3,Cluster 3: Stable ARF,26,Hypercapnic ARF,13,0.00967982129560685
3,Cluster 3: Stable ARF,26,Hypoxemic ARF,66,0.049143708116157855
3,Cluster 3: Stable ARF,26,Mixed ARF,27,0.020104244229337303
3,Cluster 3: Stable ARF,26,No ARF,1237,0.921072226358898
3,Cluster 3: Stable ARF,27,Hypercapnic ARF,12,0.008935219657483246
3,Cluster 3: Stable ARF,27,Hypoxemic ARF,64,0.04765450483991065
3,Cluster 3: Stable ARF,27,Mixed ARF,28,0.02084884586746091
3,Cluster 3: Stable ARF,27,No ARF,1239,0.9225614296351452
3,Cluster 3: Stable ARF,28,Hypercapnic ARF,13,0.00967982129560685
3,Cluster 3: Stable ARF,28,Hypoxemic ARF,52,0.0387192851824274
3,Cluster 3: Stable ARF,28,Mixed ARF,29,0.021593447505584513
3,Cluster 3: Stable ARF,28,No ARF,1249,0.9300074460163812
3,Cluster 3: Stable ARF,29,Hypercapnic ARF,16,0.011913626209977662
3,Cluster 3: Stable ARF,29,Hypoxemic ARF,54,0.040208488458674606
3,Cluster 3: Stable ARF,29,Mixed ARF,25,0.018615040953090096
3,Cluster 3: Stable ARF,29,No ARF,1248,0.9292628443782577
3,Cluster 3: Stable ARF,30,Hypercapnic ARF,17,0.012705530642750373
3,Cluster 3: Stable ARF,30,Hypoxemic ARF,50,0.03736920777279522
3,Cluster 3: Stable ARF,30,Mixed ARF,22,0.016442451420029897
3,Cluster 3: Stable ARF,30,No ARF,1249,0.9334828101644245
3,Cluster 3: Stable ARF,31,Hypercapnic ARF,16,0.011967090501121914
3,Cluster 3: Stable ARF,31,Hypoxemic ARF,53,0.039640987284966345
3,Cluster 3: Stable ARF,31,Mixed ARF,20,0.014958863126402393
3,Cluster 3: Stable ARF,31,No ARF,1248,0.9334330590875094
3,Cluster 3: Stable ARF,32,Hypercapnic ARF,16,0.01195814648729447
3,Cluster 3: Stable ARF,32,Hypoxemic ARF,50,0.03736920777279522
3,Cluster 3: Stable ARF,32,Mixed ARF,23,0.0171898355754858
3,Cluster 3: Stable ARF,32,No ARF,1249,0.9334828101644245
3,Cluster 3: Stable ARF,33,Hypercapnic ARF,16,0.01195814648729447
3,Cluster 3: Stable ARF,33,Hypoxemic ARF,49,0.03662182361733931
3,Cluster 3: Stable ARF,33,Mixed ARF,23,0.0171898355754858
3,Cluster 3: Stable ARF,33,No ARF,1250,0.9342301943198804
3,Cluster 3: Stable ARF,34,Hypercapnic ARF,14,0.01046337817638266
3,Cluster 3: Stable ARF,34,Hypoxemic ARF,48,0.03587443946188341
3,Cluster 3: Stable ARF,34,Mixed ARF,24,0.017937219730941704
3,Cluster 3: Stable ARF,34,No ARF,1252,0.9357249626307922
3,Cluster 3: Stable ARF,35,Hypercapnic ARF,14,0.01046337817638266
3,Cluster 3: Stable ARF,35,Hypoxemic ARF,51,0.03811659192825112
3,Cluster 3: Stable ARF,35,Mixed ARF,24,0.017937219730941704
3,Cluster 3: Stable ARF,35,No ARF,1249,0.9334828101644245
3,Cluster 3: Stable ARF,36,Hypercapnic ARF,14,0.01046337817638266
3,Cluster 3: Stable ARF,36,Hypoxemic ARF,53,0.03961136023916293
3,Cluster 3: Stable ARF,36,Mixed ARF,24,0.017937219730941704
3,Cluster 3: Stable ARF,36,No ARF,1247,0.9319880418535127
3,Cluster 3: Stable ARF,37,Hypercapnic ARF,12,0.008961911874533234
3,Cluster 3: Stable ARF,37,Hypoxemic ARF,55,0.041075429424943986
