prototype_idx,n_sites,n_patients,pct_room_air,pct_low_o2,pct_niv,pct_imv,pct_other,pct_no_arf,pct_hypox,pct_hyper,pct_mixed,pct_vaso,transition_count,death_pct,icu_los_median_proxy,imv72_pct,sofa_total_mean,respiratory_burden,clinical_burden,severity_score,dominant_rs,dominant_arf,arf_burden,pooled_cluster,pooled_severity_rank,is_worst_cluster,arf_label,pooled_cluster_label,phenotype_label,phenotype_label_short
2,10,4247,0.8258077418064644,0.14549512790656413,0.012195554638084576,0.014230834981018027,0.0022707406678686964,0.9926717005718783,0.003202905515900018,0.002812621963610087,0.0013127719486115885,0.02271708313039663,1.834942312220391,0.13138686131386862,43.30873165371635,0.06428066870732281,2.493760301389216,-0.9443632605501558,-0.8680202662257912,-1.812383526775947,ROOM_AIR,NO_ARF,0.007328299428121743,1,1,FALSE,MINIMAL_ARF,Cluster 1: Minimal ARF,Minimal ARF,Minimal ARF
4,10,3908,0.05948107850422736,0.7874398844660057,0.10101162350499852,0.03298116964148006,0.01908624388328823,0.9609091291484976,0.022269037169977978,0.008465248664488717,0.008356585017035649,0.04539686768273018,3.176560900716479,0.3001535312180143,61.06671784373934,0.12768679631525076,3.8996929375639713,-0.7070246993721577,-0.4598896445086835,-1.1669143438808414,LOW_O2,NO_ARF,0.039090870851502424,2,2,FALSE,RESOLVING_ARF,Cluster 2: Resolving ARF,Resolving ARF,Resolving ARF
1,10,1332,0.007384096425192313,0.10469373483072113,0.8435867374223538,0.034071742975852554,0.010263688345880123,0.9195771113579334,0.04944670698095355,0.00876218684437862,0.022213994816734535,0.039974906413262574,2.7755255255255253,0.6013513513513513,108.80744494494496,0.11861861861861862,4.751501501501502,0.4758704462240751,-0.09544282142091029,0.38042762480316483,NIV,NO_ARF,0.08042288864206659,3,3,FALSE,STABLE_ARF,Cluster 3: Stable ARF,Stable ARF,Stable ARF
3,10,1615,0.013028542347003689,0.05258068620382544,0.049119979642902586,0.8823020484329275,0.002968743373340681,0.7257898977904066,0.18534288985962083,0.015505322532762201,0.07336188981721023,0.26008736587641546,1.1058823529411765,0.6625386996904025,144.07986584107326,0.9993808049535604,10.213622291021672,1.1755175136982383,1.4233527321553852,2.5988702458536235,IMV,NO_ARF,0.2742101022095934,4,4,TRUE,PERSISTENT_ARF,Cluster 4: Persistent ARF,Persistent ARF,Persistent ARF
