term_group,model,term_clean,effect_type,k,estimate_fixed,std_error_fixed,conf_low_fixed,conf_high_fixed,estimate_random,std_error_random,conf_low_random,conf_high_random,tau2,q,i2,pooled_effect_random,pooled_conf_low_random,pooled_conf_high_random,covariate_label,site_included
Mortality,glm_mortality,admit_year,OR,10,0.04766452960448617,0.017150600992762482,0.014049351658671702,0.08127970755030063,0.04267264935845336,0.023873102604290874,-0.004118631745956759,0.08946393046286347,0.0015600237486269764,13.120427346944863,0.3140467332342128,1.043596217038275,0.9958898381856064,1.0935878873920406,"Admission year, per year",Emory; Hopkins; Michigan; NU; OHSU; Penn; Rush; UCMC; UCSF; UMN
Mortality,glm_mortality,advanced_cancer_any_poaTRUE,OR,10,1.0211877235616806,0.07537295513318117,0.8734567315006456,1.1689187156227157,1.0163798477799462,0.1126418061657951,0.7956019076949878,1.2371577878649045,0.051494951524146584,16.579392863864467,0.45715744394863184,2.763173526929084,2.215774287098738,3.445805822541113,Advanced cancer present on admission,Emory; Hopkins; Michigan; NU; OHSU; Penn; Rush; UCMC; UCSF; UMN
Mortality,glm_mortality,age_years,OR,10,0.020601529752919852,0.002426020932584133,0.015846528725054952,0.02535653078078475,0.020601529752919852,0.002426020932584133,0.015846528725054952,0.02535653078078475,0,8.04078876350661,0,1.0208152060975935,1.0159727508072842,1.0256807420986995,"Age, per year",Emory; Hopkins; Michigan; NU; OHSU; Penn; Rush; UCMC; UCSF; UMN
Mortality,glm_mortality,race_categoryAsian,OR,8,-0.4039466633653097,0.5389981588855564,-1.4603830547810002,0.6524897280503807,-0.4039466633653097,0.5389981588855564,-1.4603830547810002,0.6524897280503807,0,5.032021329747323,0,0.6676797321092008,0.232147332550353,1.920315946653062,Asian race,Emory; Hopkins; NU; OHSU; Penn; Rush; UCSF; UMN
Mortality,glm_mortality,race_categoryBlack or African American,OR,10,-0.47923700618460574,0.373733440126317,-1.211754548832187,0.25328053646297555,-0.47923700618460574,0.373733440126317,-1.211754548832187,0.25328053646297555,0,3.416131827745022,0,0.6192556998683096,0.2976745364646347,1.2882446257372406,Black race,Emory; Hopkins; Michigan; NU; OHSU; Penn; Rush; UCMC; UCSF; UMN
Mortality,glm_mortality,charlson_score,OR,10,0.05126853688654181,0.010369160434574,0.03094498243477677,0.07159209133830685,0.04819761038250122,0.013185900110388301,0.02235324616614015,0.07404197459886229,4.4952032681797293e-4,12.482402868317655,0.2789849762946326,1.049378002825313,1.022604951954922,1.0768520049785413,"Charlson score, per point",Emory; Hopkins; Michigan; NU; OHSU; Penn; Rush; UCMC; UCSF; UMN
Mortality,glm_mortality,sex_categoryMale,OR,10,0.16476976746064345,0.04840336856774419,0.06989916506786485,0.25964036985342204,0.13702294006146964,0.07196388156482375,-0.004026267805584904,0.2780721479285242,0.02100188533070774,16.491713448809627,0.45427138132516964,1.1468544571303798,0.995981826743385,1.3205814709897306,Male sex,Emory; Hopkins; Michigan; NU; OHSU; Penn; Rush; UCMC; UCSF; UMN
Mortality,glm_mortality,race_categoryNative Hawaiian or Other Pacific Islander,OR,6,-1.4949736357952568,1.0358392232373004,-3.5252185133403655,0.535271241749852,-1.4949736357952568,1.0358392232373004,-3.5252185133403655,0.535271241749852,0,0.5617767880193807,0,0.22425451694459891,0.029445372459381676,1.7079114363191668,Native Hawaiian or Pacific Islander race,Hopkins; NU; Penn; Rush; UCSF; UMN
Mortality,glm_mortality,race_categoryOther,OR,9,-0.857895964992104,0.6068655383883945,-2.047352420233357,0.33156049024914924,-0.857895964992104,0.6068655383883945,-2.047352420233357,0.33156049024914924,0,2.8986337682867065,0,0.42405336747173533,0.12907619110741014,1.3931404151403972,Other race,Emory; Hopkins; Michigan; NU; OHSU; Penn; Rush; UCMC; UCSF
Mortality,glm_mortality,race_categoryUnknown,OR,10,-0.569505646545039,0.4307509947354912,-1.413777596226602,0.27476630313652384,-0.569505646545039,0.4307509947354912,-1.413777596226602,0.27476630313652384,0,7.068008543181207,0,0.565805077268478,0.24322274820760248,1.3162230417260852,Unknown race,Emory; Hopkins; Michigan; NU; OHSU; Penn; Rush; UCMC; UCSF; UMN
Mortality,glm_mortality,race_categoryWhite,OR,10,-0.6359192852829763,0.3462132118297042,-1.3144971804691965,0.042658609903243994,-0.6359192852829763,0.3462132118297042,-1.3144971804691965,0.042658609903243994,0,4.269604385111842,0,0.5294485502740119,0.26860935131701297,1.0435815656187786,White race,Emory; Hopkins; Michigan; NU; OHSU; Penn; Rush; UCMC; UCSF; UMN
Post-72h survival,cox72_landmark,advanced_cancer_any_poaTRUE,HR,10,0.7524040979782147,0.06263366668789556,0.6296421112699394,0.87516608468649,0.7509006384152643,0.07897134269889489,0.5961168067254303,0.9056844701050983,0.01611577733748044,12.460526987561192,0.2777191519279792,2.118907527012383,1.8150568811919339,2.473624465741998,Advanced cancer present on admission,Emory; Hopkins; Michigan; NU; OHSU; Penn; Rush; UCMC; UCSF; UMN
Post-72h survival,cox72_landmark,age_years,HR,10,0.012668550646466652,0.0019609245906131913,0.008825138448864796,0.016511962844068508,0.013482729882674026,0.0024137386952250203,0.008751802040032987,0.018213657725315066,1.3112403348408451e-5,11.84293318776639,0.24005313064698414,1.0135740317566055,1.0087902110270235,1.0183805380163626,"Age, per year",Emory; Hopkins; Michigan; NU; OHSU; Penn; Rush; UCMC; UCSF; UMN
Post-72h survival,cox72_landmark,race_categoryAsian,HR,8,-0.4994141175035212,0.3689996573530344,-1.2226534459154688,0.22382521090842628,-0.4994141175035212,0.3689996573530344,-1.2226534459154688,0.22382521090842628,0,2.7024650229201326,0,0.6068861195284111,0.29444782804943476,1.2508523649711458,Asian race,Emory; Hopkins; NU; OHSU; Penn; Rush; UCSF; UMN
Post-72h survival,cox72_landmark,race_categoryBlack or African American,HR,10,6.99425240581049,0.18095352756220062,6.639583491788576,7.348921319832403,2.500294418424306,4.153076489422724,-5.639735500844233,10.640324337692846,120.23983054222002,2754.200184476319,0.996732263671055,12.186081239434065,0.0035538082612053042,41786.32190013588,Black race,Emory; Hopkins; Michigan; NU; OHSU; Penn; Rush; UCMC; UCSF; UMN
Post-72h survival,cox72_landmark,charlson_score,HR,10,0.01853126889684436,0.00798493531114576,0.0028807956869986683,0.03418174210669005,0.013282056490463075,0.01253706655734872,-0.011290593961940416,0.037854706942866564,6.799953246193315e-4,17.891529526582463,0.4969686640469621,1.0133706548242478,0.9887729055868404,1.0385803234054476,"Charlson score, per point",Emory; Hopkins; Michigan; NU; OHSU; Penn; Rush; UCMC; UCSF; UMN
Post-72h survival,cox72_landmark,sex_categoryMale,HR,10,0.04089183891641357,0.03911876125653198,-0.03578093314638911,0.11756461097921625,0.0250165013736436,0.05335836196387317,-0.0795658880755478,0.129598890822835,0.009312054448682985,14.094299399287062,0.36144396077926005,1.02533203977193,0.9235171691949446,1.1383716804088428,Male sex,Emory; Hopkins; Michigan; NU; OHSU; Penn; Rush; UCMC; UCSF; UMN
Post-72h survival,cox72_landmark,race_categoryNative Hawaiian or Other Pacific Islander,HR,5,-0.19246736565748393,0.49861974549589133,-1.1697620668294308,0.784827335514463,-0.19246736565748393,0.49861974549589133,-1.1697620668294308,0.784827335514463,0,2.584435237854178,0,0.8249212385265843,0.31044079664183366,2.1920284225959663,Native Hawaiian or Pacific Islander race,Hopkins; NU; Penn; UCSF; UMN
Post-72h survival,cox72_landmark,race_categoryOther,HR,9,5.88717195929989,0.2910339392378809,5.316745438393643,6.457598480206136,3.4446316411569162,4.669968079336349,-5.708505794342327,12.59776907665616,108.43613830084291,963.1598093329,0.9916940055819595,31.331739997236884,0.003317626058821142,295897.7033123727,Other race,Emory; Hopkins; Michigan; NU; OHSU; Penn; Rush; UCMC; UCSF
Post-72h survival,cox72_landmark,race_categoryUnknown,HR,10,2.2116079312336296,0.2877447406375911,1.647628239583951,2.7755876228833083,2.2874205603777087,2.7919479795305064,-3.184797479502084,7.759638600257501,61.49679747726516,621.1148944450108,0.9855099272606531,9.849498698914974,0.04138662659252528,2344.057310470647,Unknown race,Emory; Hopkins; Michigan; NU; OHSU; Penn; Rush; UCMC; UCSF; UMN
Post-72h survival,cox72_landmark,race_categoryWhite,HR,9,-0.6580357312364741,0.22010887407864002,-1.0894491244306086,-0.22662233804233967,-0.6580357312364741,0.22010887407864002,-1.0894491244306086,-0.22662233804233967,0,6.545282155000666,0,0.5178675671737363,0.33640175818329476,0.7972218057918642,White race,Emory; Hopkins; Michigan; NU; OHSU; Penn; Rush; UCMC; UCSF; UMN
Trajectory severity,polr_severity_rank,admit_year,Ordinal_OR,10,0.0897594058806188,9.632550821008768e-5,0.08957060788452703,0.08994820387671057,0.09544216438748006,0.05147060844293384,-0.005440228160670274,0.1963245569356304,0.026492095920643135,2458029.2777215666,0.999996338530187,1.1001451926228538,0.9945745430821002,1.2169218016585275,"Admission year, per year",Emory; Hopkins; Michigan; NU; OHSU; Penn; Rush; UCMC; UCSF; UMN
Trajectory severity,polr_severity_rank,advanced_cancer_any_poaTRUE,Ordinal_OR,10,-0.16698491881921013,0.05484243068766292,-0.2744760829670294,-0.059493754671390814,-0.16756145681313706,0.07101450225571031,-0.3067498812343292,-0.028373032391944858,0.014648769899748287,13.098612381016734,0.31290431854878614,0.8457246401505107,0.7358346239403648,0.9720257020899276,Advanced cancer present on admission,Emory; Hopkins; Michigan; NU; OHSU; Penn; Rush; UCMC; UCSF; UMN
Trajectory severity,polr_severity_rank,age_years,Ordinal_OR,10,0.004201073206979195,0.0022753079805024963,-2.5853043480569826e-4,0.008660676848764088,0.003669781292680619,0.0029338073351841804,-0.0020804810842803747,0.009420043669641612,2.6737175843547444e-5,13.42197349293937,0.3294577727534293,1.0036765231846156,0.9979216816164114,1.009464551927811,"Age, per year",Emory; Hopkins; Michigan; NU; OHSU; Penn; Rush; UCMC; UCSF; UMN
Trajectory severity,polr_severity_rank,race_categoryAsian,Ordinal_OR,8,1.0779336933187906,0.01586478010289298,1.0468387243171204,1.1090286623204608,-2.094177068645238,1.293823828518396,-4.630071772541294,0.4417176352508183,13.382310024470938,29964.843802823998,0.999766392908768,0.1231715637003123,0.009754059003616648,1.5553764949294289,Asian race,Emory; Hopkins; NU; OHSU; Penn; Rush; UCSF; UMN
Trajectory severity,polr_severity_rank,race_categoryBlack or African American,Ordinal_OR,10,-13.425094004038476,4.328469564160309e-7,-13.42509485241851,-13.425093155658441,-2.728405902914826,2.81797638821825,-8.251639623822594,2.7948278179929433,79.38998585837729,108559.60992185023,0.9999170962385875,0.065323338457587,2.608305425347516e-4,16.359811645432362,Black race,Emory; Hopkins; Michigan; NU; OHSU; Penn; Rush; UCMC; UCSF; UMN
Trajectory severity,polr_severity_rank,charlson_score,Ordinal_OR,10,0.02461464834086554,0.00794367409023126,0.009045047124012271,0.04018424955771881,0.02112813820568972,0.010557786554356569,4.348765591508444e-4,0.041821399852228595,3.4767284181903504e-4,13.62157159681222,0.33928328783249806,1.0213529175831209,1.0004349711316702,1.0427082342748888,"Charlson score, per point",Emory; Hopkins; Michigan; NU; OHSU; Penn; Rush; UCMC; UCSF; UMN
Trajectory severity,polr_severity_rank,sex_categoryMale,Ordinal_OR,10,0.05146705567128604,0.03603820599414071,-0.019167828077229748,0.12210193941980182,0.034138166693127046,0.04882071324755534,-0.06155043127208142,0.1298267646583355,0.008075755524635912,14.244885680778044,0.3681942978212495,1.0347275617375726,0.9403055237399555,1.138631115087948,Male sex,Emory; Hopkins; Michigan; NU; OHSU; Penn; Rush; UCMC; UCSF; UMN
Trajectory severity,polr_severity_rank,race_categoryNative Hawaiian or Other Pacific Islander,Ordinal_OR,6,0.04663683787774293,6.63002380295997e-4,0.04533735321236277,0.047936322543123085,0.4462739732573217,0.7477087990275638,-1.0192352728367033,1.9117832193513469,3.3543992032766923,4680564.824064103,0.9999989317528571,1.5624794854923312,0.3608708023849955,6.7651417805196425,Native Hawaiian or Pacific Islander race,Hopkins; NU; Penn; Rush; UCSF; UMN
Trajectory severity,polr_severity_rank,race_categoryOther,Ordinal_OR,9,-2.3146438687055375,0.006858026009775285,-2.328085599684697,-2.301202137726378,-1.2593726566525327,2.6405472288887952,-6.434845225274572,3.9160999119695057,62.73862218978245,693663.2101261828,0.9999884670256644,0.2838320307953447,0.0016046570435332625,50.204261421508875,Other race,Emory; Hopkins; Michigan; NU; OHSU; Penn; Rush; UCMC; UCSF
Trajectory severity,polr_severity_rank,race_categoryUnknown,Ordinal_OR,10,-0.029251532161636618,0.0038460843628069616,-0.036789857512738264,-0.02171320681053497,-1.2566644038314778,0.6557198425155656,-2.5418752951619865,0.02854648749903066,4.2902566614726565,85368.99314706064,0.9998945753057612,0.2846017615357021,0.07871864060205243,1.0289578433994548,Unknown race,Emory; Hopkins; Michigan; NU; OHSU; Penn; Rush; UCMC; UCSF; UMN
Trajectory severity,polr_severity_rank,race_categoryWhite,Ordinal_OR,10,-1.41059549573316,0.03815897849955837,-1.4853870935922944,-1.3358038978740254,-1.2805485097515519,1.3904627190626575,-4.00585543911436,1.4447584196112568,19.30696012291052,11167.533705095737,0.9991940924256272,0.27788483610051506,0.01820870615496251,4.240827518300359,White race,Emory; Hopkins; Michigan; NU; OHSU; Penn; Rush; UCMC; UCSF; UMN
