traj_cluster_ra,mortality,sofa,imv_rate,icu_los,severity_rank
1,0.10695587135377711,5.183246073298429,0.3575168287210172,55.333333333333336,2
2,0.3258426966292135,4.580524344569288,0.13857677902621723,99.6,1
3,0.3986175115207373,9.92741935483871,0.9873271889400922,191.025,4
4,0.356234096692112,10.837150127226463,0.9770992366412213,259.23333333333335,5
5,0.18974358974358974,5.397435897435898,0.28205128205128205,70.42500000000001,3
