site_name,stratum,variable,level,summary_type,n_nonmissing,mean,sd,median,p25,p75
ohsu,Q1,age_years,NA,continuous,951,59.99369085173502,16.48642063687281,63,51,72
ohsu,Q2,age_years,NA,continuous,951,58.937960042060986,18.28917826828007,62,46,73
ohsu,Q3,age_years,NA,continuous,951,60.48159831756046,17.344965232492573,62,49,74
ohsu,Q4,age_years,NA,continuous,951,57.705573080967405,17.833249857696213,59,46,71
ohsu,NA,age_years,NA,continuous,10,53.2,18.054239268259284,47,40.5,67.25
ohsu,Q1,icu_los_hours,NA,continuous,951,191.32891692954783,234.4714215351887,104.75,43.70833333333333,255.99166666666667
ohsu,Q2,icu_los_hours,NA,continuous,951,171.39284963196636,263.88629010198537,86.85,38.5,196.23333333333335
ohsu,Q3,icu_los_hours,NA,continuous,951,204.12280056081318,595.632314368714,74.58333333333333,32.858333333333334,204.59166666666667
ohsu,Q4,icu_los_hours,NA,continuous,951,152.41349456712234,216.92166334200394,76.03333333333333,38.275000000000006,182.15
ohsu,NA,icu_los_hours,NA,continuous,10,163.23333333333332,184.57850298838187,105.73333333333332,63.383333333333326,143.02916666666667
ohsu,Q1,imv_hours_icu,NA,continuous,951,41.063091482649845,78.9639505658056,9,0,48
ohsu,Q2,imv_hours_icu,NA,continuous,951,35.88117770767613,74.57165803568064,4,0,40
ohsu,Q3,imv_hours_icu,NA,continuous,951,44.487907465825444,126.82804608866812,0,0,37
ohsu,Q4,imv_hours_icu,NA,continuous,951,29.425867507886434,59.611995646048726,2,0,30
ohsu,NA,imv_hours_icu,NA,continuous,10,60.1,89.70129442891124,28.5,1,50
ohsu,Q1,imv_hours_72h,NA,continuous,951,15.472134595162986,18.1996243907676,7,0,30
ohsu,Q2,imv_hours_72h,NA,continuous,951,13.637223974763407,17.901127346778246,2,0,27
ohsu,Q3,imv_hours_72h,NA,continuous,951,12.458464773922188,18.024489462324365,0,0,24
ohsu,Q4,imv_hours_72h,NA,continuous,951,12.391167192429021,17.381674736233784,0,0,23
ohsu,NA,imv_hours_72h,NA,continuous,10,20.9,18.603763060198332,24.5,1,33.5
ohsu,Q1,escalations_icu,NA,continuous,951,2.1156677181913777,3.700821608778096,1,0,3
ohsu,Q2,escalations_icu,NA,continuous,951,1.804416403785489,3.1270671396532332,1,0,2
ohsu,Q3,escalations_icu,NA,continuous,951,2.0157728706624605,4.453829033532485,1,0,2
ohsu,Q4,escalations_icu,NA,continuous,951,1.7455310199789695,3.470843747993291,0,0,2
ohsu,NA,escalations_icu,NA,continuous,10,1.2,2.1499353995462798,0,0,1.5
ohsu,Q1,deescalations_icu,NA,continuous,951,2.914826498422713,3.780573744590438,2,1,4
ohsu,Q2,deescalations_icu,NA,continuous,951,2.515247108307045,3.2637609750150367,2,0,3
ohsu,Q3,deescalations_icu,NA,continuous,951,2.5573080967402735,4.42892724432258,1,0,3
ohsu,Q4,deescalations_icu,NA,continuous,951,2.5110410094637223,3.5027258662513012,2,0,3
ohsu,NA,deescalations_icu,NA,continuous,10,2.4,2.5473297566057065,1.5,1,3.5
ohsu,Q1,vaso_hours_72h,NA,continuous,951,12.97055730809674,19.616834220815946,1,0,19
ohsu,Q2,vaso_hours_72h,NA,continuous,951,12.487907465825447,19.93535898415722,0,0,18
ohsu,Q3,vaso_hours_72h,NA,continuous,951,10.439537329127235,18.119494398558547,0,0,13
ohsu,Q4,vaso_hours_72h,NA,continuous,951,9.225026288117771,16.820596534084814,0,0,11
ohsu,NA,vaso_hours_72h,NA,continuous,10,15.1,20.19048180592914,0,0,31
ohsu,Q1,vaso_mean_72h,NA,continuous,951,0.5162986330178759,0.49999723282205105,1,0,1
ohsu,Q2,vaso_mean_72h,NA,continuous,951,0.491062039957939,0.5001831531282395,0,0,1
ohsu,Q3,vaso_mean_72h,NA,continuous,951,0.4416403785488959,0.49684376556255877,0,0,1
ohsu,Q4,vaso_mean_72h,NA,continuous,951,0.42902208201892744,0.49519692046516905,0,0,1
ohsu,NA,vaso_mean_72h,NA,continuous,10,0.4,0.5163977794943222,0,0,1
ohsu,Q1,pm25_1y,NA,continuous,951,6.3008704398583415,2.4281215592786363,5.571666717529297,4.479381084442139,7.247662544250488
ohsu,Q2,pm25_1y,NA,continuous,951,6.676206730392328,4.206255699730874,5.630516529083252,5.378827333450317,6.177045822143555
ohsu,Q3,pm25_1y,NA,continuous,951,6.05272019874661,1.0702972446100953,5.791390895843506,5.25730562210083,6.655899524688721
ohsu,Q4,pm25_1y,NA,continuous,951,7.053033083144548,1.135744166337625,6.655899524688721,6.655899524688721,7.046810626983643
ohsu,NA,pm25_1y,NA,continuous,0,NA,NA,NA,NA,NA
ohsu,Q1,pm25_3y,NA,continuous,951,6.231636978367245,1.6433627252111753,5.911135196685791,4.86212174097697,7.504846096038818
ohsu,Q2,pm25_3y,NA,continuous,951,6.690788014476074,2.513940998994634,5.82309751507973,5.351332823435466,6.458550930023193
ohsu,Q3,pm25_3y,NA,continuous,951,6.0372707966757,0.520846679382332,5.9912106196085615,5.829994518241003,6.363103707631429
ohsu,Q4,pm25_3y,NA,continuous,951,7.000836627037255,0.579043567970123,6.786203225453694,6.472276210784912,7.5357710520426435
ohsu,NA,pm25_3y,NA,continuous,0,NA,NA,NA,NA,NA
ohsu,Q1,pm25_5y,NA,continuous,951,6.224008437645056,1.392260282685984,6.078375148773193,5.071634385277224,7.460365676879883
ohsu,Q2,pm25_5y,NA,continuous,951,6.971556048449912,2.075553176237068,5.786550807952881,5.427094650268555,9.486962433248301
ohsu,Q3,pm25_5y,NA,continuous,951,5.974995379676867,0.6269141326023849,5.804465675354004,5.5735656237565685,6.325042057037353
ohsu,Q4,pm25_5y,NA,continuous,951,6.931058661439538,0.5317505970488484,7.179930591583252,6.455409166377078,7.209946823120117
ohsu,NA,pm25_5y,NA,continuous,0,NA,NA,NA,NA,NA
ohsu,Q1,no2_1y,NA,continuous,951,1.4762480450427116,0.2877758589810517,1.466523289680481,1.3098021745681765,1.6371365223015548
ohsu,Q2,no2_1y,NA,continuous,951,2.537620578523483,0.41093995548091855,2.4573850631713867,2.324960511920601,2.894295343167326
ohsu,Q3,no2_1y,NA,continuous,951,3.5890354691288606,0.4946767110984903,3.4039618968963623,3.243412494659424,3.768893241882324
ohsu,Q4,no2_1y,NA,continuous,951,5.023166661678897,0.5793705095682,4.859610080718994,4.703629493713379,5.220888137817383
ohsu,NA,no2_1y,NA,continuous,0,NA,NA,NA,NA,NA
ohsu,Q1,no2_3y,NA,continuous,951,1.49700363871939,0.30081536055590075,1.4935954014460247,1.3184255758921306,1.6875996496214034
ohsu,Q2,no2_3y,NA,continuous,951,2.641866611878824,0.3844683763624897,2.4657265822611274,2.392001469930013,3.12865466215146
ohsu,Q3,no2_3y,NA,continuous,951,3.7317398560938524,0.5119709573135298,3.5546457511638843,3.2944525877634683,3.8337685817508036
ohsu,Q4,no2_3y,NA,continuous,951,5.170005617957231,0.6198662636004166,4.966011842091878,4.928042570749919,5.282298069067121
ohsu,NA,no2_3y,NA,continuous,0,NA,NA,NA,NA,NA
ohsu,Q1,no2_5y,NA,continuous,951,1.5353012129213588,0.3332020744838967,1.5525856922952468,1.3422216773033142,1.7225491285324097
ohsu,Q2,no2_5y,NA,continuous,951,2.6822455959124905,0.372031662744683,2.4544385433197022,2.4210779325219,3.2108675479888915
ohsu,Q3,no2_5y,NA,continuous,951,3.851687381392826,0.46948634902090214,3.791954323904746,3.4732420253410408,4.012439375567009
ohsu,Q4,no2_5y,NA,continuous,951,5.302851306093594,0.6823289198818384,5.104808319131923,4.9392658233642575,5.5243381125876505
ohsu,NA,no2_5y,NA,continuous,0,NA,NA,NA,NA,NA
ohsu,Q1,charlson_score,NA,continuous,951,3.5404837013669823,3.116372955434836,3,1,5
ohsu,Q2,charlson_score,NA,continuous,951,3.3259726603575186,3.0774132123021367,3,1,5
