traj_cluster_ra,h,rs,n,prop
1,51,OTHER,2,0.0014958863126402393
1,51,ROOM AIR,1163,0.8698578908002992
1,52,IMV,10,0.0074794315632011965
1,52,LOW_O2,135,0.10097232610321616
1,52,NIV,15,0.011219147344801795
1,52,OTHER,1,7.479431563201197e-4
1,52,ROOM AIR,1176,0.8795811518324608
1,53,IMV,12,0.008975317875841436
1,53,LOW_O2,122,0.0912490650710546
1,53,NIV,15,0.011219147344801795
1,53,OTHER,1,7.479431563201197e-4
1,53,ROOM AIR,1187,0.8878085265519821
1,54,IMV,11,0.008227374719521317
1,54,LOW_O2,113,0.08451757666417352
1,54,NIV,14,0.010471204188481676
1,54,OTHER,1,7.479431563201197e-4
1,54,ROOM AIR,1198,0.8960359012715033
1,55,IMV,11,0.008227374719521317
1,55,LOW_O2,107,0.0800299177262528
1,55,NIV,10,0.0074794315632011965
1,55,OTHER,2,0.0014958863126402393
1,55,ROOM AIR,1207,0.9027673896783844
1,56,IMV,10,0.0074794315632011965
1,56,LOW_O2,110,0.08227374719521316
1,56,NIV,12,0.008975317875841436
1,56,OTHER,2,0.0014958863126402393
1,56,ROOM AIR,1203,0.8997756170531039
1,57,IMV,11,0.008227374719521317
1,57,LOW_O2,105,0.078534031413612565
1,57,NIV,11,0.008227374719521317
1,57,OTHER,2,0.0014958863126402393
1,57,ROOM AIR,1208,0.9035153328347045
1,58,IMV,11,0.008227374719521317
1,58,LOW_O2,99,0.07404637247569185
1,58,NIV,11,0.008227374719521317
1,58,OTHER,2,0.0014958863126402393
1,58,ROOM AIR,1214,0.9080029917726253
1,59,IMV,10,0.0074794315632011965
1,59,LOW_O2,103,0.07703814510097233
1,59,NIV,15,0.011219147344801795
1,59,OTHER,1,7.479431563201197e-4
1,59,ROOM AIR,1208,0.9035153328347045
1,60,IMV,10,0.0074794315632011965
1,60,LOW_O2,99,0.07404637247569185
1,60,NIV,13,0.009723261032161555
1,60,OTHER,1,7.479431563201197e-4
1,60,ROOM AIR,1214,0.9080029917726253
1,61,IMV,11,0.008227374719521317
1,61,LOW_O2,87,0.06507105459985041
1,61,NIV,13,0.009723261032161555
1,61,OTHER,1,7.479431563201197e-4
1,61,ROOM AIR,1225,0.9162303664921466
1,62,IMV,11,0.008227374719521317
1,62,LOW_O2,87,0.06507105459985041
1,62,NIV,15,0.011219147344801795
1,62,OTHER,1,7.479431563201197e-4
1,62,ROOM AIR,1223,0.9147344801795063
1,63,IMV,11,0.008227374719521317
1,63,LOW_O2,84,0.06282722513089005
1,63,NIV,13,0.009723261032161555
1,63,OTHER,1,7.479431563201197e-4
1,63,ROOM AIR,1228,0.9184741959611069
1,64,IMV,11,0.008227374719521317
1,64,LOW_O2,94,0.07030665669409125
1,64,NIV,10,0.0074794315632011965
1,64,OTHER,1,7.479431563201197e-4
1,64,ROOM AIR,1221,0.9132385938668661
1,65,IMV,11,0.008227374719521317
1,65,LOW_O2,90,0.06731488406881077
1,65,NIV,12,0.008975317875841436
1,65,OTHER,1,7.479431563201197e-4
1,65,ROOM AIR,1223,0.9147344801795063
1,66,IMV,11,0.008227374719521317
1,66,LOW_O2,89,0.06656694091249066
1,66,NIV,12,0.008975317875841436
1,66,OTHER,1,7.479431563201197e-4
1,66,ROOM AIR,1224,0.9154824233358265
1,67,IMV,12,0.008975317875841436
1,67,LOW_O2,85,0.06357516828721017
1,67,NIV,12,0.008975317875841436
1,67,OTHER,1,7.479431563201197e-4
1,67,ROOM AIR,1227,0.9177262528047868
1,68,IMV,12,0.008975317875841436
1,68,LOW_O2,85,0.06357516828721017
1,68,NIV,10,0.0074794315632011965
1,68,OTHER,1,7.479431563201197e-4
1,68,ROOM AIR,1229,0.9192221391174271
1,69,IMV,12,0.008975317875841436
1,69,LOW_O2,93,0.06955871353777113
1,69,NIV,10,0.0074794315632011965
1,69,OTHER,1,7.479431563201197e-4
1,69,ROOM AIR,1221,0.9132385938668661
1,70,IMV,12,0.008975317875841436
1,70,LOW_O2,92,0.068810770381451
1,70,NIV,13,0.009723261032161555
1,70,OTHER,1,7.479431563201197e-4
1,70,ROOM AIR,1219,0.9117427075542259
1,71,IMV,12,0.008975317875841436
1,71,LOW_O2,94,0.07030665669409125
1,71,NIV,15,0.011219147344801795
1,71,OTHER,1,7.479431563201197e-4
1,71,ROOM AIR,1215,0.9087509349289454
1,72,IMV,12,0.008975317875841436
1,72,LOW_O2,96,0.07180254300673149
1,72,NIV,14,0.010471204188481676
1,72,OTHER,1,7.479431563201197e-4
1,72,ROOM AIR,1214,0.9080029917726253
2,0,IMV,26,0.09737827715355805
2,0,LOW_O2,27,0.10112359550561797
2,0,NIV,208,0.7790262172284644
2,0,ROOM AIR,6,0.02247191011235955
2,1,IMV,26,0.09737827715355805
2,1,LOW_O2,28,0.10486891385767791
2,1,NIV,207,0.7752808988764045
2,1,ROOM AIR,6,0.02247191011235955
2,2,IMV,25,0.09363295880149813
2,2,LOW_O2,24,0.0898876404494382
2,2,NIV,210,0.7865168539325843
2,2,ROOM AIR,8,0.0299625468164794
2,3,IMV,25,0.09363295880149813
2,3,LOW_O2,22,0.08239700374531835
2,3,NIV,213,0.797752808988764
2,3,ROOM AIR,7,0.026217228464419477
2,4,IMV,25,0.09363295880149813
2,4,LOW_O2,25,0.09363295880149813
2,4,NIV,213,0.797752808988764
2,4,ROOM AIR,4,0.0149812734082397
2,5,IMV,23,0.08614232209737828
2,5,LOW_O2,24,0.0898876404494382
2,5,NIV,216,0.8089887640449438
2,5,ROOM AIR,4,0.0149812734082397
2,6,IMV,23,0.08614232209737828
2,6,LOW_O2,23,0.08614232209737828
2,6,NIV,217,0.8127340823970037
2,6,ROOM AIR,4,0.0149812734082397
2,7,IMV,22,0.08239700374531835
2,7,LOW_O2,22,0.08239700374531835
2,7,NIV,221,0.8277153558052435
2,7,ROOM AIR,2,0.00749063670411985
2,8,IMV,21,0.07865168539325842
2,8,LOW_O2,22,0.08239700374531835
2,8,NIV,222,0.8314606741573034
2,8,ROOM AIR,2,0.00749063670411985
2,9,IMV,19,0.07116104868913857
2,9,LOW_O2,23,0.08614232209737828
2,9,NIV,222,0.8314606741573034
2,9,ROOM AIR,3,0.011235955056179775
2,10,IMV,18,0.06741573033707865
2,10,LOW_O2,23,0.08614232209737828
2,10,NIV,223,0.8352059925093633
2,10,ROOM AIR,3,0.011235955056179775
2,11,IMV,18,0.06741573033707865
2,11,LOW_O2,24,0.0898876404494382
2,11,NIV,222,0.8314606741573034
2,11,ROOM AIR,3,0.011235955056179775
2,12,IMV,18,0.06741573033707865
2,12,LOW_O2,19,0.07116104868913857
2,12,NIV,225,0.8426966292134831
2,12,ROOM AIR,5,0.018726591760299626
2,13,IMV,16,0.0599250936329588
2,13,LOW_O2,19,0.07116104868913857
2,13,NIV,228,0.8539325842696629
2,13,ROOM AIR,4,0.0149812734082397
2,14,IMV,13,0.04868913857677903
2,14,LOW_O2,20,0.0749063670411985
2,14,NIV,230,0.8614232209737828
2,14,ROOM AIR,4,0.0149812734082397
2,15,IMV,10,0.03745318352059925
2,15,LOW_O2,19,0.07116104868913857
2,15,NIV,235,0.8801498127340824
2,15,ROOM AIR,3,0.011235955056179775
2,16,IMV,9,0.033707865168539325
2,16,LOW_O2,21,0.07865168539325842
2,16,NIV,235,0.8801498127340824
2,16,ROOM AIR,2,0.00749063670411985
2,17,IMV,9,0.033707865168539325
2,17,LOW_O2,21,0.07865168539325842
2,17,NIV,235,0.8801498127340824
2,17,ROOM AIR,2,0.00749063670411985
2,18,IMV,10,0.03745318352059925
2,18,LOW_O2,21,0.07865168539325842
2,18,NIV,234,0.8764044943820225
2,18,ROOM AIR,2,0.00749063670411985
2,19,IMV,8,0.0299625468164794
2,19,LOW_O2,18,0.06741573033707865
2,19,NIV,239,0.8951310861423221
2,19,ROOM AIR,2,0.00749063670411985
2,20,IMV,8,0.0299625468164794
2,20,LOW_O2,16,0.0599250936329588
2,20,NIV,242,0.9063670411985019
2,20,ROOM AIR,1,0.003745318352059925
2,21,IMV,7,0.026217228464419477
2,21,LOW_O2,15,0.056179775280898875
2,21,NIV,243,0.9101123595505618
2,21,ROOM AIR,2,0.00749063670411985
2,22,IMV,5,0.018726591760299626
2,22,LOW_O2,12,0.0449438202247191
2,22,NIV,249,0.9325842696629213
2,22,ROOM AIR,1,0.003745318352059925
2,23,IMV,4,0.0149812734082397
2,23,LOW_O2,11,0.04119850187265917
2,23,NIV,251,0.9400749063670412
2,23,ROOM AIR,1,0.003745318352059925
2,24,IMV,4,0.0149812734082397
2,24,LOW_O2,10,0.03745318352059925
2,24,NIV,251,0.9400749063670412
2,24,ROOM AIR,2,0.00749063670411985
2,25,IMV,4,0.0149812734082397
2,25,LOW_O2,10,0.03745318352059925
2,25,NIV,251,0.9400749063670412
2,25,ROOM AIR,2,0.00749063670411985
2,26,IMV,3,0.011235955056179775
2,26,LOW_O2,7,0.026217228464419477
2,26,NIV,255,0.9550561797752809
2,26,ROOM AIR,2,0.00749063670411985
2,27,IMV,2,0.00749063670411985
2,27,LOW_O2,5,0.018726591760299626
2,27,NIV,258,0.9662921348314607
2,27,ROOM AIR,2,0.00749063670411985
2,28,IMV,2,0.00749063670411985
2,28,LOW_O2,5,0.018726591760299626
2,28,NIV,258,0.9662921348314607
2,28,ROOM AIR,2,0.00749063670411985
2,29,IMV,2,0.00749063670411985
2,29,LOW_O2,6,0.02247191011235955
2,29,NIV,257,0.9625468164794008
2,29,ROOM AIR,2,0.00749063670411985
2,30,IMV,2,0.00749063670411985
2,30,LOW_O2,8,0.0299625468164794
2,30,NIV,255,0.9550561797752809
2,30,ROOM AIR,2,0.00749063670411985
2,31,IMV,2,0.00749063670411985
2,31,LOW_O2,7,0.026217228464419477
2,31,NIV,256,0.9588014981273408
2,31,ROOM AIR,2,0.00749063670411985
2,32,IMV,2,0.00749063670411985
2,32,LOW_O2,10,0.03745318352059925
2,32,NIV,254,0.951310861423221
2,32,ROOM AIR,1,0.003745318352059925
2,33,IMV,2,0.00749063670411985
2,33,LOW_O2,9,0.033707865168539325
2,33,NIV,255,0.9550561797752809
2,33,ROOM AIR,1,0.003745318352059925
2,34,LOW_O2,9,0.033707865168539325
2,34,NIV,257,0.9625468164794008
2,34,ROOM AIR,1,0.003745318352059925
2,35,LOW_O2,7,0.026217228464419477
2,35,NIV,259,0.9700374531835206
2,35,ROOM AIR,1,0.003745318352059925
2,36,LOW_O2,10,0.03745318352059925
2,36,NIV,256,0.9588014981273408
2,36,ROOM AIR,1,0.003745318352059925
2,37,LOW_O2,9,0.033707865168539325
2,37,NIV,256,0.9588014981273408
2,37,ROOM AIR,2,0.00749063670411985
2,38,LOW_O2,9,0.033707865168539325
2,38,NIV,256,0.9588014981273408
2,38,ROOM AIR,2,0.00749063670411985
2,39,LOW_O2,12,0.0449438202247191
2,39,NIV,254,0.951310861423221
2,39,ROOM AIR,1,0.003745318352059925
2,40,LOW_O2,14,0.052434456928838954
2,40,NIV,250,0.9363295880149812
2,40,ROOM AIR,3,0.011235955056179775
2,41,LOW_O2,16,0.0599250936329588
2,41,NIV,248,0.9288389513108615
2,41,ROOM AIR,3,0.011235955056179775
2,42,LOW_O2,18,0.06741573033707865
2,42,NIV,246,0.9213483146067416
2,42,ROOM AIR,3,0.011235955056179775
2,43,LOW_O2,17,0.06367041198501873
2,43,NIV,246,0.9213483146067416
2,43,ROOM AIR,4,0.0149812734082397
2,44,LOW_O2,19,0.07116104868913857
2,44,NIV,245,0.9176029962546817
2,44,ROOM AIR,3,0.011235955056179775
2,45,LOW_O2,20,0.0749063670411985
2,45,NIV,245,0.9176029962546817
2,45,ROOM AIR,2,0.00749063670411985
2,46,LOW_O2,23,0.08614232209737828
2,46,NIV,240,0.898876404494382
2,46,ROOM AIR,4,0.0149812734082397
2,47,LOW_O2,27,0.10112359550561797
2,47,NIV,236,0.8838951310861424
2,47,ROOM AIR,4,0.0149812734082397
2,48,LOW_O2,30,0.11235955056179775
2,48,NIV,233,0.8726591760299626
2,48,ROOM AIR,4,0.0149812734082397
2,49,LOW_O2,32,0.1198501872659176
2,49,NIV,232,0.8689138576779026
2,49,ROOM AIR,3,0.011235955056179775
2,50,LOW_O2,32,0.1198501872659176
2,50,NIV,231,0.8651685393258427
2,50,ROOM AIR,4,0.0149812734082397
2,51,LOW_O2,32,0.1198501872659176
2,51,NIV,229,0.8576779026217228
2,51,ROOM AIR,6,0.02247191011235955
2,52,IMV,2,0.00749063670411985
2,52,LOW_O2,33,0.12359550561797752
2,52,NIV,225,0.8426966292134831
2,52,ROOM AIR,7,0.026217228464419477
2,53,IMV,2,0.00749063670411985
2,53,LOW_O2,33,0.12359550561797752
2,53,NIV,224,0.8389513108614233
2,53,ROOM AIR,8,0.0299625468164794
2,54,IMV,3,0.011235955056179775
2,54,LOW_O2,33,0.12359550561797752
2,54,NIV,223,0.8352059925093633
2,54,ROOM AIR,8,0.0299625468164794
2,55,IMV,3,0.011235955056179775
2,55,LOW_O2,34,0.12734082397003746
2,55,NIV,220,0.8239700374531835
2,55,ROOM AIR,10,0.03745318352059925
2,56,IMV,3,0.011235955056179775
2,56,LOW_O2,40,0.149812734082397
2,56,NIV,212,0.7940074906367042
2,56,ROOM AIR,12,0.0449438202247191
2,57,IMV,4,0.0149812734082397
2,57,LOW_O2,44,0.1647940074906367
2,57,NIV,209,0.7827715355805244
2,57,ROOM AIR,10,0.03745318352059925
2,58,IMV,5,0.018726591760299626
2,58,LOW_O2,50,0.18726591760299627
2,58,NIV,203,0.7602996254681648
2,58,ROOM AIR,9,0.033707865168539325
2,59,IMV,5,0.018726591760299626
2,59,LOW_O2,53,0.19850187265917604
2,59,NIV,199,0.7453183520599251
2,59,ROOM AIR,10,0.03745318352059925
2,60,IMV,5,0.018726591760299626
2,60,LOW_O2,56,0.20973782771535582
2,60,NIV,197,0.7378277153558053
2,60,ROOM AIR,9,0.033707865168539325
2,61,IMV,6,0.02247191011235955
2,61,LOW_O2,57,0.21348314606741572
2,61,NIV,193,0.7228464419475655
2,61,ROOM AIR,11,0.04119850187265917
2,62,IMV,7,0.026217228464419477
2,62,LOW_O2,57,0.21348314606741572
2,62,NIV,189,0.7078651685393258
2,62,ROOM AIR,14,0.052434456928838954
2,63,IMV,7,0.026217228464419477
2,63,LOW_O2,55,0.20599250936329588
2,63,NIV,191,0.7153558052434457
2,63,ROOM AIR,14,0.052434456928838954
2,64,IMV,8,0.0299625468164794
2,64,LOW_O2,55,0.20599250936329588
2,64,NIV,189,0.7078651685393258
2,64,ROOM AIR,15,0.056179775280898875
2,65,IMV,8,0.0299625468164794
2,65,LOW_O2,54,0.20224719101123595
2,65,NIV,188,0.704119850187266
2,65,ROOM AIR,17,0.06367041198501873
2,66,IMV,8,0.0299625468164794
2,66,LOW_O2,59,0.2209737827715356
2,66,NIV,182,0.6816479400749064
2,66,ROOM AIR,18,0.06741573033707865
2,67,IMV,9,0.033707865168539325
2,67,LOW_O2,59,0.2209737827715356
2,67,NIV,180,0.6741573033707865
2,67,ROOM AIR,19,0.07116104868913857
2,68,IMV,9,0.033707865168539325
2,68,LOW_O2,59,0.2209737827715356
2,68,NIV,180,0.6741573033707865
2,68,ROOM AIR,19,0.07116104868913857
2,69,IMV,9,0.033707865168539325
2,69,LOW_O2,61,0.22846441947565543
2,69,NIV,178,0.6666666666666666
2,69,ROOM AIR,19,0.07116104868913857
2,70,IMV,9,0.033707865168539325
2,70,LOW_O2,61,0.22846441947565543
2,70,NIV,179,0.6704119850187266
2,70,ROOM AIR,18,0.06741573033707865
2,71,IMV,9,0.033707865168539325
2,71,LOW_O2,61,0.22846441947565543
2,71,NIV,178,0.6666666666666666
2,71,ROOM AIR,19,0.07116104868913857
2,72,IMV,9,0.033707865168539325
2,72,LOW_O2,59,0.2209737827715356
2,72,NIV,181,0.6779026217228464
2,72,ROOM AIR,18,0.06741573033707865
3,0,IMV,813,0.9366359447004609
3,0,LOW_O2,28,0.03225806451612903
3,0,NIV,15,0.01728110599078341
3,0,OTHER,1,0.001152073732718894
3,0,ROOM AIR,11,0.012672811059907835
3,1,IMV,816,0.9400921658986175
3,1,LOW_O2,27,0.03110599078341014
3,1,NIV,15,0.01728110599078341
3,1,ROOM AIR,10,0.01152073732718894
3,2,IMV,818,0.9423963133640553
3,2,LOW_O2,28,0.03225806451612903
3,2,NIV,13,0.014976958525345621
3,2,ROOM AIR,9,0.010368663594470046
3,3,IMV,822,0.9470046082949308
3,3,LOW_O2,27,0.03110599078341014
3,3,NIV,12,0.013824884792626729
3,3,ROOM AIR,7,0.008064516129032258
3,4,IMV,828,0.9539170506912442
3,4,LOW_O2,24,0.027649769585253458
3,4,NIV,8,0.009216589861751152
3,4,ROOM AIR,8,0.009216589861751152
3,5,IMV,831,0.9573732718894009
3,5,LOW_O2,23,0.026497695852534562
3,5,NIV,6,0.0069124423963133645
3,5,ROOM AIR,8,0.009216589861751152
3,6,IMV,835,0.9619815668202765
