vif
1.1559554469592626
1.0753490320096908
1.2272565214011673
1.1841812766719695
1.0108768566585566
1.0880627552667415
1.1600329433932515
1.5594534157768243
1.4715303288294632
1
1
4
1
1
6
1
1
1
1.0751536852744645
1.0369903721875584
1.0259280842535756
1.0882009357981501
1.0054237199601752
1.0070580268081384
1.0770482549046962
1.2487807717036743
1.2130664981069517
