site_name,stratum,variable,level,summary_type,n,denom,prop
ohsu,Overall,sex_category,Female,categorical,1587,3814,0.4160985841636078
ohsu,Overall,sex_category,Male,categorical,2227,3814,0.5839014158363922
ohsu,Overall,race_category,American Indian or Alaska Native,categorical,93,3814,0.024383848977451494
ohsu,Overall,race_category,Asian,categorical,116,3814,0.030414263240692185
ohsu,Overall,race_category,Black or African American,categorical,127,3814,0.03329837441006817
ohsu,Overall,race_category,Native Hawaiian or Other Pacific Islander,categorical,47,3814,0.01232302045097011
ohsu,Overall,race_category,Other,categorical,52,3814,0.013633980073413739
ohsu,Overall,race_category,Unknown,categorical,229,3814,0.06004195070791819
ohsu,Overall,race_category,White,categorical,3150,3814,0.8259045621394862
ohsu,Overall,ethnicity_category,Hispanic,categorical,311,3814,0.08154168851599371
ohsu,Overall,ethnicity_category,Non-Hispanic,categorical,3242,3814,0.8500262191924489
ohsu,Overall,ethnicity_category,Unknown,categorical,261,3814,0.06843209229155742
ohsu,Overall,device_t0,CPAP,categorical,23,3814,0.006030414263240692
ohsu,Overall,device_t0,FACE MASK,categorical,161,3814,0.042212899842684844
ohsu,Overall,device_t0,HIGH FLOW NC,categorical,357,3814,0.09360251704247509
ohsu,Overall,device_t0,IMV,categorical,1167,3814,0.30597797587834297
ohsu,Overall,device_t0,NASAL CANNULA,categorical,610,3814,0.1599370739381227
ohsu,Overall,device_t0,NIPPV,categorical,103,3814,0.02700576822233875
ohsu,Overall,device_t0,OTHER,categorical,1,3814,2.6219192448872575e-4
ohsu,Overall,device_t0,ROOM AIR,categorical,400,3814,0.1048767697954903
ohsu,Overall,device_t0,TRACH COLLAR,categorical,19,3814,0.004981646565285789
ohsu,Overall,device_t0,UNK,categorical,676,3814,0.1772417409543786
ohsu,Overall,device_t0,NA,categorical,297,3814,0.07787100157315155
ohsu,Overall,traj_cluster_ra,1,categorical,1337,3814,0.3505506030414263
ohsu,Overall,traj_cluster_ra,2,categorical,267,3814,0.07000524383848977
ohsu,Overall,traj_cluster_ra,3,categorical,868,3814,0.22758259045621396
ohsu,Overall,traj_cluster_ra,4,categorical,393,3814,0.10304142632406922
ohsu,Overall,traj_cluster_ra,5,categorical,780,3814,0.2045097011012061
ohsu,Overall,traj_cluster_ra,NA,categorical,169,3814,0.04431043523859465
ohsu,Overall,severity_rank,1,categorical,267,3814,0.07000524383848977
ohsu,Overall,severity_rank,2,categorical,1337,3814,0.3505506030414263
ohsu,Overall,severity_rank,3,categorical,780,3814,0.2045097011012061
ohsu,Overall,severity_rank,4,categorical,868,3814,0.22758259045621396
ohsu,Overall,severity_rank,5,categorical,393,3814,0.10304142632406922
ohsu,Overall,severity_rank,NA,categorical,169,3814,0.04431043523859465
ohsu,Overall,death_in_hosp,0,categorical,3049,3814,0.7994231777661248
ohsu,Overall,death_in_hosp,1,categorical,765,3814,0.20057682223387518
ohsu,Overall,hospice_discharge,0,categorical,3610,3814,0.9465128474043
ohsu,Overall,hospice_discharge,1,categorical,204,3814,0.053487152595700055
ohsu,Overall,death_or_hospice,0,categorical,2845,3814,0.7459360251704248
ohsu,Overall,death_or_hospice,1,categorical,969,3814,0.25406397482957527
ohsu,Overall,any_imv_icu,0,categorical,1735,3814,0.4549029889879392
ohsu,Overall,any_imv_icu,1,categorical,2079,3814,0.5450970110120609
ohsu,Overall,any_imv_72h,0,categorical,1838,3814,0.4819087572102779
ohsu,Overall,any_imv_72h,1,categorical,1976,3814,0.5180912427897221
ohsu,Overall,vaso_any_72h,0,categorical,2024,3814,0.5306764551651809
ohsu,Overall,vaso_any_72h,1,categorical,1790,3814,0.4693235448348191
ohsu,Overall,advanced_cancer_any_poa,0,categorical,3279,3814,0.8597273203985317
ohsu,Overall,advanced_cancer_any_poa,1,categorical,535,3814,0.14027267960146828
ohsu,Overall,metastatic_cancer_poa,0,categorical,3447,3814,0.9037755637126377
ohsu,Overall,metastatic_cancer_poa,1,categorical,367,3814,0.09622443628736235
ohsu,Overall,malignant_pleural_effusion_poa,0,categorical,3699,3814,0.9698479286837965
ohsu,Overall,malignant_pleural_effusion_poa,1,categorical,115,3814,0.030152071316203462
ohsu,Overall,cachexia_poa,0,categorical,3674,3814,0.9632931305715784
ohsu,Overall,cachexia_poa,1,categorical,140,3814,0.03670686942842161
