traj_cluster_ra,median_gcs,mean_gcs,pct_gcs_lt8,pct_gcs_lt13
1,14,12.827928220612685,0.09400500697536644,0.2905192348118562
2,15,13.653451492537313,0.05699626865671642,0.17630597014925373
3,10,9.762898299488196,0.3109109295030543,0.6999752352649826
4,11,10.395343798151002,0.23278601694915255,0.6513626733436055
5,15,13.426590612579265,0.04663369641069207,0.2277981734882733
NA,15,13.798607353081701,0.04785808931479605,0.15721559531529378
