site_name,stratum,variable,level,summary_type,n_nonmissing,mean,sd,median,p25,p75
emory,1,age_years,NA,continuous,2359,66.58372191606612,16.28107669676969,69,57,78
emory,2,age_years,NA,continuous,1849,60.835586803677664,17.474440493373432,63,49,74
emory,3,age_years,NA,continuous,1466,66.16439290586631,16.75581262925436,69,56,78
emory,4,age_years,NA,continuous,1943,61.76325270200721,16.557223684839375,64,52,74
emory,5,age_years,NA,continuous,1042,58.77543186180422,17.10541007540884,61,46,72
emory,NA,age_years,NA,continuous,161,66.14906832298136,17.682693226755724,70,54,80
emory,1,icu_los_hours,NA,continuous,2359,106.67218454147238,162.7054797159159,63.11666666666667,35.608333333333334,111.11666666666667
emory,2,icu_los_hours,NA,continuous,1849,78.85644492518479,150.26373244064536,44.56666666666667,26.733333333333334,70.05
emory,3,icu_los_hours,NA,continuous,1466,147.86221009549794,209.245253640917,90.29166666666667,53.483333333333334,158.66250000000002
emory,4,icu_los_hours,NA,continuous,1943,265.65686224052155,458.97988528341637,158.48333333333332,57.95,320.32500000000005
emory,5,icu_los_hours,NA,continuous,1042,248.97095329494562,321.51325117438205,145.20833333333334,78.825,278.8208333333333
emory,NA,icu_los_hours,NA,continuous,161,10.234679089026915,28.246855956752274,4.966666666666667,3.3,7.65
emory,1,imv_hours_icu,NA,continuous,2359,2.519711742263671,18.078577350963453,0,0,0
emory,2,imv_hours_icu,NA,continuous,1849,3.1952406706327743,17.311078549298713,0,0,0
emory,3,imv_hours_icu,NA,continuous,1466,7.288540245566167,42.14178042015181,0,0,0
emory,4,imv_hours_icu,NA,continuous,1943,70.73134328358209,92.89721062060251,40,18,87
emory,5,imv_hours_icu,NA,continuous,1042,50.86852207293666,75.43075778171347,22,12,58.75
emory,NA,imv_hours_icu,NA,continuous,161,0,0,0,0,0
emory,1,imv_hours_72h,NA,continuous,2359,0.13692242475625266,0.825478003451995,0,0,0
emory,2,imv_hours_72h,NA,continuous,1849,1.5689561925365063,4.434434453309566,0,0,0
emory,3,imv_hours_72h,NA,continuous,1466,0.19781718963165076,1.0931474471916331,0,0,0
emory,4,imv_hours_72h,NA,continuous,1943,25.046320123520328,14.012717322139817,24,16,33
emory,5,imv_hours_72h,NA,continuous,1042,19.44337811900192,11.703885711110352,17,11,26
emory,NA,imv_hours_72h,NA,continuous,161,0,0,0,0,0
emory,1,escalations_icu,NA,continuous,2359,6.023738872403561,8.604461400312017,3,1,7
emory,2,escalations_icu,NA,continuous,1849,2.3104380746349378,4.84465433438497,1,0,3
emory,3,escalations_icu,NA,continuous,1466,9.003410641200546,12.392967920905653,5,3,11
emory,4,escalations_icu,NA,continuous,1943,6.42717447246526,18.77655270838168,1,0,6
emory,5,escalations_icu,NA,continuous,1042,8.329174664107486,14.96688926738558,4,1,10
emory,NA,escalations_icu,NA,continuous,161,0.018633540372670808,0.23643312187173018,0,0,0
emory,1,deescalations_icu,NA,continuous,2359,6.301822806273845,8.623574169171473,4,1,8
emory,2,deescalations_icu,NA,continuous,1849,3.096809085992428,4.958140316386142,2,1,4
emory,3,deescalations_icu,NA,continuous,1466,9.517735334242838,12.174780594032871,6,3,11.75
emory,4,deescalations_icu,NA,continuous,1943,7.082346886258363,18.905216784733103,2,0,8
emory,5,deescalations_icu,NA,continuous,1042,9.218809980806142,15.137922154350575,5,2,11
emory,NA,deescalations_icu,NA,continuous,161,0.012422360248447204,0.15762208124782012,0,0,0
emory,1,vaso_hours_72h,NA,continuous,2359,6.228062738448495,14.500494306550896,0,0,1
emory,2,vaso_hours_72h,NA,continuous,1849,3.7879935100054083,10.916023744061308,0,0,0
emory,3,vaso_hours_72h,NA,continuous,1466,4.459072305593452,12.453655913965076,0,0,0
