traj_cluster_ra,low,high,risk_diff,risk_ratio
1,0.09126008187473504,0.09245214340875599,0.0011920615340209467,1.0130622448449826
2,0.04713011786589596,0.038520594461835964,-0.008609523404059995,0.8173243820743769
3,0.12836301230145358,0.12041300805193318,-0.007950004249520401,0.938066238030857
4,0.34787245517447,0.4313882961072262,0.08351584093275616,1.240076038474705
5,0.2752990872247922,0.24234739752217116,-0.03295168970262102,0.8803058519561501
