traj_cluster_ra,h,rs,n,prop
1,19,LOW_O2,1575,0.6676557863501483
1,19,NIV,185,0.07842306061890632
1,19,OTHER,439,0.18609580330648579
1,19,ROOM AIR,156,0.06612971598134802
1,20,IMV,4,0.001695633743111488
1,20,LOW_O2,1599,0.6778295888088173
1,20,NIV,161,0.06824925816023739
1,20,OTHER,436,0.18482407799915218
1,20,ROOM AIR,159,0.06740144128868164
1,21,IMV,3,0.001271725307333616
1,21,LOW_O2,1613,0.6837643069097075
1,21,NIV,143,0.06061890631623569
1,21,OTHER,439,0.18609580330648579
1,21,ROOM AIR,161,0.06824925816023739
1,22,IMV,4,0.001695633743111488
1,22,LOW_O2,1605,0.6803730394234845
1,22,NIV,135,0.057227638830012716
1,22,OTHER,450,0.1907587961000424
1,22,ROOM AIR,165,0.06994489190334888
1,23,IMV,4,0.001695633743111488
1,23,LOW_O2,1623,0.6880033912674862
1,23,NIV,120,0.05086901229334464
1,23,OTHER,464,0.1966935142009326
1,23,ROOM AIR,148,0.06273844849512505
1,24,IMV,4,0.001695633743111488
1,24,LOW_O2,1598,0.6774056803730394
1,24,NIV,125,0.052988554472233995
1,24,OTHER,472,0.20008478168715557
1,24,ROOM AIR,160,0.06782534972445951
1,25,IMV,3,0.001271725307333616
1,25,LOW_O2,1631,0.6913946587537092
1,25,NIV,132,0.055955913522679104
1,25,OTHER,434,0.18397626112759644
1,25,ROOM AIR,159,0.06740144128868164
1,26,IMV,2,8.47816871555744e-4
1,26,LOW_O2,1637,0.6939381093683764
1,26,NIV,120,0.05086901229334464
1,26,OTHER,448,0.18991097922848665
1,26,ROOM AIR,152,0.06443408223823655
1,27,IMV,3,0.001271725307333616
1,27,LOW_O2,1641,0.695633743111488
1,27,NIV,96,0.040695209834675714
1,27,OTHER,464,0.1966935142009326
1,27,ROOM AIR,155,0.06570580754557016
1,28,IMV,4,0.001695633743111488
1,28,LOW_O2,1620,0.6867316659601526
1,28,NIV,104,0.04408647732089869
1,28,OTHER,469,0.19881305637982197
1,28,ROOM AIR,162,0.06867316659601526
1,29,IMV,3,0.001271725307333616
1,29,LOW_O2,1634,0.6926663840610429
1,29,NIV,97,0.04111911827045358
1,29,OTHER,460,0.1949978804578211
1,29,ROOM AIR,165,0.06994489190334888
1,30,IMV,4,0.001695633743111488
1,30,LOW_O2,1638,0.6943620178041543
1,30,NIV,90,0.03815175922000848
1,30,OTHER,460,0.1949978804578211
1,30,ROOM AIR,167,0.07079270877490462
1,31,IMV,4,0.001695633743111488
1,31,LOW_O2,1663,0.7049597286986011
1,31,NIV,75,0.0317931326833404
1,31,OTHER,451,0.19118270453582026
1,31,ROOM AIR,166,0.07036880033912675
1,32,IMV,3,0.001271725307333616
1,32,LOW_O2,1646,0.6977532852903773
1,32,NIV,85,0.03603221704111912
1,32,OTHER,443,0.18779143704959728
1,32,ROOM AIR,182,0.0771513353115727
1,33,IMV,3,0.001271725307333616
1,33,LOW_O2,1626,0.6892751165748199
1,33,NIV,84,0.03560830860534125
1,33,OTHER,458,0.19415006358626535
1,33,ROOM AIR,188,0.07969478592623994
1,34,IMV,4,0.001695633743111488
1,34,LOW_O2,1634,0.6926663840610429
1,34,NIV,75,0.0317931326833404
1,34,OTHER,473,0.20050869012293346
1,34,ROOM AIR,173,0.07333615938957186
1,35,IMV,3,0.001271725307333616
1,35,LOW_O2,1660,0.7036880033912675
1,35,NIV,71,0.03009749894022891
1,35,OTHER,460,0.1949978804578211
1,35,ROOM AIR,165,0.06994489190334888
1,36,IMV,3,0.001271725307333616
1,36,LOW_O2,1642,0.6960576515472658
1,36,NIV,76,0.03221704111911827
1,36,OTHER,469,0.19881305637982197
1,36,ROOM AIR,169,0.07164052564646037
1,37,IMV,2,8.47816871555744e-4
1,37,LOW_O2,1642,0.6960576515472658
1,37,NIV,70,0.02967359050445104
1,37,OTHER,477,0.20220432386604492
1,37,ROOM AIR,168,0.0712166172106825
1,38,IMV,3,0.001271725307333616
1,38,LOW_O2,1620,0.6867316659601526
1,38,NIV,62,0.02628232301822806
1,38,OTHER,500,0.21195421788893598
1,38,ROOM AIR,174,0.07376006782534972
1,39,IMV,3,0.001271725307333616
1,39,LOW_O2,1659,0.7032640949554896
1,39,NIV,52,0.022043238660449344
1,39,OTHER,477,0.20220432386604492
1,39,ROOM AIR,168,0.0712166172106825
1,40,IMV,4,0.001695633743111488
1,40,LOW_O2,1672,0.708774904620602
1,40,NIV,60,0.02543450614667232
1,40,OTHER,455,0.19287833827893175
1,40,ROOM AIR,168,0.0712166172106825
1,41,IMV,4,0.001695633743111488
1,41,LOW_O2,1681,0.7125900805426028
1,41,NIV,48,0.020347604917337857
1,41,OTHER,464,0.1966935142009326
1,41,ROOM AIR,162,0.06867316659601526
1,42,IMV,3,0.001271725307333616
1,42,LOW_O2,1663,0.7049597286986011
1,42,NIV,51,0.02161933022467147
1,42,OTHER,488,0.20686731665960154
1,42,ROOM AIR,154,0.06528189910979229
1,43,IMV,3,0.001271725307333616
1,43,LOW_O2,1639,0.6947859262399322
1,43,NIV,54,0.022891055532005086
1,43,OTHER,505,0.21407376006782536
1,43,ROOM AIR,158,0.06697753285290377
1,44,IMV,3,0.001271725307333616
1,44,LOW_O2,1636,0.6935142009325985
1,44,NIV,63,0.026706231454005934
1,44,OTHER,498,0.21110640101738024
1,44,ROOM AIR,159,0.06740144128868164
1,45,IMV,2,8.47816871555744e-4
1,45,LOW_O2,1650,0.6994489190334887
1,45,NIV,62,0.02628232301822806
1,45,OTHER,487,0.20644340822382365
1,45,ROOM AIR,158,0.06697753285290377
1,46,IMV,2,8.47816871555744e-4
1,46,LOW_O2,1638,0.6943620178041543
1,46,NIV,66,0.027977956761339552
1,46,OTHER,494,0.20941076727426874
1,46,ROOM AIR,159,0.06740144128868164
1,47,IMV,3,0.001271725307333616
1,47,LOW_O2,1619,0.6863077575243748
1,47,NIV,61,0.025858414582450192
1,47,OTHER,509,0.21576939381093685
1,47,ROOM AIR,167,0.07079270877490462
1,48,IMV,2,8.47816871555744e-4
1,48,LOW_O2,1621,0.6871555743959304
1,48,NIV,77,0.032640949554896145
1,48,OTHER,497,0.21068249258160238
1,48,ROOM AIR,162,0.06867316659601526
1,49,IMV,2,8.47816871555744e-4
1,49,LOW_O2,1635,0.6930902924968206
1,49,NIV,78,0.03306485799067401
1,49,OTHER,479,0.20305214073760067
1,49,ROOM AIR,165,0.06994489190334888
1,50,IMV,2,8.47816871555744e-4
1,50,LOW_O2,1610,0.6824925816023739
1,50,NIV,77,0.032640949554896145
1,50,OTHER,512,0.21704111911827045
1,50,ROOM AIR,158,0.06697753285290377
1,51,IMV,1,4.23908435777872e-4
1,51,LOW_O2,1631,0.6913946587537092
1,51,NIV,76,0.03221704111911827
1,51,OTHER,496,0.2102585841458245
1,51,ROOM AIR,155,0.06570580754557016
1,52,IMV,2,8.47816871555744e-4
1,52,LOW_O2,1631,0.6913946587537092
1,52,NIV,72,0.03052140737600678
1,52,OTHER,489,0.2072912250953794
1,52,ROOM AIR,165,0.06994489190334888
1,53,IMV,2,8.47816871555744e-4
1,53,LOW_O2,1609,0.682068673166596
1,53,NIV,84,0.03560830860534125
1,53,OTHER,495,0.20983467571004663
1,53,ROOM AIR,169,0.07164052564646037
1,54,IMV,1,4.23908435777872e-4
1,54,LOW_O2,1563,0.6625688851208139
1,54,NIV,85,0.03603221704111912
1,54,OTHER,534,0.22636710470538363
1,54,ROOM AIR,176,0.07460788469690546
1,55,IMV,1,4.23908435777872e-4
1,55,LOW_O2,1566,0.6638406104281476
1,55,NIV,84,0.03560830860534125
1,55,OTHER,517,0.2191606612971598
1,55,ROOM AIR,191,0.08096651123357355
1,56,IMV,1,4.23908435777872e-4
1,56,LOW_O2,1548,0.6562102585841458
1,56,NIV,79,0.033488766426451884
1,56,OTHER,513,0.2174650275540483
1,56,ROOM AIR,218,0.09241203899957609
1,57,IMV,2,8.47816871555744e-4
1,57,LOW_O2,1536,0.6511233573548114
1,57,NIV,77,0.032640949554896145
1,57,OTHER,508,0.21534548537515896
1,57,ROOM AIR,236,0.10004239084357779
1,58,IMV,2,8.47816871555744e-4
1,58,LOW_O2,1523,0.645612547689699
1,58,NIV,74,0.03136922424756253
1,58,OTHER,497,0.21068249258160238
1,58,ROOM AIR,263,0.11148791860958034
1,59,IMV,2,8.47816871555744e-4
1,59,LOW_O2,1523,0.645612547689699
1,59,NIV,82,0.0347604917337855
1,59,OTHER,472,0.20008478168715557
1,59,ROOM AIR,280,0.11869436201780416
1,60,IMV,4,0.001695633743111488
1,60,LOW_O2,1505,0.6379821958456974
1,60,NIV,78,0.03306485799067401
1,60,OTHER,489,0.2072912250953794
1,60,ROOM AIR,283,0.11996608732513778
1,61,IMV,4,0.001695633743111488
1,61,LOW_O2,1507,0.638830012717253
1,61,NIV,82,0.0347604917337855
1,61,OTHER,491,0.20813904196693514
1,61,ROOM AIR,275,0.1165748198389148
1,62,IMV,5,0.00211954217888936
1,62,LOW_O2,1484,0.629080118694362
1,62,NIV,75,0.0317931326833404
1,62,OTHER,498,0.21110640101738024
1,62,ROOM AIR,297,0.12590080542602797
1,63,IMV,5,0.00211954217888936
1,63,LOW_O2,1451,0.6150911403136923
1,63,NIV,88,0.03730394234845273
1,63,OTHER,494,0.20941076727426874
1,63,ROOM AIR,321,0.1360746078846969
1,64,IMV,4,0.001695633743111488
1,64,LOW_O2,1451,0.6150911403136923
1,64,NIV,90,0.03815175922000848
1,64,OTHER,471,0.1996608732513777
1,64,ROOM AIR,343,0.14540059347181009
1,65,IMV,3,0.001271725307333616
1,65,LOW_O2,1437,0.6091564222128021
1,65,NIV,91,0.03857566765578635
1,65,OTHER,487,0.20644340822382365
1,65,ROOM AIR,341,0.14455277660025434
1,66,IMV,3,0.001271725307333616
1,66,LOW_O2,1407,0.5964391691394659
1,66,NIV,94,0.03984739296311997
1,66,OTHER,479,0.20305214073760067
1,66,ROOM AIR,376,0.15938957185247987
1,67,IMV,4,0.001695633743111488
1,67,LOW_O2,1382,0.5858414582450191
1,67,NIV,100,0.0423908435777872
1,67,OTHER,479,0.20305214073760067
1,67,ROOM AIR,394,0.16701992369648155
1,68,IMV,6,0.002543450614667232
1,68,LOW_O2,1371,0.5811784654514625
1,68,NIV,103,0.043662568885120816
1,68,OTHER,479,0.20305214073760067
1,68,ROOM AIR,400,0.1695633743111488
1,69,IMV,6,0.002543450614667232
1,69,LOW_O2,1368,0.5799067401441289
1,69,NIV,97,0.04111911827045358
1,69,OTHER,488,0.20686731665960154
1,69,ROOM AIR,400,0.1695633743111488
1,70,IMV,6,0.002543450614667232
1,70,LOW_O2,1342,0.5688851208139042
1,70,NIV,104,0.04408647732089869
1,70,OTHER,485,0.2055955913522679
1,70,ROOM AIR,422,0.17888935989826196
1,71,IMV,8,0.003391267486222976
1,71,LOW_O2,1351,0.5727002967359051
1,71,NIV,94,0.03984739296311997
1,71,OTHER,476,0.20178041543026706
1,71,ROOM AIR,430,0.18228062738448494
1,72,IMV,12,0.005086901229334464
1,72,LOW_O2,1330,0.5637982195845698
1,72,NIV,96,0.040695209834675714
1,72,OTHER,479,0.20305214073760067
1,72,ROOM AIR,442,0.18736752861381942
2,0,IMV,301,0.16279069767441862
2,0,LOW_O2,686,0.37101135749053543
2,0,NIV,161,0.08707409410492158
2,0,OTHER,226,0.12222823147647377
2,0,ROOM AIR,475,0.2568956192536506
2,1,IMV,302,0.16333153055705787
2,1,LOW_O2,669,0.3618171984856679
2,1,NIV,165,0.08923742563547864
2,1,OTHER,229,0.12385073012439156
2,1,ROOM AIR,484,0.26176311519740403
2,2,IMV,302,0.16333153055705787
2,2,LOW_O2,678,0.3666846944294213
2,2,NIV,152,0.0822065981611682
2,2,OTHER,211,0.1141157382368848
2,2,ROOM AIR,506,0.2736614386154678
2,3,IMV,301,0.16279069767441862
2,3,LOW_O2,661,0.35749053542455383
2,3,NIV,140,0.07571660356949703
2,3,OTHER,220,0.11898323418063818
2,3,ROOM AIR,527,0.2850189291508924
2,4,IMV,295,0.159545700378583
2,4,LOW_O2,671,0.3628988642509465
2,4,NIV,123,0.06652244456462952
2,4,OTHER,225,0.12168739859383451
2,4,ROOM AIR,535,0.2893455922120065
2,5,IMV,292,0.15792320173066524
2,5,LOW_O2,685,0.37047052460789615
2,5,NIV,104,0.056246619794483504
2,5,OTHER,210,0.11357490535424554
2,5,ROOM AIR,558,0.3017847485127096
2,6,IMV,286,0.15467820443482963
2,6,LOW_O2,705,0.3812871822606814
2,6,NIV,87,0.04705246078961601
2,6,OTHER,199,0.10762574364521363
2,6,ROOM AIR,572,0.30935640886965926
2,7,IMV,282,0.15251487290427257
2,7,LOW_O2,699,0.3780421849648459
2,7,NIV,85,0.04597079502433748
2,7,OTHER,203,0.10978907517577069
2,7,ROOM AIR,580,0.3136830719307734
2,8,IMV,273,0.1476473769605192
2,8,LOW_O2,701,0.3791238507301244
2,8,NIV,79,0.042725797728501894
2,8,OTHER,197,0.1065440778799351
2,8,ROOM AIR,599,0.32395889670091943
2,9,IMV,258,0.13953488372093023
2,9,LOW_O2,686,0.37101135749053543
2,9,NIV,74,0.04002163331530557
2,9,OTHER,204,0.11032990805840995
2,9,ROOM AIR,627,0.33910221741481883
2,10,IMV,244,0.13196322336398053
2,10,LOW_O2,692,0.37425635478637104
2,10,NIV,69,0.03731746890210925
2,10,OTHER,190,0.10275824770146025
2,10,ROOM AIR,654,0.35370470524607894
2,11,IMV,233,0.12601406165494863
2,11,LOW_O2,690,0.37317468902109246
2,11,NIV,60,0.03244997295835587
2,11,OTHER,195,0.10546241211465657
2,11,ROOM AIR,671,0.3628988642509465
2,12,IMV,219,0.11844240129799892
2,12,LOW_O2,664,0.3591130340724716
2,12,NIV,59,0.0319091400757166
2,12,OTHER,195,0.10546241211465657
2,12,ROOM AIR,712,0.3850730124391563
2,13,IMV,203,0.10978907517577069
2,13,LOW_O2,654,0.35370470524607894
2,13,NIV,59,0.0319091400757166
2,13,OTHER,197,0.1065440778799351
2,13,ROOM AIR,736,0.3980530016224986
2,14,IMV,200,0.10816657652785289
2,14,LOW_O2,660,0.35694970254191455
2,14,NIV,56,0.03028664142779881
2,14,OTHER,180,0.09734991887506761
2,14,ROOM AIR,753,0.40724716062736616
2,15,IMV,192,0.10383991346673878
2,15,LOW_O2,646,0.3493780421849648
2,15,NIV,57,0.030827474310438075
2,15,OTHER,171,0.09248242293131423
2,15,ROOM AIR,783,0.4234721471065441
2,16,IMV,176,0.09518658734451055
2,16,LOW_O2,631,0.34126554894537586
2,16,NIV,48,0.025959978366684695
2,16,OTHER,176,0.09518658734451055
2,16,ROOM AIR,818,0.4424012979989183
2,17,IMV,161,0.08707409410492158
2,17,LOW_O2,626,0.33856138453217954
2,17,NIV,43,0.023255813953488372
2,17,OTHER,159,0.08599242833964305
2,17,ROOM AIR,860,0.46511627906976744
2,18,IMV,152,0.0822065981611682
2,18,LOW_O2,618,0.3342347214710654
2,18,NIV,42,0.022714981070849107
2,18,OTHER,156,0.08436992969172526
2,18,ROOM AIR,881,0.476473769605192
2,19,IMV,138,0.0746349378042185
2,19,LOW_O2,606,0.32774472687939427
2,19,NIV,57,0.030827474310438075
2,19,OTHER,146,0.07896160086533262
2,19,ROOM AIR,902,0.48783126014061656
2,20,IMV,130,0.07030827474310439
2,20,LOW_O2,582,0.3147647376960519
2,20,NIV,54,0.029204975662520283
2,20,OTHER,163,0.0881557598702001
2,20,ROOM AIR,920,0.4975662520281233
2,21,IMV,124,0.0670632774472688
2,21,LOW_O2,554,0.2996214169821525
2,21,NIV,51,0.027582477014602487
2,21,OTHER,150,0.08112493239588967
2,21,ROOM AIR,970,0.5246078961600865
2,22,IMV,117,0.06327744726879395
2,22,LOW_O2,560,0.3028664142779881
2,22,NIV,41,0.022174148188209845
2,22,OTHER,142,0.07679826933477556
2,22,ROOM AIR,989,0.5348837209302325
2,23,IMV,115,0.062195781503515415
2,23,LOW_O2,507,0.2742022714981071
2,23,NIV,48,0.025959978366684695
2,23,OTHER,161,0.08707409410492158
2,23,ROOM AIR,1018,0.5505678745267713
2,24,IMV,107,0.0578691184424013
2,24,LOW_O2,493,0.2666306111411574
2,24,NIV,46,0.024878312601406164
2,24,OTHER,149,0.0805840995132504
2,24,ROOM AIR,1054,0.5700378583017848
2,25,IMV,98,0.05300162249864792
2,25,LOW_O2,496,0.2682531097890752
2,25,NIV,43,0.023255813953488372
2,25,OTHER,130,0.07030827474310439
2,25,ROOM AIR,1082,0.5851811790156841
2,26,IMV,93,0.050297458085451593
2,26,LOW_O2,469,0.253650621957815
2,26,NIV,45,0.024337479718766902
2,26,OTHER,138,0.0746349378042185
2,26,ROOM AIR,1104,0.597079502433748
2,27,IMV,93,0.050297458085451593
2,27,LOW_O2,461,0.24932395889670092
2,27,NIV,39,0.021092482422931314
2,27,OTHER,140,0.07571660356949703
2,27,ROOM AIR,1116,0.6035694970254192
2,28,IMV,89,0.04813412655489454
2,28,LOW_O2,431,0.23309897241752298
2,28,NIV,37,0.020010816657652784
2,28,OTHER,139,0.07517577068685775
2,28,ROOM AIR,1153,0.623580313683072
2,29,IMV,86,0.046511627906976744
2,29,LOW_O2,418,0.22606814494321253
2,29,NIV,35,0.018929150892374257
2,29,OTHER,140,0.07571660356949703
2,29,ROOM AIR,1170,0.6327744726879394
2,30,IMV,81,0.043807463493780424
2,30,LOW_O2,397,0.214710654407788
2,30,NIV,40,0.02163331530557058
2,30,OTHER,135,0.073012439156300707
2,30,ROOM AIR,1196,0.6468361276365603
2,31,IMV,77,0.04164413196322336
2,31,LOW_O2,390,0.21092482422931313
2,31,NIV,31,0.0167658193618172
2,31,OTHER,123,0.06652244456462952
2,31,ROOM AIR,1228,0.6641427798810168
2,32,IMV,72,0.038939967550027044
2,32,LOW_O2,381,0.20605732828555975
2,32,NIV,30,0.016224986479177934
2,32,OTHER,112,0.06057328285559762
2,32,ROOM AIR,1254,0.6782044348296377
2,33,IMV,68,0.03677663601946998
2,33,LOW_O2,380,0.2055164954029205
2,33,NIV,27,0.014602487831260141
2,33,OTHER,102,0.055164954029204974
2,33,ROOM AIR,1272,0.6879394267171444
2,34,IMV,63,0.03407247160627366
2,34,LOW_O2,347,0.18766901027582478
2,34,NIV,28,0.015143320713899405
2,34,OTHER,96,0.05191995673336939
2,34,ROOM AIR,1315,0.7111952406706328
2,35,IMV,57,0.030827474310438075
2,35,LOW_O2,331,0.17901568415359653
2,35,NIV,30,0.016224986479177934
2,35,OTHER,88,0.047593293672255274
2,35,ROOM AIR,1343,0.7263385613845322
2,36,IMV,51,0.027582477014602487
2,36,LOW_O2,309,0.1671173607355327
2,36,NIV,24,0.012979989183342347
2,36,OTHER,90,0.048674959437533805
2,36,ROOM AIR,1375,0.7436452136289886
2,37,IMV,45,0.024337479718766902
2,37,LOW_O2,281,0.1519740400216333
2,37,NIV,28,0.015143320713899405
2,37,OTHER,92,0.04975662520281233
2,37,ROOM AIR,1403,0.7587885343428881
2,38,IMV,38,0.02055164954029205
2,38,LOW_O2,265,0.1433207138994051
2,38,NIV,24,0.012979989183342347
2,38,OTHER,88,0.047593293672255274
2,38,ROOM AIR,1434,0.7755543537047053
2,39,IMV,29,0.01568415359653867
2,39,LOW_O2,251,0.1357490535424554
2,39,NIV,24,0.012979989183342347
2,39,OTHER,84,0.04542996214169821
2,39,ROOM AIR,1461,0.7901568415359654
2,40,IMV,29,0.01568415359653867
2,40,LOW_O2,233,0.12601406165494863
2,40,NIV,23,0.012439156300703082
2,40,OTHER,75,0.04056246619794483
2,40,ROOM AIR,1489,0.8053001622498648
2,41,IMV,19,0.010275824770146024
2,41,LOW_O2,234,0.1265548945375879
2,41,NIV,21,0.011357490535424553
2,41,OTHER,66,0.03569497025419145
2,41,ROOM AIR,1509,0.8161168199026501
2,42,IMV,16,0.008653326122228232
2,42,LOW_O2,207,0.11195240670632775
2,42,NIV,24,0.012979989183342347
2,42,OTHER,54,0.029204975662520283
2,42,ROOM AIR,1548,0.8372093023255814
2,43,IMV,15,0.008112493239588967
2,43,LOW_O2,188,0.10167658193618172
2,43,NIV,24,0.012979989183342347
2,43,OTHER,55,0.029745808545159545
2,43,ROOM AIR,1567,0.8474851270957274
2,44,IMV,12,0.006489994591671174
2,44,LOW_O2,172,0.09302325581395349
2,44,NIV,26,0.014061654948620876
2,44,OTHER,57,0.030827474310438075
2,44,ROOM AIR,1582,0.8555976203353164
2,45,IMV,8,0.004326663061114116
2,45,LOW_O2,155,0.083829096809086
2,45,NIV,23,0.012439156300703082
2,45,OTHER,47,0.02541914548404543
2,45,ROOM AIR,1616,0.8739859383450513
2,46,IMV,5,0.0027041644131963224
2,46,LOW_O2,132,0.0713899405083829
2,46,NIV,21,0.011357490535424553
2,46,OTHER,38,0.02055164954029205
2,46,ROOM AIR,1653,0.8939967550027041
2,47,IMV,5,0.0027041644131963224
2,47,LOW_O2,118,0.0638182801514332
2,47,NIV,16,0.008653326122228232
2,47,OTHER,37,0.020010816657652784
2,47,ROOM AIR,1673,0.9048134126554894
2,48,IMV,4,0.002163331530557058
2,48,LOW_O2,96,0.05191995673336939
2,48,NIV,16,0.008653326122228232
2,48,OTHER,37,0.020010816657652784
2,48,ROOM AIR,1696,0.9172525689561926
2,49,IMV,1,5.408328826392645e-4
2,49,LOW_O2,82,0.04434829637641969
2,49,NIV,17,0.009194159004867496
2,49,OTHER,33,0.017847485127095726
2,49,ROOM AIR,1716,0.9280692266089778
2,50,LOW_O2,67,0.03623580313683072
2,50,NIV,16,0.008653326122228232
2,50,OTHER,29,0.01568415359653867
2,50,ROOM AIR,1737,0.9394267171444024
2,51,LOW_O2,62,0.0335316387236344
2,51,NIV,20,0.01081665765278529
2,51,OTHER,25,0.01352082206598161
2,51,ROOM AIR,1742,0.9421308815575987
2,52,LOW_O2,55,0.029745808545159545
2,52,NIV,18,0.009734991887506761
2,52,OTHER,28,0.015143320713899405
2,52,ROOM AIR,1748,0.9453758788534343
2,53,LOW_O2,43,0.023255813953488372
2,53,NIV,14,0.0075716603569497025
2,53,OTHER,29,0.01568415359653867
2,53,ROOM AIR,1763,0.9534883720930233
2,54,LOW_O2,40,0.02163331530557058
2,54,NIV,15,0.008112493239588967
2,54,OTHER,25,0.01352082206598161
2,54,ROOM AIR,1769,0.9567333693888589
2,55,LOW_O2,42,0.022714981070849107
2,55,NIV,11,0.005949161709031909
2,55,OTHER,27,0.014602487831260141
2,55,ROOM AIR,1769,0.9567333693888589
2,56,LOW_O2,41,0.022174148188209845
2,56,NIV,10,0.005408328826392645
2,56,OTHER,25,0.01352082206598161
2,56,ROOM AIR,1773,0.9588967009194159
2,57,IMV,1,5.408328826392645e-4
2,57,LOW_O2,34,0.01838831800973499
2,57,NIV,10,0.005408328826392645
2,57,OTHER,23,0.012439156300703082
2,57,ROOM AIR,1781,0.96322336398053
2,58,IMV,1,5.408328826392645e-4
2,58,LOW_O2,34,0.01838831800973499
2,58,NIV,7,0.0037858301784748512
2,58,OTHER,21,0.011357490535424553
2,58,ROOM AIR,1786,0.9659275283937263
2,59,IMV,3,0.0016224986479177934
2,59,LOW_O2,35,0.018929150892374257
2,59,NIV,9,0.0048674959437533805
2,59,OTHER,25,0.01352082206598161
2,59,ROOM AIR,1777,0.961060032449973
2,60,IMV,3,0.0016224986479177934
2,60,LOW_O2,39,0.021092482422931314
2,60,NIV,7,0.0037858301784748512
2,60,OTHER,25,0.01352082206598161
2,60,ROOM AIR,1775,0.9599783666846944
2,61,IMV,2,0.001081665765278529
2,61,LOW_O2,41,0.022174148188209845
2,61,NIV,8,0.004326663061114116
2,61,OTHER,25,0.01352082206598161
2,61,ROOM AIR,1773,0.9588967009194159
2,62,IMV,2,0.001081665765278529
2,62,LOW_O2,48,0.025959978366684695
