traj_cluster_ra,n,age_mean,age_sd,male_pct,death_pct,icu_los_median,imv72_pct,imv72_median,vaso_any_72h_pct,vaso_hours_72h_mean,vaso_mean_72h,pm25_5y_mean,no2_5y_mean,charlson_mean,charlson_median,sofa_total_mean,sofa_resp_mean,sofa_cv_mean,sofa_renal_mean,sofa_liver_mean,sofa_coag_mean,sofa_cns_mean,metastatic_pct,pleural_effusion_pct,cachexia_pct,advanced_cancer_pct,t_imv_median,t_arf_median
1,244,65.65163934426229,10.55017198858548,0.5040983606557377,0.06967213114754098,53.34166666666667,0.045081967213114756,0,0.11065573770491803,0.8278688524590164,0.11065573770491803,8.438654886010578,8.955305233085301,8.422131147540984,9,2.05327868852459,0.22950819672131148,0.7090163934426229,0.319672131147541,0.08196721311475409,0.27459016393442626,0.4385245901639344,0.7008196721311475,0.06967213114754098,0.04918032786885246,0.7172131147540983,0,2
2,130,69.3,11.217822198792462,0.47692307692307695,0.16153846153846155,67.84166666666667,0.023076923076923078,0,0.1076923076923077,0.6846153846153846,0.1076923076923077,8.555363753534374,8.992463543407455,7.815384615384615,8,2.5692307692307694,0.9,0.7384615384615385,0.3384615384615385,0.06153846153846154,0.36153846153846153,0.16923076923076924,0.5307692307692308,0.12307692307692308,0.08461538461538462,0.5923076923076923,2,3.5
3,24,67.83333333333333,8.765875866685823,0.625,0.5,203.29166666666666,0,0,0.20833333333333334,1.6666666666666667,0.20833333333333334,8.568444568006653,8.67515804124784,8.416666666666666,9,3.875,2.375,0.8333333333333334,0.125,0,0.375,0.16666666666666666,0.7916666666666666,0.2916666666666667,0.25,0.875,NA,8.5
4,59,67.7457627118644,10.632729594623326,0.4576271186440678,0.5423728813559322,138.13333333333333,1,14,0.7627118644067796,12.440677966101696,0.7627118644067796,8.657772755581968,8.85541100036291,8.423728813559322,9,7.5423728813559325,2.6440677966101696,2.457627118644068,0.559322033898305,0.15254237288135594,0.3728813559322034,1.3559322033898304,0.6779661016949152,0.0847457627118644,0.1694915254237288,0.711864406779661,0,6
