vif
15.776895912288124
13.090785819544344
1.264319071345765
1.1744439594431415
1.083095433754851
1.4655823915436623
4.402555429848483
2.209655032680585
2.2336407519139194
1
1
3
1
1
6
1
1
1
3.9720140876245797
3.6181190996903823
1.0398629742618348
1.083717656699909
1.0407187101973574
1.0323671731282575
2.0982267346138936
1.4864908451385044
1.4945369690689887
