site_name,admit_year,n,death_in_hosp_pct,hospice_discharge_pct,death_or_hospice_pct,any_imv_72h_pct,vaso_any_72h_pct,advanced_cancer_pct,mean_sofa_total
RUSH,2018,18,0,0,0,0.16666666666666666,0.1111111111111111,0.6111111111111112,1.6111111111111112
RUSH,2019,15,0,0,0,0,0,0.4666666666666667,1.6666666666666667
RUSH,2020,18,0,0,0,0.1111111111111111,0.16666666666666666,0.6111111111111112,2.611111111111111
RUSH,2021,21,0,0,0,0,0.047619047619047616,0.42857142857142855,1.5238095238095237
RUSH,2022,58,0,0.017241379310344827,0.017241379310344827,0.15517241379310345,0.15517241379310345,0.6379310344827587,2.4310344827586206
RUSH,2023,171,0.10526315789473684,0.08771929824561403,0.19298245614035087,0.15204678362573099,0.19298245614035087,0.8011695906432749,3.0292397660818713
RUSH,2024,156,0.1346153846153846,0.17307692307692307,0.3076923076923077,0.21153846153846154,0.27564102564102566,0.6602564102564102,3.7243589743589745
