pm25_5y_z,no2_5y_z,age_years,sex_category,race_category,admit_year,charlson_score,advanced_cancer_any_poa,predicted_expected_rank
-2,0,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,1.2878939002436303
-1.9,0,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,1.3004943688492205
-1.8,0,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,1.3135499410811815
-1.7,0,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,1.3270693745187596
-1.6,0,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,1.3410610226892765
-1.5,0,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,1.355532793327427
-1.4,0,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,1.3704921071551852
-1.2999999999999998,0,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,1.3859458575369596
-1.2,0,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,1.4019003713706182
-1.1,0,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,1.4183613715743852
-1,0,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,1.4353339415216992
-0.8999999999999999,0,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,1.4528224917604606
-0.7999999999999998,0,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,1.4708307293292695
-0.7,0,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,1.489361629951128
-0.5999999999999999,0,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,1.5084174133448363
-0.5,0,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,1.5279995218461928
-0.3999999999999999,0,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,1.5481086024759727
-0.2999999999999998,0,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,1.5687444925303247
-0.19999999999999996,0,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,1.5899062087030884
-0.09999999999999987,0,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,1.6115919396801779
0,0,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,1.6337990420753234
0.10000000000000009,0,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,1.6565240395063912
0.20000000000000018,0,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,1.6797626245442734
0.30000000000000027,0,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,1.7035096632042632
0.40000000000000036,0,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,1.727759201595541
0.5,0,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,1.7525044742996736
0.6000000000000001,0,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,1.7777379140165073
0.7000000000000002,0,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,1.8034511619969886
0.8000000000000003,0,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,1.8296350787788498
0.9000000000000004,0,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,1.8562797547540624
1,0,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,1.8833745201265681
1.1,0,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,1.9109079538655531
1.2000000000000002,0,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,1.9388678913225403
1.3000000000000003,0,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,1.9672414302585877
1.4000000000000004,0,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,1.9960149351195358
1.5,0,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,2.025174039499542
1.6,0,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,2.054703646843877
1.7000000000000002,0,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,2.084587929557455
1.8000000000000003,0,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,2.114810326802379
1.9000000000000004,0,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,2.145353541382208
2,0,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,2.1761995362187148
