no2_5y_z,pm25_5y_z,traj_cluster_ra,age_years,sex_category,race_category,admit_year,charlson_score,advanced_cancer_any_poa,pred_icu_los_hours
-2,0,1,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,124.91317003733124
-1.9,0,1,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,124.16653823434186
-1.8,0,1,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,123.4243692037635
-1.7,0,1,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,122.68663627068774
-1.6,0,1,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,121.9533129196423
-1.5,0,1,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,121.22437279364512
-1.4,0,1,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,120.49978969325525
-1.2999999999999998,0,1,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,119.77953757562953
-1.2,0,1,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,119.06359055359336
-1.1,0,1,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,118.35192289469998
-1,0,1,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,117.64450902031251
-0.8999999999999999,0,1,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,116.94132350468286
-0.7999999999999998,0,1,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,116.2423410740362
-0.7,0,1,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,115.5475366056693
-0.5999999999999999,0,1,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,114.85688512703747
-0.5,0,1,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,114.17036181486378
-0.3999999999999999,0,1,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,113.48794199424513
-0.2999999999999998,0,1,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,112.80960113776544
-0.19999999999999996,0,1,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,112.13531486461243
-0.09999999999999987,0,1,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,111.46505893970775
0,0,1,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,110.79880927282636
0.10000000000000009,0,1,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,110.13654191773703
0.20000000000000018,0,1,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,109.47823307134013
0.30000000000000027,0,1,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,108.8238590728105
0.40000000000000036,0,1,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,108.17339640275328
0.5,0,1,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,107.52682168234924
0.6000000000000001,0,1,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,106.88411167252067
0.7000000000000002,0,1,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,106.24524327309472
0.8000000000000003,0,1,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,105.61019352197297
0.9000000000000004,0,1,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,104.97893959430475
1,0,1,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,104.35145880167268
1.1,0,1,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,103.72772859126829
1.2000000000000002,0,1,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,103.10772654508736
1.3000000000000003,0,1,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,102.49143037912275
1.4000000000000004,0,1,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,101.87881794256192
1.5,0,1,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,101.26986721699673
1.6,0,1,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,100.6645563156232
1.7000000000000002,0,1,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,100.0628634824608
1.8000000000000003,0,1,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,99.46476709156893
1.9000000000000004,0,1,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,98.87024564626834
2,0,1,67.07439824945295,Female,White,2023,8.24945295404814,FALSE,98.27927777837408
