traj_cluster_ra,mortality,sofa,imv_rate,icu_los,severity_rank
1,0.39667279719110515,10.437217856545729,0.999916401939475,188.05,5
2,0.29547313880556314,11.448595582219799,0.9599127352058904,281.93333333333334,4
3,0.15724126882409484,6.31400192246075,0.3040692085869913,77.43333333333334,2
4,0.09157335357752894,6.148984627063959,0.4740937559309167,53.583333333333336,3
5,0.34287638935668574,4.816099696867632,0.05658470865611317,148.45,1
