traj_cluster_ra,pct_room_air,pct_low_o2,pct_niv,pct_imv,pct_other,pct_no_arf,pct_hypox,pct_hyper,pct_mixed,pct_vaso,transition_count,n_cluster
1,0.0102720322868563,0.022263184446427876,0.01017889712445186,0.9572315572975281,5.432884473592301e-5,0.8470448989095425,0.09814117738367806,0.011781598044161588,0.043032325662617874,0.16733284178664287,0.4912181303116147,3530
2,0.005083661184054605,0.03188842015452434,0.12897568374650423,0.8340522349149168,0,0.3100026070057354,0.5093852206474854,0.012649902829786225,0.16796226951699292,0.29687277812011187,0.8758650519031141,2312
3,0.07401860023861202,0.6874613692880449,0.13279477928387642,0.10566775431585908,5.749687360749759e-5,0.9420891489025284,0.03999195043769495,0.006661012807428595,0.011257887852348028,0.05349221636073538,2.739769150052466,4765
4,0.6641731127687645,0.17445681200018393,0.04148141860226577,0.11988865662878587,0,0.9703284770929053,0.020631063668742858,0.003455605898227631,0.005584853340124288,0.03778176274807324,2.4910921766072813,3873
5,0.0037600377893245154,0.059763816721776095,0.9226358053849787,0.013802550779404817,3.778932451582428e-5,0.9427019367028814,0.04543221539914974,0.0023901747756258857,0.009475673122342938,0.026764289088332546,1.243448275862069,1450
