traj_cluster_ra,h,arf,n,prop
1,0,ARF_HYPER,188,0.015716435378699215
1,0,ARF_HYPOX,662,0.05534191606754723
1,0,ARF_MIXED,512,0.04280220698879786
1,0,NO_ARF,10600,0.8861394415649557
1,1,ARF_HYPER,374,0.03126567463634844
1,1,ARF_HYPOX,1260,0.10533355626149474
1,1,ARF_MIXED,822,0.06871760575154656
1,1,NO_ARF,9506,0.7946831633506103
1,2,ARF_HYPER,523,0.04372178565457281
1,2,ARF_HYPOX,1642,0.13726801538204314
1,2,ARF_MIXED,1256,0.10499916401939476
1,2,NO_ARF,8541,0.7140110349439893
1,3,ARF_HYPER,520,0.04347099147299783
1,3,ARF_HYPOX,2013,0.16828289583681658
1,3,ARF_MIXED,1371,0.11461294097976928
1,3,NO_ARF,8058,0.6736331717104164
1,4,ARF_HYPER,520,0.04347099147299783
1,4,ARF_HYPOX,2229,0.18634007691021567
1,4,ARF_MIXED,1451,0.12130078582176894
1,4,NO_ARF,7762,0.6488881457950175
1,5,ARF_HYPER,520,0.04347099147299783
1,5,ARF_HYPOX,2437,0.2037284734994148
1,5,ARF_MIXED,1521,0.12715265005851864
1,5,NO_ARF,7484,0.6256478849690688
1,6,ARF_HYPER,554,0.04631332553084769
1,6,ARF_HYPOX,2576,0.21534860391238922
1,6,ARF_MIXED,1617,0.13517806386891823
1,6,NO_ARF,7215,0.6031600066878449
1,7,ARF_HYPER,482,0.04029426517304799
1,7,ARF_HYPOX,2374,0.19846179568634006
1,7,ARF_MIXED,1422,0.11887644206654406
1,7,NO_ARF,7684,0.6423674970740679
1,8,ARF_HYPER,364,0.030429694031098478
1,8,ARF_HYPOX,2233,0.18667446915231567
1,8,ARF_MIXED,1163,0.09722454439057014
1,8,NO_ARF,8202,0.6856712924260158
1,9,ARF_HYPER,240,0.020063534525998995
1,9,ARF_HYPOX,2204,0.1842501253970908
1,9,ARF_MIXED,953,0.07966895168032102
1,9,NO_ARF,8565,0.7160173883965892
1,10,ARF_HYPER,231,0.019311151981274033
1,10,ARF_HYPOX,2082,0.1740511620130413
1,10,ARF_MIXED,837,0.0699715766594215
1,10,NO_ARF,8812,0.7366661093462632
1,11,ARF_HYPER,226,0.018893161678649056
1,11,ARF_HYPOX,1991,0.16644373850526667
1,11,ARF_MIXED,682,0.05701387727804715
1,11,NO_ARF,9063,0.7576492225380371
1,12,ARF_HYPER,213,0.017806386891824108
1,12,ARF_HYPOX,1969,0.16460458117371676
1,12,ARF_MIXED,734,0.06136097642534693
1,12,NO_ARF,9046,0.7562280555091122
1,13,ARF_HYPER,207,0.017304798528674135
1,13,ARF_HYPOX,1838,0.15365323524494232
1,13,ARF_MIXED,650,0.054338739341247284
1,13,NO_ARF,9267,0.7747032268851363
1,14,ARF_HYPER,238,0.019896338404949004
1,14,ARF_HYPOX,1714,0.14328707573984284
1,14,ARF_MIXED,500,0.04179903026249791
1,14,NO_ARF,9510,0.7950175555927103
1,15,ARF_HYPER,200,0.016719612104999164
1,15,ARF_HYPOX,1774,0.14830295937134258
1,15,ARF_MIXED,525,0.0438889817756228
1,15,NO_ARF,9463,0.7910884467480355
1,16,ARF_HYPER,202,0.016886808226049155
1,16,ARF_HYPOX,1851,0.15474001003176727
1,16,ARF_MIXED,510,0.04263501086774787
1,16,NO_ARF,9399,0.7857381708744358
1,17,ARF_HYPER,177,0.01479685671292426
1,17,ARF_HYPOX,1797,0.15022571476341748
1,17,ARF_MIXED,463,0.038705902023073065
1,17,NO_ARF,9525,0.7962715265005852
1,18,ARF_HYPER,171,0.014295268349774286
1,18,ARF_HYPOX,1789,0.14955693027921751
1,18,ARF_MIXED,431,0.0360307640862732
1,18,NO_ARF,9571,0.800117037284735
1,19,ARF_HYPER,133,0.011118542049824444
1,19,ARF_HYPOX,1859,0.15540879451596723
1,19,ARF_MIXED,303,0.025330212339073732
1,19,NO_ARF,9667,0.8081424510951346
1,20,ARF_HYPER,132,0.011034943989299448
1,20,ARF_HYPOX,1780,0.14880454773449256
1,20,ARF_MIXED,295,0.02466142785487377
1,20,NO_ARF,9755,0.8154990804213342
1,21,ARF_HYPER,132,0.011034943989299448
1,21,ARF_HYPOX,1657,0.13852198628991808
1,21,ARF_MIXED,325,0.027169369670623642
1,21,NO_ARF,9848,0.8232737000501589
1,22,ARF_HYPER,162,0.013542885805049323
1,22,ARF_HYPOX,1546,0.12924260157164355
1,22,ARF_MIXED,291,0.024327035612773783
1,22,NO_ARF,9963,0.8328874770105333
1,23,ARF_HYPER,191,0.0159672295602742
1,23,ARF_HYPOX,1278,0.10683832135094466
1,23,ARF_MIXED,324,0.027085771610098647
1,23,NO_ARF,10169,0.8501086774786825
1,24,ARF_HYPER,158,0.01320849356294934
1,24,ARF_HYPOX,1224,0.10232402608259489
1,24,ARF_MIXED,294,0.02457782979434877
1,24,NO_ARF,10286,0.859889650560107
1,25,ARF_HYPER,155,0.012957699381374352
1,25,ARF_HYPOX,1306,0.10917906704564453
1,25,ARF_MIXED,228,0.019060357799699047
1,25,NO_ARF,10273,0.8588028757732821
1,26,ARF_HYPER,158,0.01320849356294934
1,26,ARF_HYPOX,1337,0.11177060692191941
1,26,ARF_MIXED,218,0.01822437719444909
1,26,NO_ARF,10249,0.8567965223206822
1,27,ARF_HYPER,120,0.010031767262999498
1,27,ARF_HYPOX,1415,0.11829125564286909
1,27,ARF_MIXED,209,0.017471994649724126
1,27,NO_ARF,10218,0.8542049824444072
1,28,ARF_HYPER,89,0.007440227386724628
1,28,ARF_HYPOX,1431,0.11962882461126902
1,28,ARF_MIXED,167,0.013960876107674302
1,28,NO_ARF,10275,0.858970071894332
1,29,ARF_HYPER,59,0.004932285570974753
1,29,ARF_HYPOX,1322,0.11051663601404448
1,29,ARF_MIXED,196,0.016385219862899182
1,29,NO_ARF,10385,0.8681658585520816
1,30,ARF_HYPER,56,0.004681491389399766
1,30,ARF_HYPOX,1412,0.1180404614612941
1,30,ARF_MIXED,156,0.013041297441899347
1,30,NO_ARF,10338,0.8642367497074068
1,31,ARF_HYPER,54,0.0045142952683497745
1,31,ARF_HYPOX,1381,0.11544892158501922
1,31,ARF_MIXED,247,0.020648720949673967
1,31,NO_ARF,10280,0.8593880621969571
1,32,ARF_HYPER,84,0.007022237084099649
1,32,ARF_HYPOX,1213,0.10140444741681993
1,32,ARF_MIXED,245,0.020481524828623976
1,32,NO_ARF,10420,0.8710917906704565
1,33,ARF_HYPER,82,0.006855040963049657
1,33,ARF_HYPOX,1072,0.08961712088279553
1,33,ARF_MIXED,234,0.019561946162849023
1,33,NO_ARF,10574,0.8839658919913058
1,34,ARF_HYPER,85,0.007105835144624644
1,34,ARF_HYPOX,979,0.08184250125397091
1,34,ARF_MIXED,261,0.02181909379702391
1,34,NO_ARF,10637,0.8892325698043806
1,35,ARF_HYPER,48,0.004012706905199799
1,35,ARF_HYPOX,900,0.07523825447249624
1,35,ARF_MIXED,286,0.023909045310148806
1,35,NO_ARF,10728,0.8968399933121551
1,36,ARF_HYPER,14,0.0011703728473499416
1,36,ARF_HYPOX,918,0.07674301956194617
1,36,ARF_MIXED,278,0.02324026082594884
1,36,NO_ARF,10752,0.89884634676475506
1,37,ARF_HYPER,16,0.001337568968399933
1,37,ARF_HYPOX,842,0.07038956696204648
1,37,ARF_MIXED,277,0.023156662765423844
1,37,NO_ARF,10827,0.9051162013041297
1,38,ARF_HYPER,17,0.001421167028924929
1,38,ARF_HYPOX,734,0.06136097642534693
1,38,ARF_MIXED,273,0.02282227052332386
1,38,NO_ARF,10938,0.9143955860224042
1,39,ARF_HYPER,51,0.004263501086774786
1,39,ARF_HYPOX,798,0.06671125229894666
1,39,ARF_MIXED,212,0.017722788831299113
1,39,NO_ARF,10901,0.9113024577829795
1,40,ARF_HYPER,85,0.007105835144624644
1,40,ARF_HYPOX,800,0.06687844841999666
1,40,ARF_MIXED,278,0.02324026082594884
1,40,NO_ARF,10799,0.9027754556094298
1,41,ARF_HYPER,87,0.007273031265674636
1,41,ARF_HYPOX,824,0.06888480187259656
1,41,ARF_MIXED,241,0.020147132586523994
1,41,NO_ARF,10810,0.9036950342752048
1,42,ARF_HYPER,88,0.007356629326199632
1,42,ARF_HYPOX,841,0.07030596890152148
1,42,ARF_MIXED,214,0.017889984952349107
1,42,NO_ARF,10819,0.9044474168199298
1,43,ARF_HYPER,122,0.01019896338404949
1,43,ARF_HYPOX,774,0.06470489884634677
1,43,ARF_MIXED,212,0.017722788831299113
1,43,NO_ARF,10854,0.9073733489383047
1,44,ARF_HYPER,118,0.009864571141949507
1,44,ARF_HYPOX,895,0.07482026416987125
1,44,ARF_MIXED,206,0.01722120046814914
1,44,NO_ARF,10743,0.8980939642200301
1,45,ARF_HYPER,85,0.007105835144624644
1,45,ARF_HYPOX,916,0.07657582344089617
1,45,ARF_MIXED,240,0.020063534525998995
1,45,NO_ARF,10721,0.8962548068884801
1,46,ARF_HYPER,83,0.0069386390235746534
1,46,ARF_HYPOX,849,0.07097475338572146
1,46,ARF_MIXED,299,0.02499582009697375
1,46,NO_ARF,10731,0.8970907874937302
1,47,ARF_HYPER,81,0.006771442902524662
1,47,ARF_HYPOX,968,0.08092292258819596
1,47,ARF_MIXED,259,0.02165189767597392
1,47,NO_ARF,10654,0.8906537368333055
1,48,ARF_HYPER,77,0.006437050660424678
1,48,ARF_HYPOX,835,0.06980438053837151
1,48,ARF_MIXED,296,0.024745025915398764
1,48,NO_ARF,10754,0.899013542885805
1,49,ARF_HYPER,76,0.006353452599899682
1,49,ARF_HYPOX,831,0.06946998829627153
1,49,ARF_MIXED,292,0.02441063367329878
1,49,NO_ARF,10763,0.89976592543053
1,50,ARF_HYPER,76,0.006353452599899682
1,50,ARF_HYPOX,678,0.056679485035947164
1,50,ARF_MIXED,259,0.02165189767597392
1,50,NO_ARF,10949,0.9153151646881792
1,51,ARF_HYPER,80,0.006687844841999665
1,51,ARF_HYPOX,727,0.060775790001671964
1,51,ARF_MIXED,254,0.02123390737334894
1,51,NO_ARF,10901,0.9113024577829795
1,52,ARF_HYPER,114,0.009530178899849523
1,52,ARF_HYPOX,710,0.05935462297274703
1,52,ARF_MIXED,219,0.018307975254974084
1,52,NO_ARF,10919,0.9128072228724293
1,53,ARF_HYPER,115,0.009613776960374519
1,53,ARF_HYPOX,673,0.05626149473332219
1,53,ARF_MIXED,217,0.018140779133924093
1,53,NO_ARF,10957,0.9159839491723792
1,54,ARF_HYPER,80,0.006687844841999665
1,54,ARF_HYPOX,638,0.05333556261494733
1,54,ARF_MIXED,186,0.015549239257649223
1,54,NO_ARF,11058,0.9244273532854038
1,55,ARF_HYPER,79,0.00660424678147467
1,55,ARF_HYPOX,699,0.05843504430697208
1,55,ARF_MIXED,145,0.012121718776124394
1,55,NO_ARF,11039,0.9228389901354288
1,56,ARF_HYPER,47,0.003929108844674804
1,56,ARF_HYPOX,796,0.06654405617789667
1,56,ARF_MIXED,205,0.017137602407624145
1,56,NO_ARF,10914,0.9123892325698044
1,57,ARF_HYPER,49,0.0040963049657247955
1,57,ARF_HYPOX,798,0.06671125229894666
1,57,ARF_MIXED,206,0.01722120046814914
1,57,NO_ARF,10909,0.9119712422671794
1,58,ARF_HYPER,52,0.004347099147299783
1,58,ARF_HYPOX,635,0.05308476843337234
