traj_cluster_ra,h,rs,n,prop
1,0,IMV,10395,0.8690018391573315
1,0,LOW_O2,643,0.05375355291757231
1,0,NIV,370,0.030931282394248454
1,0,ROOM AIR,554,0.04631332553084769
1,1,IMV,10491,0.8770272529677311
1,1,LOW_O2,611,0.051078414980772445
1,1,NIV,342,0.02859053669954857
1,1,ROOM AIR,518,0.04330379535194784
1,2,IMV,10576,0.8841330881123558
1,2,LOW_O2,523,0.04372178565457281
1,2,NIV,350,0.02925932118374854
1,2,ROOM AIR,513,0.04288580504932286
1,3,IMV,10674,0.8923256980438053
1,3,LOW_O2,508,0.04246781474669788
1,3,NIV,334,0.027921752215348605
1,3,ROOM AIR,446,0.03728473499414814
1,4,IMV,10799,0.9027754556094298
1,4,LOW_O2,467,0.039040294265173046
1,4,NIV,284,0.023741849189098812
1,4,ROOM AIR,412,0.03444240093629828
1,5,IMV,11034,0.9224209998328039
1,5,LOW_O2,395,0.03302123390737335
1,5,NIV,259,0.02165189767597392
1,5,ROOM AIR,274,0.022905868583848854
1,6,IMV,11121,0.9296940310984785
1,6,LOW_O2,386,0.032268851362648385
1,6,NIV,185,0.015465641197124227
1,6,ROOM AIR,270,0.022571476341748872
1,7,IMV,11234,0.9391406119378031
1,7,LOW_O2,347,0.02900852700217355
1,7,NIV,178,0.014880454773449256
1,7,ROOM AIR,203,0.01697040628657415
1,8,IMV,11349,0.9487543888981775
1,8,LOW_O2,245,0.020481524828623976
1,8,NIV,164,0.013710081926099314
1,8,ROOM AIR,204,0.017054004347099146
1,9,IMV,11360,0.9496739675639525
1,9,LOW_O2,309,0.025831800702223708
1,9,NIV,127,0.01061695368667447
1,9,ROOM AIR,166,0.013877278047149307
1,10,IMV,11472,0.959036950342752
1,10,LOW_O2,298,0.024912222036448755
1,10,NIV,93,0.007774619628824611
1,10,ROOM AIR,99,0.008276207991974587
1,11,IMV,11518,0.9628824611269019
1,11,LOW_O2,266,0.022237084099648887
1,11,NIV,50,0.004179903026249791
1,11,ROOM AIR,128,0.010700551747199465
1,12,IMV,11588,0.9687343253636516
1,12,LOW_O2,229,0.019143955860224042
1,12,NIV,48,0.004012706905199799
1,12,ROOM AIR,97,0.008109011870924594
1,13,IMV,11606,0.9702390904531015
1,13,LOW_O2,256,0.02140110349439893
1,13,NIV,37,0.0030931282394248455
1,13,ROOM AIR,63,0.005266677813074737
1,14,IMV,11613,0.9708242768767764
1,14,LOW_O2,254,0.02123390737334894
1,14,NIV,35,0.0029259321183748538
1,14,ROOM AIR,60,0.005015883631499749
1,15,IMV,11653,0.9741681992977763
1,15,LOW_O2,224,0.018725965557599065
1,15,NIV,30,0.0025079418157498744
1,15,ROOM AIR,55,0.00459789332887477
1,16,IMV,11662,0.9749205818425013
1,16,LOW_O2,216,0.018057181073399098
1,16,NIV,28,0.002340745694699883
1,16,ROOM AIR,56,0.004681491389399766
1,17,IMV,11631,0.9723290419662264
1,17,LOW_O2,250,0.020899515131248957
1,17,NIV,24,0.0020063534525998996
1,17,ROOM AIR,57,0.004765089449924762
1,18,IMV,11641,0.9731650225714763
1,18,LOW_O2,180,0.015047650894499248
1,18,NIV,18,0.0015047650894499248
1,18,ROOM AIR,123,0.010282561444574486
1,19,IMV,11646,0.9735830128741013
1,19,LOW_O2,174,0.014546062531349272
1,19,NIV,19,0.0015883631499749205
1,19,ROOM AIR,123,0.010282561444574486
1,20,IMV,11684,0.9767597391740511
1,20,LOW_O2,145,0.012121718776124394
1,20,NIV,14,0.0011703728473499416
1,20,ROOM AIR,119,0.009948169202474502
1,21,IMV,11687,0.9770105333556262
1,21,LOW_O2,143,0.011954522655074403
1,21,NIV,12,0.0010031767262999498
1,21,ROOM AIR,120,0.010031767262999498
1,22,IMV,11601,0.9698211001504765
1,22,LOW_O2,232,0.019394750041799032
1,22,NIV,9,7.523825447249624e-4
1,22,ROOM AIR,120,0.010031767262999498
1,23,IMV,11641,0.9731650225714763
1,23,LOW_O2,197,0.016468817923424178
1,23,NIV,8,6.687844841999665e-4
1,23,ROOM AIR,116,0.009697375020899516
1,24,IMV,11645,0.9734994148135764
1,24,LOW_O2,195,0.016301621802374183
1,24,NIV,10,8.359806052499582e-4
1,24,ROOM AIR,112,0.009362982778799532
1,25,IMV,11647,0.9736666109346264
1,25,LOW_O2,191,0.0159672295602742
1,25,NIV,13,0.0010867747868249457
1,25,ROOM AIR,111,0.009279384718274535
1,26,IMV,11656,0.9744189934793512
1,26,LOW_O2,185,0.015465641197124227
1,26,NIV,43,0.0035947166025748203
1,26,OTHER,1,8.359806052499582e-5
1,26,ROOM AIR,77,0.006437050660424678
1,27,IMV,11685,0.9768433372345762
1,27,LOW_O2,122,0.01019896338404949
1,27,NIV,77,0.006437050660424678
1,27,OTHER,1,8.359806052499582e-5
1,27,ROOM AIR,77,0.006437050660424678
1,28,IMV,11723,0.980020063534526
1,28,LOW_O2,84,0.007022237084099649
1,28,NIV,77,0.006437050660424678
