site_name,stratum,variable,level,summary_type,n,denom,prop
Hopkins,Overall,sex_category,Female,categorical,20061,45428,0.44159989433829355
Hopkins,Overall,sex_category,Male,categorical,25335,45428,0.5576956942854627
Hopkins,Overall,sex_category,Unknown,categorical,32,45428,7.044113762437263e-4
Hopkins,Overall,race_category,American Indian or Alaska Native,categorical,134,45428,0.002949722638020604
Hopkins,Overall,race_category,Asian,categorical,1751,45428,0.0385445099938364
Hopkins,Overall,race_category,Black or African American,categorical,18608,45428,0.40961521528572686
Hopkins,Overall,race_category,Native Hawaiian or Other Pacific Islander,categorical,46,45428,0.0010125913533503565
Hopkins,Overall,race_category,Other,categorical,3202,45428,0.07048516333538786
Hopkins,Overall,race_category,Unknown,categorical,172,45428,0.003786211147310029
Hopkins,Overall,race_category,White,categorical,21515,45428,0.47360658624636787
Hopkins,Overall,ethnicity_category,Hispanic,categorical,2349,45428,0.051708197587391036
Hopkins,Overall,ethnicity_category,Non-Hispanic,categorical,39547,45428,0.8705423967597077
Hopkins,Overall,ethnicity_category,Unknown,categorical,3532,45428,0.0777494056529013
Hopkins,Overall,device_t0,CPAP,categorical,19,45428,4.182442546447125e-4
Hopkins,Overall,device_t0,FACE MASK,categorical,2669,45428,0.0587523113498283
Hopkins,Overall,device_t0,HIGH FLOW NC,categorical,3609,45428,0.07944439552698776
Hopkins,Overall,device_t0,IMV,categorical,11954,45428,0.263141674738047
Hopkins,Overall,device_t0,NASAL CANNULA,categorical,7156,45428,0.1575239940125033
Hopkins,Overall,device_t0,NIPPV,categorical,4875,45428,0.10731267059963018
Hopkins,Overall,device_t0,ROOM AIR,categorical,3142,45428,0.06916439200493088
Hopkins,Overall,device_t0,TRACH COLLAR,categorical,100,45428,0.002201285550761645
Hopkins,Overall,device_t0,UNK,categorical,11451,45428,0.25206920841771596
Hopkins,Overall,device_t0,NA,categorical,453,45428,0.009971823544950251
Hopkins,Overall,traj_cluster_ra,1,categorical,11962,45428,0.26331777758210795
Hopkins,Overall,traj_cluster_ra,2,categorical,7334,45428,0.16144228229285904
Hopkins,Overall,traj_cluster_ra,3,categorical,12484,45428,0.27480848815708375
Hopkins,Overall,traj_cluster_ra,4,categorical,10538,45428,0.23197147133926213
Hopkins,Overall,traj_cluster_ra,5,categorical,2969,45428,0.06535616800211323
Hopkins,Overall,traj_cluster_ra,NA,categorical,141,45428,0.003103812626573919
Hopkins,Overall,severity_rank,1,categorical,2969,45428,0.06535616800211323
Hopkins,Overall,severity_rank,2,categorical,12484,45428,0.27480848815708375
Hopkins,Overall,severity_rank,3,categorical,10538,45428,0.23197147133926213
Hopkins,Overall,severity_rank,4,categorical,7334,45428,0.16144228229285904
Hopkins,Overall,severity_rank,5,categorical,11962,45428,0.26331777758210795
Hopkins,Overall,severity_rank,NA,categorical,141,45428,0.003103812626573919
Hopkins,Overall,death_in_hosp,0,categorical,36364,45428,0.8004754776789645
Hopkins,Overall,death_in_hosp,1,categorical,9064,45428,0.19952452232103549
Hopkins,Overall,hospice_discharge,0,categorical,43500,45428,0.9575592145813155
Hopkins,Overall,hospice_discharge,1,categorical,1928,45428,0.04244078541868451
Hopkins,Overall,death_or_hospice,0,categorical,34436,45428,0.75803469226028
Hopkins,Overall,death_or_hospice,1,categorical,10992,45428,0.24196530773972
Hopkins,Overall,any_imv_icu,0,categorical,16258,45428,0.3578850048428282
Hopkins,Overall,any_imv_icu,1,categorical,29170,45428,0.6421149951571717
Hopkins,Overall,any_imv_72h,0,categorical,17467,45428,0.3844985471515365
Hopkins,Overall,any_imv_72h,1,categorical,27961,45428,0.6155014528484635
Hopkins,Overall,vaso_any_72h,0,categorical,25058,45428,0.551598133309853
Hopkins,Overall,vaso_any_72h,1,categorical,20370,45428,0.44840186669014703
Hopkins,Overall,advanced_cancer_any_poa,0,categorical,38619,45428,0.8501144668486396
Hopkins,Overall,advanced_cancer_any_poa,1,categorical,6809,45428,0.14988553315136038
Hopkins,Overall,metastatic_cancer_poa,0,categorical,41457,45428,0.9125869507792551
Hopkins,Overall,metastatic_cancer_poa,1,categorical,3971,45428,0.08741304922074492
Hopkins,Overall,malignant_pleural_effusion_poa,0,categorical,44320,45428,0.975609756097561
Hopkins,Overall,malignant_pleural_effusion_poa,1,categorical,1108,45428,0.024390243902439025
Hopkins,Overall,cachexia_poa,0,categorical,42598,45428,0.9377036189134454
Hopkins,Overall,cachexia_poa,1,categorical,2830,45428,0.062296381086554546
