site_name,stratum,variable,level,summary_type,n,denom,prop
UCSF,Q1,sex_category,Female,categorical,55,98,0.5612244897959183
UCSF,Q1,sex_category,Male,categorical,43,98,0.4387755102040816
UCSF,Q2,sex_category,Female,categorical,48,98,0.4897959183673469
UCSF,Q2,sex_category,Male,categorical,50,98,0.5102040816326531
UCSF,Q3,sex_category,Female,categorical,56,97,0.5773195876288659
UCSF,Q3,sex_category,Male,categorical,41,97,0.422680412371134
UCSF,Q4,sex_category,Female,categorical,39,97,0.4020618556701031
UCSF,Q4,sex_category,Male,categorical,58,97,0.5979381443298969
UCSF,Q1,race_category,American Indian or Alaska Native,categorical,1,98,0.01020408163265306
UCSF,Q1,race_category,Asian,categorical,4,98,0.04081632653061224
UCSF,Q1,race_category,Black or African American,categorical,4,98,0.04081632653061224
UCSF,Q1,race_category,Other,categorical,13,98,0.1326530612244898
UCSF,Q1,race_category,Unknown,categorical,4,98,0.04081632653061224
UCSF,Q1,race_category,White,categorical,72,98,0.7346938775510204
UCSF,Q2,race_category,Asian,categorical,26,98,0.2653061224489796
UCSF,Q2,race_category,Black or African American,categorical,6,98,0.061224489795918366
UCSF,Q2,race_category,Native Hawaiian or Other Pacific Islander,categorical,2,98,0.02040816326530612
UCSF,Q2,race_category,Other,categorical,11,98,0.11224489795918367
UCSF,Q2,race_category,Unknown,categorical,2,98,0.02040816326530612
UCSF,Q2,race_category,White,categorical,51,98,0.5204081632653061
UCSF,Q3,race_category,Asian,categorical,42,97,0.4329896907216495
UCSF,Q3,race_category,Black or African American,categorical,10,97,0.10309278350515463
UCSF,Q3,race_category,Native Hawaiian or Other Pacific Islander,categorical,1,97,0.010309278350515464
UCSF,Q3,race_category,Other,categorical,5,97,0.05154639175257732
UCSF,Q3,race_category,Unknown,categorical,3,97,0.030927835051546393
UCSF,Q3,race_category,White,categorical,36,97,0.3711340206185567
UCSF,Q4,race_category,Asian,categorical,47,97,0.4845360824742268
UCSF,Q4,race_category,Black or African American,categorical,8,97,0.08247422680412371
UCSF,Q4,race_category,Native Hawaiian or Other Pacific Islander,categorical,1,97,0.010309278350515464
UCSF,Q4,race_category,Other,categorical,8,97,0.08247422680412371
UCSF,Q4,race_category,White,categorical,33,97,0.3402061855670103
UCSF,Q1,ethnicity_category,Hispanic,categorical,16,98,0.16326530612244897
UCSF,Q1,ethnicity_category,Non-Hispanic,categorical,79,98,0.8061224489795918
UCSF,Q1,ethnicity_category,Unknown,categorical,3,98,0.030612244897959183
UCSF,Q2,ethnicity_category,Hispanic,categorical,10,98,0.10204081632653061
UCSF,Q2,ethnicity_category,Non-Hispanic,categorical,84,98,0.8571428571428571
UCSF,Q2,ethnicity_category,Unknown,categorical,4,98,0.04081632653061224
UCSF,Q3,ethnicity_category,Hispanic,categorical,4,97,0.041237113402061855
UCSF,Q3,ethnicity_category,Non-Hispanic,categorical,90,97,0.9278350515463918
UCSF,Q3,ethnicity_category,Unknown,categorical,3,97,0.030927835051546393
UCSF,Q4,ethnicity_category,Hispanic,categorical,5,97,0.05154639175257732
UCSF,Q4,ethnicity_category,Non-Hispanic,categorical,91,97,0.9381443298969072
UCSF,Q4,ethnicity_category,Unknown,categorical,1,97,0.010309278350515464
UCSF,Q1,device_t0,FACE MASK,categorical,12,98,0.12244897959183673
UCSF,Q1,device_t0,HIGH FLOW NC,categorical,9,98,0.09183673469387756
UCSF,Q1,device_t0,IMV,categorical,3,98,0.030612244897959183
UCSF,Q1,device_t0,NASAL CANNULA,categorical,30,98,0.30612244897959184
UCSF,Q1,device_t0,NIPPV,categorical,5,98,0.05102040816326531
UCSF,Q1,device_t0,OTHER,categorical,1,98,0.01020408163265306
UCSF,Q1,device_t0,ROOM AIR,categorical,21,98,0.21428571428571427
UCSF,Q1,device_t0,TRACH COLLAR,categorical,3,98,0.030612244897959183
UCSF,Q1,device_t0,UNK,categorical,12,98,0.12244897959183673
UCSF,Q1,device_t0,NA,categorical,2,98,0.02040816326530612
UCSF,Q2,device_t0,FACE MASK,categorical,16,98,0.16326530612244897
UCSF,Q2,device_t0,HIGH FLOW NC,categorical,6,98,0.061224489795918366
UCSF,Q2,device_t0,IMV,categorical,1,98,0.01020408163265306
UCSF,Q2,device_t0,NASAL CANNULA,categorical,39,98,0.3979591836734694
UCSF,Q2,device_t0,NIPPV,categorical,6,98,0.061224489795918366
UCSF,Q2,device_t0,ROOM AIR,categorical,22,98,0.22448979591836735
UCSF,Q2,device_t0,UNK,categorical,8,98,0.08163265306122448
UCSF,Q3,device_t0,FACE MASK,categorical,11,97,0.1134020618556701
UCSF,Q3,device_t0,HIGH FLOW NC,categorical,16,97,0.16494845360824742
UCSF,Q3,device_t0,IMV,categorical,3,97,0.030927835051546393
UCSF,Q3,device_t0,NASAL CANNULA,categorical,30,97,0.30927835051546393
UCSF,Q3,device_t0,NIPPV,categorical,5,97,0.05154639175257732
UCSF,Q3,device_t0,OTHER,categorical,2,97,0.020618556701030927
UCSF,Q3,device_t0,ROOM AIR,categorical,12,97,0.12371134020618557
UCSF,Q3,device_t0,TRACH COLLAR,categorical,1,97,0.010309278350515464
UCSF,Q3,device_t0,UNK,categorical,16,97,0.16494845360824742
UCSF,Q3,device_t0,NA,categorical,1,97,0.010309278350515464
UCSF,Q4,device_t0,CPAP,categorical,1,97,0.010309278350515464
UCSF,Q4,device_t0,FACE MASK,categorical,6,97,0.061855670103092786
UCSF,Q4,device_t0,HIGH FLOW NC,categorical,12,97,0.12371134020618557
UCSF,Q4,device_t0,IMV,categorical,2,97,0.020618556701030927
UCSF,Q4,device_t0,NASAL CANNULA,categorical,32,97,0.32989690721649484
