traj_cluster_ra,median_gcs,mean_gcs,pct_gcs_lt8,pct_gcs_lt13
1,15,14.25121919072097,0.0031633056544088573,0.08435481745090286
2,15,14.170734515311997,0.017499424361040756,0.09647708956942205
3,15,13.254973609419407,0.09987819732034105,0.21599675192854242
4,10,10.007090464547677,0.23643031784841076,0.7474327628361859
NA,14,12.41085153188872,0.11849271976103369,0.35396731366288403
