site_name,stratum,variable,level,summary_type,n_nonmissing,mean,sd,median,p25,p75
UCSF,1,age_years,NA,continuous,107,66.73831775700934,11.32315747733681,67,59.5,74
UCSF,2,age_years,NA,continuous,165,68.7090909090909,13.521896506929941,71,62,78
UCSF,3,age_years,NA,continuous,65,68.66153846153846,12.229928611654028,70,60,78
UCSF,4,age_years,NA,continuous,52,63.63461538461539,12.678573628801276,67,55.75,73
UCSF,NA,age_years,NA,continuous,1,54,NA,54,54,54
UCSF,1,icu_los_hours,NA,continuous,107,60.47180685358256,80.25228499823686,40.2,22.59166666666667,65.69999999999999
UCSF,2,icu_los_hours,NA,continuous,165,81.61919191919192,114.44334858753649,47.333333333333336,25.866666666666667,80.93333333333334
UCSF,3,icu_los_hours,NA,continuous,65,161.99025641025642,160.97694036391138,114.55,53.75,202.33333333333334
UCSF,4,icu_los_hours,NA,continuous,52,237.0275641025641,193.12511034283048,191.46666666666667,105.29583333333333,282.6166666666667
UCSF,NA,icu_los_hours,NA,continuous,1,5.333333333333333,NA,5.333333333333333,5.333333333333333,5.333333333333333
UCSF,1,imv_hours_icu,NA,continuous,107,0.2616822429906542,1.2836890280435718,0,0,0
UCSF,2,imv_hours_icu,NA,continuous,165,3.43030303030303,21.740213453532917,0,0,0
UCSF,3,imv_hours_icu,NA,continuous,65,20.06153846153846,51.110443197512524,0,0,1
UCSF,4,imv_hours_icu,NA,continuous,52,81.26923076923077,86.31409022833816,55,28.5,94
UCSF,NA,imv_hours_icu,NA,continuous,1,0,NA,0,0,0
UCSF,1,imv_hours_72h,NA,continuous,107,0.2336448598130841,1.2707109824769283,0,0,0
UCSF,2,imv_hours_72h,NA,continuous,165,0.43636363636363634,2.2666481891338517,0,0,0
UCSF,3,imv_hours_72h,NA,continuous,65,1.8153846153846154,4.9996634502118855,0,0,0
UCSF,4,imv_hours_72h,NA,continuous,52,27.51923076923077,14.272543756423895,27.5,18,35.25
UCSF,NA,imv_hours_72h,NA,continuous,1,0,NA,0,0,0
UCSF,1,escalations_icu,NA,continuous,107,0.9252336448598131,1.7681721431789237,0,0,1
UCSF,2,escalations_icu,NA,continuous,165,1.6545454545454545,3.091401421595985,0,0,2
UCSF,3,escalations_icu,NA,continuous,65,3.753846153846154,7.3058854041424395,1,0,4
UCSF,4,escalations_icu,NA,continuous,52,2.1923076923076925,2.7585052896235025,2,0,3
UCSF,NA,escalations_icu,NA,continuous,1,0,NA,0,0,0
UCSF,1,deescalations_icu,NA,continuous,107,1.439252336448598,1.743871046889205,1,0,2
UCSF,2,deescalations_icu,NA,continuous,165,2,2.9755097944025266,1,0,2
UCSF,3,deescalations_icu,NA,continuous,65,3.7384615384615385,6.867670918597793,1,0,5
UCSF,4,deescalations_icu,NA,continuous,52,2.3461538461538463,2.7574115127011916,2,0,3
UCSF,NA,deescalations_icu,NA,continuous,1,0,NA,0,0,0
UCSF,1,vaso_hours_72h,NA,continuous,107,0.9813084112149533,2.733376198352696,0,0,0
UCSF,2,vaso_hours_72h,NA,continuous,165,2.290909090909091,6.179251456184504,0,0,0
