pm25_5y_z,no2_5y_z,age_years,sex_category,race_category,admit_year,charlson_score,advanced_cancer_any_poa,predicted_expected_rank
-2,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,2.243009022107524
-1.9,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,2.2405070039471147
-1.8,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,2.2380065520884376
-1.7,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,2.2355076719858418
-1.6,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,2.2330103690628738
-1.5,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,2.2305146487126906
-1.4,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,2.2280205162984674
-1.2999999999999998,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,2.2255279771538192
-1.2,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,2.2230370365832393
-1.1,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,2.2205476998624043
-1,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,2.21805997223877
-0.8999999999999999,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,2.2155738589318723
-0.7999999999999998,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,2.2130893651337824
-0.7,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,2.2106064960095284
-0.5999999999999999,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,2.2081252566975227
-0.5,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,2.205645652309988
-0.3999999999999999,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,2.2031676879333855
-0.2999999999999998,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,2.2006913686288447
-0.19999999999999996,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,2.1982166994325927
-0.09999999999999987,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,2.1957436853564154
0,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,2.1932723313879743
0.10000000000000009,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,2.190802642491413
0.20000000000000018,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,2.1883346236076777
0.30000000000000027,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,2.185868279654976
0.40000000000000036,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,2.18340361552922
0.5,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,2.1809406361044568
0.6000000000000001,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,2.1784793462333094
0.7000000000000002,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,2.1760197507474106
0.8000000000000003,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,2.1735618544578457
0.9000000000000004,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,2.171105662155586
1,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,2.1686511786119334
1.1,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,2.1661984085789823
1.2000000000000002,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,2.1637473567899472
1.3000000000000003,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,2.161298027959776
1.4000000000000004,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,2.1588504267854707
1.5,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,2.156404557946559
1.6,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,2.153960426105532
1.7000000000000002,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,2.1515180359082837
1.8000000000000003,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,2.1490773919845525
1.9000000000000004,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,2.1466384989483562
2,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,2.144201361398434
