site_name,admit_year,n,death_in_hosp_pct,hospice_discharge_pct,death_or_hospice_pct,any_imv_72h_pct,vaso_any_72h_pct,advanced_cancer_pct,mean_sofa_total
UCSF,2018,65,0.15384615384615385,0.03076923076923077,0.18461538461538463,0.15384615384615385,0.23076923076923078,0.6153846153846154,3.5384615384615383
UCSF,2019,48,0.16666666666666666,0.0625,0.22916666666666666,0.2916666666666667,0.22916666666666666,0.5208333333333334,4.458333333333333
UCSF,2020,40,0.3,0.05,0.35,0.25,0.325,0.7,4.475
UCSF,2021,52,0.3076923076923077,0.038461538461538464,0.34615384615384615,0.19230769230769232,0.3269230769230769,0.6153846153846154,4.6923076923076925
UCSF,2022,54,0.14814814814814814,0.05555555555555555,0.2037037037037037,0.16666666666666666,0.3148148148148148,0.7037037037037037,3.759259259259259
UCSF,2023,57,0.2982456140350877,0.12280701754385964,0.42105263157894735,0.22807017543859648,0.3508771929824561,0.8070175438596491,4.842105263157895
UCSF,2024,74,0.2972972972972973,0.10810810810810811,0.40540540540540543,0.24324324324324326,0.3108108108108108,0.7027027027027027,4.851351351351352
