traj_cluster_ra,no2_5y_z,pm25_5y_z,age_years,sex_category,race_category,admit_year,charlson_score,advanced_cancer_any_poa,pred_prob
1,-2,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.016700217915007604
1,-1.9,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.017067352767508544
1,-1.8,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.017442415483152656
1,-1.7,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.017825570897331083
1,-1.6,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.018216986990467764
1,-1.5,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.01861683493537602
1,-1.4,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.019025289144723338
1,-1.2999999999999998,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.019442527318580167
1,-1.2,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.019868730492027056
1,-1.1,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.020304083082763696
1,-1,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.02074877293868906
1,-0.8999999999999999,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.021202991385422348
1,-0.7999999999999998,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.0216669332736923
1,-0.7,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.022140797026582296
1,-0.5999999999999999,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.022624784686553556
1,-0.5,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.023119101962205735
1,-0.3999999999999999,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.023623958274732466
1,-0.2999999999999998,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.024139566803992377
1,-0.19999999999999996,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.024666144534146395
1,-0.09999999999999987,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.025203912298812515
1,0,0,67.44615384615385,Female,White,2021,7.056410256410256,FALSE,0.02575309482563867
