traj_cluster_ra,pct_room_air,pct_low_o2,pct_niv,pct_imv,pct_other,pct_no_arf,pct_hypox,pct_hyper,pct_mixed,pct_vaso,transition_count,n_cluster
1,0.8121879400844962,0.16463961080527462,0.015490974267059275,0.007681474843169888,0,0.99487901677122,0.004224811163743438,8.961720650364869e-4,0,0.013442580975547304,1.9906542056074767,107
2,0.0975508509755085,0.8322125363221253,0.058281444582814444,0.00921544209215442,0.0027397260273972603,0.978497301784973,0.011124948111249481,0.0070568700705687,0.0033208800332088003,0.03138231631382316,2.587878787878788,165
3,0.005057955742887249,0.12644889357218123,0.7911485774499473,0.05079030558482613,0.026554267650158062,0.8569020021074816,0.09673340358271865,0.014752370916754477,0.031612223393045306,0.04130663856691254,2.076923076923077,65
4,0.013962065331928345,0.06559536354056901,0.024499473129610115,0.8954162276080084,5.268703898840885e-4,0.5442571127502634,0.3374604847207587,0.014488935721812434,0.10379346680716543,0.3055848261327713,1,52
